oldcode,popall,incomeall,same_state_bornall,same_state_5yrsall,less_than_hsall,hsall,some_clgall,collegeall,grad_degreeall,workedall,pop18_24,income18_24,same_state_born18_24,same_state_5yrs18_24,less_than_hs18_24,hs18_24,some_clg18_24,college18_24,grad_degree18_24,worked18_24,pop25_34,income25_34,same_state_born25_34,same_state_5yrs25_34,less_than_hs25_34,hs25_34,some_clg25_34,college25_34,grad_degree25_34,worked25_34,pop35_54,income35_54,same_state_born35_54,same_state_5yrs35_54,less_than_hs35_54,hs35_54,some_clg35_54,college35_54,grad_degree35_54,worked35_54,pop55p,income55p,same_state_born55p,same_state_5yrs55p,less_than_hs55p,hs55p,some_clg55p,college55p,grad_degree55p,worked55p,pop18_24b,income18_24b,same_state_born18_24b,same_state_5yrs18_24b,less_than_hs18_24b,hs18_24b,some_clg18_24b,college18_24b,grad_degree18_24b,worked18_24b,pop25_34b,income25_34b,same_state_born25_34b,same_state_5yrs25_34b,less_than_hs25_34b,hs25_34b,some_clg25_34b,college25_34b,grad_degree25_34b,worked25_34b,pop35_54b,income35_54b,same_state_born35_54b,same_state_5yrs35_54b,less_than_hs35_54b,hs35_54b,some_clg35_54b,college35_54b,grad_degree35_54b,worked35_54b,pop55pb,income55pb,same_state_born55pb,same_state_5yrs55pb,less_than_hs55pb,hs55pb,some_clg55pb,college55pb,grad_degree55pb,worked55pb,pop18_24m,income18_24m,same_state_born18_24m,same_state_5yrs18_24m,less_than_hs18_24m,hs18_24m,some_clg18_24m,college18_24m,grad_degree18_24m,worked18_24m,pop25_34m,income25_34m,same_state_born25_34m,same_state_5yrs25_34m,less_than_hs25_34m,hs25_34m,some_clg25_34m,college25_34m,grad_degree25_34m,worked25_34m,pop35_54m,income35_54m,same_state_born35_54m,same_state_5yrs35_54m,less_than_hs35_54m,hs35_54m,some_clg35_54m,college35_54m,grad_degree35_54m,worked35_54m,pop55pm,income55pm,same_state_born55pm,same_state_5yrs55pm,less_than_hs55pm,hs55pm,some_clg55pm,college55pm,grad_degree55pm,worked55pm,pop18_24bm,income18_24bm,same_state_born18_24bm,same_state_5yrs18_24bm,less_than_hs18_24bm,hs18_24bm,some_clg18_24bm,college18_24bm,grad_degree18_24bm,worked18_24bm,pop25_34bm,income25_34bm,same_state_born25_34bm,same_state_5yrs25_34bm,less_than_hs25_34bm,hs25_34bm,some_clg25_34bm,college25_34bm,grad_degree25_34bm,worked25_34bm,pop35_54bm,income35_54bm,same_state_born35_54bm,same_state_5yrs35_54bm,less_than_hs35_54bm,hs35_54bm,some_clg35_54bm,college35_54bm,grad_degree35_54bm,worked35_54bm,pop55pbm,income55pbm,same_state_born55pbm,same_state_5yrs55pbm,less_than_hs55pbm,hs55pbm,some_clg55pbm,college55pbm,grad_degree55pbm,worked55pbm,pop60,povrate60,pct_urban_1960,pct_black_1960,_merge,state,hsplus18_24,hsplus25_34,hsplus35_54,hsplus55p,hsplus18_24b
28023,7107,11876.84,.6224849,.6731392,.2273815,.2541157,.3395244,.1243844,.0545941,.5432672,1596,3746.26,.5595238,.2738095,.1203008,.1466165,.674812,.0582707,0,.4931078,1112,11837.41,.5332734,.5836331,.0530576,.3444245,.3857914,.1942446,.022482,.772482,1845,19940.88,.6200542,.7918699,.0921409,.2542005,.2905149,.2390244,.1241192,.8130081,2142,13121.57,.7044818,.9117647,.3683473,.3333333,.1732026,.0625584,.0625584,.2875817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835,4228.085,.6347305,.302994,.1988024,.1748503,.5580838,.0682635,0,.4694611,552,17657.12,.5525362,.5996377,.0471014,.3858696,.3405797,.2192029,.0072464,.8786232,918,29480.61,.6764706,.7854031,.0893246,.2472767,.2821351,.245098,.1361656,.8910676,884,19510.74,.7126697,.9095023,.4400452,.3291855,.1040724,.040724,.0859729,.3721719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9836,25.27995,53.3,.1,3,28,.8796992,.9244604,.7837399,.5690943,
50056,37425,20023.04,.5595191,.7852238,.2109018,.363153,.2526653,.1281229,.045157,.6767134,4201,10714.64,.5831945,.7353011,.1837658,.3894311,.3768151,.043085,.0069031,.759343,8932,21045.81,.5660546,.640618,.0773623,.4005822,.3197492,.1716301,.0306762,.8330721,13354,27507.44,.5115321,.8116669,.0704658,.3933653,.2778194,.1811442,.0772053,.8571215,8587,17123.76,.6085944,.9012461,.3699779,.3597298,.151741,.0770933,.041458,.3107022,,,,,,,,,,,5,13800,.6,1,0,1,0,0,0,.4,10,15900,.5,.3,.5,0,.2,.3,0,.8,,,,,,,,,,,2166,12200.87,.5798707,.7645429,.2068329,.4058172,.356879,.0267775,.0036934,.7548476,4454,28203.13,.5954198,.6481814,.0900314,.408397,.3089358,.1672654,.0253705,.9185002,6870,39569.98,.5429403,.8040757,.0752547,.3563319,.275837,.1935953,.0989811,.9315866,3821,26061.16,.6100497,.9154671,.4082701,.3153625,.1384454,.0730175,.0649045,.4367966,,,,,,,,,,,3,13000,1,1,0,1,0,0,0,0,5,24000,1,.6,0,0,.4,.6,0,.6,,,,,,,,,,,36837,25.28483,28.3,.1,3,50,.8093311,.8919615,.8523289,.5885641,
32003,42928,14216.75,.4005544,.7861536,.3688036,.2688688,.245574,.0725634,.0441903,.5294213,5470,5401.412,.5442413,.6723949,.3292505,.3659963,.2937843,.0109689,0,.5597806,8585,12209.8,.5054165,.7191613,.2545137,.3447874,.3011066,.0735003,.026092,.7192778,12853,18533.15,.4148448,.78612,.2698981,.2474909,.3035089,.1047226,.0743795,.7462849,13285,17659.14,.2297328,.8877681,.4301091,.2512608,.1835152,.0811441,.0539706,.2526157,120,4313.792,.55,.55,.4833333,.3,.2166667,0,0,.375,220,7287.0091,.6227273,.7454545,.25,.3045455,.35,.0954545,0,.4954545,191,9864.1937,.1099476,.6806283,.4502618,.2198953,.2198953,.1099476,0,.5078534,258,8018.3411,.1744186,.9457364,.8023256,.1162791,.0503876,0,.0310078,.2945736,3023,6459.399,.5064505,.6566325,.3393979,.3446907,.3046643,.0112471,0,.6003969,4230,16268.59,.4886525,.7141844,.2869976,.3411348,.2638298,.0825059,.0255319,.8144208,6233,27144.03,.394834,.7774748,.2632761,.2228461,.296326,.1265843,.0909674,.8565699,5888,25189.96,.2321671,.8734714,.4371603,.2085598,.1975204,.0786345,.078125,.3391644,85,4763.5294,.4470588,.5058824,.5882353,.1882353,.2235294,0,0,.3529412,106,6947.4528,.5566038,.7264151,.3773585,.245283,.254717,.1226415,0,.4716981,111,8485.7477,.1171171,.5225225,.5225225,.1171171,.2432432,.1171171,0,.3153153,98,7298.5816,.1326531,.9489796,.9387755,.0612245,0,0,0,.4183674,58293,25.30099,68.7,3.6,3,32,.6707495,.7193943,.6557224,.5159202,.5166667
36030,30339,12770.94,.8167375,.8730677,.3306305,.4205149,.1686278,.0588681,.0213586,.5036422,3267,6335.004,.859198,.8432813,.2984389,.4459749,.221304,.0342822,0,.5824916,5844,13208.51,.8370979,.7888433,.1918207,.4691992,.2205681,.0997604,.0186516,.6875428,9814,16951.43,.7880579,.885164,.1951294,.4963318,.1993071,.0772366,.0319951,.7132668,9530,12757.87,.8056663,.9244491,.438405,.383106,.119937,.0349423,.0236097,.212277,67,4779.657,.7313433,.8358209,.4477612,.4776119,.0746269,0,0,.4925373,84,13893.56,1,.8333333,.297619,.1547619,.4166667,.1309524,0,.6904762,144,12648.111,.6736111,.8819444,.1805556,.5208333,.2986111,0,0,.5208333,99,11163.707,.5959596,.949495,.6666667,.2424242,.0909091,0,0,.2525252,1589,7353.507,.849591,.8395217,.3001888,.4468219,.2227816,.0302077,0,.6406545,2792,17929.38,.85351,.7682665,.1923352,.4727794,.2070201,.1095989,.0182665,.7958453,4821,23467.31,.7878034,.8813524,.1985065,.4694047,.2068036,.0908525,.0344327,.7851068,4048,18618.76,.7991601,.9145257,.4505929,.3384387,.1279644,.0432312,.0397727,.2865613,49,3916.1633,.8979592,.8979592,.4693878,.4285714,.1020408,0,0,.4081633,32,20521.063,1,.875,0,.28125,.59375,.125,0,1,64,18606.359,.8125,.734375,.109375,.671875,.21875,0,0,.59375,45,14435.044,.7111111,1,.5555556,.3555556,.0888889,0,0,.4444444,38794,25.30254,37.7,1.8,3,36,.701561,.7895277,.7728755,.5379853,.5522388
6046,1803,16797.88,.3344426,.6361619,.1797005,.3078203,.2606767,.1536328,.0981697,.5757071,94,6275.362,.5425532,.3510638,.3723404,.2978723,.3297872,0,0,.6276596,286,14164.27,.3111888,.513986,.1503496,.3671329,.3111888,.1118881,.0594406,.7517483,792,21392.01,.2992424,.614899,.0656566,.2765152,.3257576,.2171717,.114899,.7575758,546,15769.38,.3095238,.7802198,.1996337,.3717949,.1684982,.1336996,.1263736,.2710623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,6195.396,.6046512,.4418605,.5116279,.3023256,.1860465,0,0,.5813953,143,18503.01,.2727273,.4615385,.2237762,.3146853,.3076923,.0699301,.0839161,.8951049,411,29513.53,.3430657,.5961071,.0705596,.2652068,.2919708,.2603406,.1119221,.8053528,258,22702.01,.3178295,.7713178,.2286822,.3062015,.1860465,.1085271,.1705426,.3449612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1705,25.33724,0,0,3,6,.6276596,.7902098,.8194444,.6739927,
20004,22650,13870.59,.7101104,.7773069,.2423841,.3674614,.2426932,.1029581,.0445033,.5759823,3406,6616.884,.7231357,.5405167,.1746917,.3270699,.4518497,.0449207,.001468,.5804462,4453,15321.55,.7091848,.6833595,.1086908,.4962946,.2679093,.1084662,.0186391,.7473613,7395,19238.19,.6754564,.8212306,.1356322,.3903989,.2409736,.1538878,.0791075,.7716025,6132,12947.03,.7301044,.9098173,.3519243,.3427919,.1596543,.090998,.0546314,.2782127,9,0,,,0,0,1,0,0,0,,,,,,,,,,,9,25483.333,.3333333,.6666667,0,0,.5555556,.4444444,0,.6666667,,,,,,,,,,,1448,8745.055,.7230663,.6042818,.2375691,.3625691,.3680939,.031768,0,.5966851,2224,20726.8,.7360612,.6843525,.1034173,.5490108,.2419065,.0876799,.0179856,.8381295,3647,26418.11,.6780916,.8173841,.1447765,.3967645,.2240197,.1401152,.0943241,.8245133,2704,19220.95,.7411243,.9005178,.3872041,.3176775,.1298077,.1031805,.0621302,.358358,9,0,,,0,0,1,0,0,0,,,,,,,,,,,9,25483.333,.3333333,.6666667,0,0,.5555556,.4444444,0,.6666667,,,,,,,,,,,19896,25.34106,13.7,0,3,20,.8238403,.8726701,.7852603,.5934442,1
44185,7115,12594.82,.585383,.794097,.4955727,.2445538,.1865074,.049754,.0236121,.5422347,834,5673.017,.5263789,.6115108,.586331,.2266187,.1810552,.0059952,0,.5515587,1522,12091.93,.5453351,.6721419,.4270696,.260841,.2503285,.0466491,.0151117,.6931669,2239,17719.61,.565431,.8235819,.4207235,.2474319,.2099151,.0861992,.0357302,.7284502,2040,13008.56,.6308824,.9269608,.4779412,.2892157,.1593137,.0416667,.0318627,.3176471,17,117.6471,1,1,1,0,0,0,0,0,28,16483.857,1,.4285714,0,1,0,0,0,.6071429,57,8846.3509,.9649123,.6140351,.5263158,.4385965,.0350877,0,0,.9298246,92,7666.2717,1,1,.9021739,.0978261,0,0,0,.6630435,465,7831.222,.4989247,.6645162,.6344086,.2086021,.1569892,0,0,.688172,756,19198.85,.5833333,.6732804,.4219577,.239418,.2698413,.0436508,.0251323,.9351852,1136,27579.97,.5264084,.8045775,.4533451,.2103873,.2015845,.0880282,.0466549,.8978873,927,20184.31,.6278317,.9600863,.5307443,.2664509,.1445523,.0312837,.0269687,.5447681,2,1000,1,1,1,0,0,0,0,0,27,16666.667,1,.4444444,0,1,0,0,0,.6296296,28,10085.429,.9285714,.2142857,.9285714,.0714286,0,0,0,.9285714,73,8118.3699,1,1,.890411,.109589,0,0,0,.8356164,10186,25.35267,0,2.5,3,44,.4136691,.5578187,.5435462,.4901961,0
42017,13365,13233.02,.7648335,.7933408,.2699589,.3218855,.2827535,.0904602,.034942,.6202769,1601,6517.143,.7626483,.5246721,.1099313,.3522798,.5009369,.036852,0,.7713929,2638,13606.46,.8100834,.6557999,.095906,.3794541,.3775588,.1254738,.0216073,.8529189,3805,18851.97,.7379764,.8315374,.1387648,.3639947,.2975033,.1406045,.0591327,.8331143,4539,12719.65,.7532496,.9339061,.4117647,.297863,.1870456,.0625689,.0407579,.294338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852,7614.871,.7347418,.5058686,.0821596,.3356808,.5504695,.0316901,0,.7816901,1282,17743.19,.799532,.6263651,.1084243,.4024961,.3260531,.1372855,.025741,.9079563,1898,26721.03,.71549,.8208641,.1548999,.3561644,.2428872,.166491,.0795574,.9004215,1830,19085.49,.7923498,.9371585,.4601093,.304918,.1043716,.0622951,.068306,.404918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17051,25.3574,75.3,0,3,42,.8900687,.8824868,.8021025,.5474774,
26019,48203,17196.54,.62187,.7062839,.2485323,.3860341,.2542166,.0754932,.0357239,.6431342,5547,7642.121,.6729764,.6349378,.2251668,.3893997,.3540653,.0286641,.0027042,.7113755,10962,17578.99,.6449553,.5509943,.1095603,.4517424,.3101624,.1101989,.0183361,.7934684,16913,22963.07,.5821558,.7412641,.1364631,.4085023,.2919056,.1035298,.0595991,.8268196,11912,16999.7,.6078744,.8205171,.3734889,.3792814,.1616857,.0437374,.0418066,.3081766,48,3963,.25,.2291667,.2708333,.5416667,.1875,0,0,.625,148,16638.703,.222973,.1959459,.0337838,.4864865,.3040541,.1756757,0,.7905405,142,20107.5,.2112676,.584507,.0774648,.1830986,.5633803,.0633803,.1126761,.9788733,20,28177.65,,1,.6,.05,0,.35,0,.55,2735,9111.789,.6873857,.6628885,.2288848,.3937843,.3429616,.0314442,.002925,.7806216,5339,23363.22,.6486233,.561341,.1165012,.4613223,.2916276,.1179996,.0125492,.8908035,8274,32346.39,.6010394,.7281847,.1246072,.3869954,.2924825,.1283539,.067561,.9150351,5224,25863.6,.6058576,.8267611,.3719372,.3558576,.1757274,.0417305,.0547473,.4247703,41,4240.2683,.1219512,.2682927,.1463415,.6341463,.2195122,0,0,.7317073,57,25731.14,.2807018,.0877193,.0877193,.4561403,.2982456,.1578947,0,1,96,23685.042,.2291667,.5833333,0,.2708333,.6458333,0,.0833333,1,15,35671,,1,.5333334,0,0,.4666667,0,.7333333,29445,25.39486,37.4,1,3,26,.7721291,.8721036,.8039378,.5847045,.7291667
12005,77547,20213.21,.5011413,.7577469,.2594169,.3044605,.2816099,.1102944,.0442183,.6726502,8205,10468.99,.5547836,.6837294,.1636807,.4887264,.304936,.0397319,.002925,.7588056,18046,20849.22,.4400975,.645517,.1157597,.3781447,.355148,.1221877,.0287598,.8198493,28115,26270.53,.4517162,.763258,.1365108,.2638805,.3630802,.163756,.0727725,.8383425,19198,18712.22,.5672466,.8796229,.4729138,.2678404,.1416293,.0738619,.0437546,.3407647,35,9614.4,.2571429,.2571429,0,.7142857,.2857143,0,0,.4571429,100,14252.2,,.09,.44,.17,.35,.04,0,.83,110,15074.618,,.5181818,.1909091,.1090909,.3727273,.1363636,.1909091,.7454545,72,13546.681,.0694444,.1527778,.3611111,.4027778,.1527778,0,.0833333,.1805556,4307,11886.61,.5307639,.6798235,.1992106,.4975621,.2702577,.0292547,.0037149,.8049687,9170,27314.55,.4541985,.6398037,.1258451,.4097055,.3263904,.1071974,.0308615,.8955289,14632,33952.9,.4579688,.7594997,.1290323,.259363,.3711044,.1639557,.0765446,.8942728,9193,25647.18,.5484608,.873817,.4654629,.2576961,.126183,.091809,.0588491,.3842054,26,12734.769,,,0,.6153846,.3846154,0,0,.6153846,71,17816.831,,.1267606,.4507042,0,.4929577,.056338,0,1,69,16990.507,,.5362319,.115942,.173913,.4927536,.2173913,0,.8985507,31,16008.387,.1612903,.1612903,.1612903,.483871,.1612903,0,.1935484,.1612903,43358,25.41101,41.5,.1,3,12,.8333943,.8554804,.7907167,.4833316,1
20013,38575,13508.5,.7443422,.7999482,.3268697,.4196241,.1638885,.0635386,.0260791,.547116,4433,8309.989,.7396797,.7270471,.2982179,.5059779,.1660275,.0284232,.0013535,.6277916,7819,15214.02,.7311677,.6797544,.1386366,.5368973,.2273948,.0822356,.0148357,.7398644,12882,18580.33,.7238783,.8139264,.2115355,.4487657,.2001242,.0931532,.0464214,.7227915,11025,11205.2,.7666213,.8912472,.4620408,.3569161,.1113832,.0437188,.025941,.2456236,6,3135.833,.3333333,1,.8333333,.1666667,0,0,0,.1666667,21,22809.333,.6666667,,0,.0952381,.2380952,.6666667,0,1,6,12756,,1,0,.5,0,.5,0,.5,,,,,,,,,,,2178,10626.48,.7419651,.7392103,.3516988,.4820937,.1455464,.0179063,.0027548,.664371,3834,21134.15,.7631716,.6841419,.1408451,.5547731,.2016171,.0931142,.0096505,.8422014,6458,26128.24,.7322701,.8027253,.2186435,.4334159,.204088,.0970889,.0467637,.7841437,4857,15802.77,.7558163,.8758493,.5106032,.3176858,.094091,.049825,.0277949,.311715,5,3263,.4,1,1,0,0,0,0,0,21,22809.333,.6666667,,0,.0952381,.2380952,.6666667,0,1,6,12756,,1,0,.5,0,.5,0,.5,,,,,,,,,,,39534,25.4138,41.3,0,3,20,.7004286,.8465277,.7420431,.5120181,.1666667
15058,4133,13870.21,.6259376,.7740141,.349625,.4442294,.155819,.0353254,.0150012,.564239,467,6455.792,.6852248,.7087795,.2698073,.4753747,.254818,0,0,.6873662,883,15428.33,.5821065,.6613817,.1755379,.576444,.1857305,.0475651,.0147225,.7938845,1326,19403.68,.5279035,.8046757,.1749623,.5128205,.214178,.0656109,.0324284,.7782806,1248,11901.83,.7171474,.8333333,.5841346,.3357372,.0616987,.0136218,.0048077,.2083333,7,3707,1,1,0,1,0,0,0,1,8,6195,1,1,0,1,0,0,0,1,,,,,,,,,,,36,10113.556,.7222222,1,.75,0,.25,0,0,.4722222,234,8372.637,.6880342,.7948718,.2735043,.5598291,.1666667,0,0,.8162393,426,21819.87,.6314554,.6126761,.1713615,.6032864,.1408451,.07277,.0117371,.9741784,679,28826.62,.5375552,.8026509,.2061856,.4698085,.2017673,.0810015,.0412371,.9175258,534,19399.24,.6985019,.8670412,.5786517,.3033708,.0917603,.0149813,.011236,.3127341,7,3707,1,1,0,1,0,0,0,1,8,6195,1,1,0,1,0,0,0,1,,,,,,,,,,,8,30271,1,1,1,0,0,0,0,1,3974,25.41422,0,1.2,3,15,.7301927,.8097395,.7926094,.4110577,1
23066,7172,13504.08,.7948968,.8597323,.3015895,.4266592,.1907418,.0580033,.0230061,.4690463,528,6673.873,.8655303,.8011364,.2727273,.4924242,.2159091,.0189394,0,.5416667,1138,14367.81,.758348,.6871704,.1019332,.5307557,.301406,.0571177,.0087873,.6950791,2318,18794.83,.8149267,.8658326,.1048318,.5077653,.2411562,.106126,.0401208,.7394305,2742,12001.18,.7684172,.9380015,.4438366,.3705325,.1283734,.0346462,.0226112,.1757841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,8829.214,.9137931,.8241379,.3689655,.4,.2034483,.0275862,0,.6344827,595,19848.71,.8151261,.6806723,.1226891,.5142857,.2689076,.0806723,.0134454,.784874,1211,27973.7,.8472337,.8587944,.1040462,.4822461,.2312139,.1279934,.0545004,.8323699,1305,17249.36,.8030651,.9287356,.4727969,.3563218,.1042146,.040613,.0260536,.2245211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10617,25.42099,0,0,3,23,.7272727,.8892794,.8550475,.5335522,
47111,105276,16647.31,.4142825,.6641304,.229929,.2815931,.3284224,.1101771,.0498784,.6269995,17738,7119.04,.424005,.4590709,.1522156,.3016123,.4850039,.0598151,.001353,.5894126,26440,16695.14,.4067322,.5012859,.0986762,.3010968,.3970499,.1593419,.0438351,.8075265,32868,23442.6,.3880674,.7311975,.1520628,.289613,.3354935,.1318303,.0910004,.8029999,23362,17550.6,.4094256,.8979967,.3932026,.2861913,.1892389,.0852667,.0461005,.300488,8974,5167.283,.4428349,.4568754,.1506575,.2315578,.5588366,.058168,.00078,.4352574,9136,15100.578,.5346979,.5345885,.1179947,.2970665,.4151708,.136493,.033275,.7795534,12330,20879.444,.5206813,.7860503,.1839416,.3062449,.3266018,.0995134,.0836983,.8055961,7407,12896.052,.5118132,.8639125,.5405697,.1950857,.1576887,.0615634,.0450925,.3138923,8677,8799.271,.4177711,.4700933,.1858937,.3195805,.442434,.0507088,.001383,.6748877,13389,21448.81,.3828516,.4898051,.1030697,.3081634,.3859138,.1486295,.0542236,.9141833,15949,32361.64,.3851025,.6981002,.1250235,.2624616,.3656029,.1412001,.105712,.8986771,10196,26873.22,.3887799,.9038839,.3746567,.2340133,.2131228,.1168105,.0613966,.3959396,3916,6189.3154,.485189,.4811032,.2139939,.2374872,.5132788,.03524,0,.4803371,4264,18262.142,.5150094,.4931989,.1275797,.3320825,.4083021,.1036585,.0283771,.8459193,5630,26525.547,.517762,.7539964,.1705151,.3150977,.3561279,.0957371,.0625222,.8669627,3149,18763.21,.5017466,.8640838,.5147666,.184503,.1705303,.0908225,.0393776,.3721817,11869,25.42261,100,21.1,3,47,.8464314,.8574886,.7569368,.5606968,.8485625
