oldcode,hsspend_per_cap68_z1,hsspend_per_cap68_z2,pop60,povrate60,hsspend_per_cap68,socspend_per_cap68,othspend_per_cap68,totspend_per_cap68,hsspend_per_cap72_a,hsspend_per_cap72_b,hsspend_per_cap72_c,socspend_per_cap72,othspend_per_cap72,totspend_per_cap72,hs72cpos,hs68pos,state,pct_urban_1960,pct_black_1960,hsspend_per_kid_68,hsspend_per_kid_72
39009,.5405295,.5405295,309792,8.078632,.5405295,153.3273,283.2929,436.6202,.5625024,.5625024,.5625024,245.8255,370.1324,616.5204,1,1,39,75.3,1.8,31.79585,33.08838
2010,0,0,82670,8.232191,0,0,0,0,0,0,0,935.0014,2085.917,3020.919,0,0,2,,,0,0
47104,0,0,9534,8.292171,0,275.5298,299.993,575.5229,0,0,0,548.6223,227.2406,775.8628,0,0,47,100,12,0,0
44191,2.489932,2.489932,33844,8.414063,2.489932,207.9599,343.5645,551.5244,0,0,0,238.7737,377.6734,616.4471,0,1,44,91.3,.2,146.4666,0
50030,1.36401,1.36401,100892,8.426527,1.36401,196.0078,142.1165,338.1243,1.535063,1.535063,1.535063,359.0302,246.31,606.8752,1,1,50,72.4,1,80.2359,90.29781
2019,0,0,43679,8.473246,0,0,0,0,0,0,0,1323.601,1793.136,3116.738,0,0,2,,,0,0
2005,0,0,9538,8.492275,0,0,0,0,0,0,0,32.03139,6907.978,6940.009,0,0,2,,,0,0
33044,.916604,.916604,136718,8.566895,.916604,150.4036,355.2206,505.6242,.7271327,.7271327,.7271327,312.7196,527.7943,841.241,1,1,33,76,5,53.91788,42.77251
6030,0,0,127642,8.574496,0,136.833,645.155,781.988,0,0,0,313.8087,998.1565,1311.965,0,0,6,83.9,.1,0,0
14045,.2773252,.2773252,207025,8.583183,.2773252,190.4332,292.8819,483.3152,.3386387,.3386387,.3386387,352.3133,582.2664,934.9183,1,1,14,82.4,2.2,16.31324,19.91992
5021,.5222823,.5222823,147749,8.651519,.5222823,179.3359,460.4004,639.7363,.7120046,.7120046,.7120046,284.4191,549.6627,834.7938,1,1,5,87.8,2.8,30.72249,41.88262
7002,.4992672,.4992672,689222,8.668344,.4992672,187.516,1715.096,1902.612,.620065,.6306192,.6306192,513.9182,986.0547,1500.604,1,1,7,83.2,4.6,29.36866,37.09525
21017,.1627238,.1627238,358484,8.821815,.1627238,167.6557,830.556,998.2117,1.0552,1.059741,1.059741,215.8841,1228.787,1445.731,1,1,21,83.4,8.7,9.571991,62.33772
5026,0,0,2216,8.844766,0,171.4716,607.134,778.6056,0,0,0,252.8909,775.0623,1027.953,0,0,5,0,0,0,0
39023,.4442241,.4442241,554315,8.879473,.4442241,189.1243,852.1001,1041.224,1.173915,1.173915,1.173915,320.1783,331.0978,652.45,1,1,39,96,7,26.13083,69.05382
7007,0,0,69034,8.949094,0,170.0373,162.5657,332.6031,0,0,.5490139,275.1208,163.7122,439.382,1,0,7,32.6,.6,0,32.29494
7004,.5288461,.5288461,88647,9.02756,.5288461,185.8063,317.4825,503.2888,.6716834,.6716834,.6716834,405.6815,208.7353,615.0885,1,1,7,50,2.1,31.1086,39.51079
22009,.7942786,.7942786,1241550,9.049252,.7942786,210.9445,894.5517,1105.496,.8259547,1.79345,1.855456,404.2901,956.3491,1362.495,1,1,22,85.9,1.1,46.72227,109.1445
24019,0,0,78838,9.070511,0,115.6317,215.1986,330.8304,0,0,0,275.8164,315.9266,591.743,0,0,24,67.6,.1,0,0
7001,.6052365,.6052365,655644,9.171024,.6052365,182.0583,1390.08,1572.139,.6772963,.6772963,.6772963,349.1952,875.6671,1225.54,1,1,7,87,5.1,35.60215,39.84096
33043,0,0,221947,9.239089,0,182.3079,386.0373,568.3452,0,0,0,496.2671,609.5031,1105.77,0,0,33,100,4.4,0,0
45006,.2936543,.2936543,64751,9.398367,.2936543,210.1464,2014.402,2224.549,.3301086,.3301086,.3301086,302.8356,2743.094,3046.26,1,1,45,80,.5,17.27378,19.41816
23050,.2340603,.2340603,407619,9.502703,.2340603,216.1256,543.7141,759.8397,.2455426,.2455426,.2455426,306.0646,565.6211,871.9313,1,1,23,87.4,1.5,13.76825,14.44368
26024,0,0,87229,9.505135,0,473.8207,496.8183,970.639,0,0,1.21349,691.8759,1108.629,1801.718,1,0,26,86.4,.8,0,71.38176
6003,.5352099,.5352099,114159,9.566225,.5352099,98.26967,281.7957,380.0653,.5220116,.5220116,.5220116,304.8934,547.7322,853.1476,1,1,6,91.6,.3,31.48293,30.70656
17034,0,0,5256,9.601068,0,95.73394,848.4835,944.2174,0,0,0,187.7957,1115.036,1302.832,0,0,17,59.9,0,0,0
2011,0,0,2982,9.686411,0,0,0,0,0,0,0,448.3289,1353.208,1801.537,0,0,2,,,0,0
48012,0,0,2880,9.700974,0,230.7455,1621.154,1851.9,0,0,0,380.4431,3054.047,3434.49,0,0,48,0,0,0,0
24027,.4395467,.4395467,843023,9.744424,.4395467,297.2928,912.8464,1210.139,.5271123,.5271123,.7010666,473.8085,817.0419,1291.552,1,1,24,98.1,1.4,25.85569,41.23921
45010,0,0,6375,9.772549,0,158.3044,2546.923,2705.227,0,0,0,321.4608,1745.226,2066.687,0,0,45,73.8,0,0,0
50040,44.49559,44.49559,1040207,9.819432,44.49559,371.2505,1503.702,1874.952,50.63291,50.63291,50.63291,683.5175,190.2071,924.3575,1,1,50,0,0,2617.388,2978.406
33028,1.470495,1.470495,586542,9.842957,1.470495,274.6249,591.4057,866.0306,.5311153,.8048832,.8048832,504.213,673.9164,1178.934,1,1,33,86.7,4.1,86.49968,47.34607
23063,.5455841,.5455841,689683,9.854413,.5455841,214.6661,135.4887,350.1547,.5866472,.5866472,.5866472,414.2527,228.2892,643.1285,1,1,23,88.2,3.3,32.09319,34.50866
38028,0,0,2504,9.859719,0,181.641,11208.63,11390.27,0,0,0,318.6162,3597.648,3916.265,0,0,38,0,0,0,0
7005,1.417951,1.417951,663406,9.909536,1.417951,265.6484,291.302,556.9504,1.573747,1.573747,1.573747,498.6129,221.3826,721.5692,1,1,7,87.3,5.2,83.40891,92.57338
33052,1.795689,1.795689,668760,9.932737,1.795689,193.4061,451.6181,645.0242,1.445851,1.445851,1.445851,400.4713,748.7073,1150.624,1,1,33,72.3,5,105.6288,85.05006
49015,0,0,40027,9.933592,0,172.0189,141.9024,313.9214,0,0,0,305.4618,320.5565,626.0182,0,0,49,70.3,3.8,0,0
50051,0,0,143258,9.947258,0,281.4105,187.7397,469.1501,0,0,0,467.5117,372.3747,839.8864,0,0,50,20.3,0,0,0
7003,.0683596,.0683596,120467,10.0368,.0683596,194.388,315.2121,509.6,0,0,0,388.0574,139.3487,527.4061,0,1,7,54.6,.7,4.021152,0
33032,.7813507,.7813507,242451,10.14071,.7813507,219.2596,568.3268,787.5864,.5276175,.5276175,.5276175,422.5155,1453.087,1876.13,1,1,33,74,3.3,45.96181,31.03632
44171,0,0,14583,10.14195,0,134.3058,558.9708,693.2767,0,0,0,200.8606,925.5071,1126.368,0,0,44,57.4,0,0,0
24062,1.043181,1.043181,424656,10.25578,1.043181,341.9548,803.4421,1145.397,1.233058,1.257016,1.257016,575.6022,783.775,1360.634,1,1,24,98.8,2,61.36357,73.9421
6059,0,0,2180,10.2765,0,68.81801,3245.82,3314.638,0,0,0,147.8199,6584.698,6732.518,0,0,6,0,0,0,0
15064,0,0,60115,10.29333,0,137.8559,209.4414,347.2973,0,0,0,243.1741,275.2621,518.4362,0,0,15,53.6,.1,0,0
48017,2.26849,2.26849,934923,10.35979,2.26849,413.34,777.7799,1191.12,1.720779,1.815822,2.016577,521.6149,1481.088,2004.719,1,1,48,89.6,3,133.4406,118.6222
5030,.3746235,.3746235,704584,10.40373,.3746235,223.9729,856.3204,1080.293,0,0,0,386.2554,922.8663,1309.122,0,1,5,95.9,.5,22.03668,0
14056,.22527,.22527,84309,10.44644,.22527,175.0152,155.3147,330.3299,0,0,0,396.8542,226.8613,623.7155,0,1,14,40.9,0,13.25118,0
6010,0,0,2853,10.54482,0,133.5983,4231.592,4365.19,0,0,0,274.4677,6514.526,6788.994,0,0,6,0,0,0,0
24082,0,0,52538,10.55963,0,136.8365,303.0349,439.8714,0,0,0,270.0776,248.3862,518.4639,0,0,24,45.2,.3,0,0
5043,.6838738,.6838738,641986,10.58081,.6838738,315.2177,1388.073,1703.29,.0939219,.4359293,.4888918,500.3061,1481.094,1981.89,1,1,5,95.5,.7,40.22787,28.75834
48003,1.698401,1.698401,62842,10.60321,1.698401,169.9331,2372.331,2542.264,0,0,0,370.105,3619.519,3989.624,0,1,48,65.3,.5,99.90594,0
5007,.4710874,.4710874,407547,10.61357,.4710874,348.0478,512.7767,860.8245,.0314834,.0314834,.0314834,477.9288,483.2201,961.1804,1,1,5,81.1,6.2,27.71102,1.851966
51013,.5044476,.5044476,50025,10.69133,.5044476,286.4441,393.9529,680.397,.5526295,.5526295,.5526295,342.9793,624.1286,967.6605,1,1,51,78.5,1,29.67339,32.50762
29015,0,0,513,10.72125,0,158.9209,109.2086,268.1295,0,0,0,400.8633,344.6187,745.482,0,0,29,0,0,0,0
44052,0,0,4818,10.81081,0,205.4195,99.3768,304.7963,0,0,0,252.8667,174.7339,427.6007,0,0,44,80.8,4.7,0,0
14090,.1815439,.1815439,99554,10.85461,.1815439,144.6013,194.4639,339.0652,.2569765,.2569765,.2569765,238.5406,264.9227,503.7203,1,1,14,69.9,0,10.67905,15.11626
33040,0,0,31446,10.95685,0,141.9421,244.5737,386.5158,0,0,0,296.4227,545.0642,841.4869,0,0,33,9.7,.4,0,0
5034,.9907395,.9907395,502722,11.00673,.9907395,726.9469,1199.129,1926.076,1.197201,1.289632,1.359434,1070.354,1503.357,2575.071,1,1,5,84.8,3.9,58.27879,79.96672
16007,2.599386,2.599386,122477,11.05833,2.599386,153.9812,489.2584,643.2396,2.729468,5.11353,5.11353,370.8362,462.2614,838.2112,1,1,16,84,4,152.9051,300.7959
45002,0,0,25520,11.10762,0,162.6368,1602.326,1764.963,0,0,0,332.4416,1565.547,1897.988,0,0,45,46.8,.1,0,0
44002,0,0,13407,11.11443,0,224.9499,129.3155,354.2653,0,0,0,219.4341,222.2387,441.6728,0,0,44,82.8,2.1,0,0
29016,1.779909,1.779909,84867,11.1145,1.779909,217.1429,452.336,669.4789,3.01946,3.01946,3.01946,578.722,598.8032,1180.545,1,1,29,82.8,1.9,104.7005,177.6153
36077,.9339846,.9339846,515804,11.11549,.9339846,220.2736,442.781,663.0546,1.270395,1.270395,1.270395,405.8215,355.5554,762.6473,1,1,36,86.8,8,54.94027,74.72914
14099,.7971206,.7971206,191613,11.12077,.7971206,167.3422,772.3271,939.6694,.7917899,.7917899,.7917899,324.2841,754.9333,1080.009,1,1,14,70.7,.2,46.88945,46.57587
5053,0,0,9578,11.12396,0,276.0591,1171.368,1447.427,0,0,0,434.8575,1126.754,1561.611,0,0,5,0,.1,0,0
33004,1.011474,1.011474,212402,11.16212,1.011474,253.0515,757.1193,1010.171,.8813651,.8813651,.8813651,465.7585,780.3499,1246.99,1,1,33,74.4,.6,59.49844,51.84501
14081,1.512289,1.512289,151307,11.21356,1.512289,244.6441,659.8751,904.5192,1.643336,1.643336,1.643336,352.8457,842.8697,1197.359,1,1,14,83.6,2.8,88.95818,96.66682
33034,1.224548,1.224548,424211,11.25471,1.224548,277.1255,781.3229,1058.448,.6345903,.6345903,.9361264,463.313,827.0281,1291.277,1,1,33,80.9,2.8,72.03221,55.06626
51011,.6094748,.6094748,61362,11.25626,.6094748,292.6799,1149.796,1442.476,.6742371,.7847764,.7847764,520.7706,1850.931,2372.486,1,1,51,72.3,1.8,35.85146,46.16332
51019,0,0,18209,11.30223,0,192.8922,717.806,910.6982,0,0,0,350.3437,1061.932,1412.276,0,0,51,77.4,1.1,0,0
15071,0,0,239101,11.32692,0,249.0212,1460.312,1709.333,2.080557,2.080557,2.080557,416.6879,1098.305,1517.073,1,0,15,83.2,5.9,0,122.3857
50066,0,0,46210,11.37862,0,777.7559,1027.355,1805.111,0,0,0,1616.891,1982.854,3599.745,0,0,50,0,.1,0,0
44179,0,0,9377,11.38455,0,133.8345,490.2834,624.1179,0,0,0,254.1014,773.6439,1027.745,0,0,44,84.3,0,0,0
50070,3.868875,3.868875,108271,11.39709,3.868875,1908.713,2810.79,4719.503,3.852653,3.852653,3.852653,2917.957,3079.521,6001.331,1,1,50,.3,0,227.5809,226.6266
5009,.6675336,.6675336,29828,11.41381,.6675336,212.3026,391.0825,603.3851,.7259371,.7259371,.7259371,549.6678,590.8654,1141.259,1,1,5,15.1,.1,39.26668,42.70218
39039,.940565,.940565,228348,11.44468,.940565,191.2339,335.3316,526.5655,.9792247,.9792247,.9792247,303.1384,212.3035,516.4211,1,1,39,79.4,.4,55.32735,57.60146
29002,.804792,.804792,127668,11.50625,.804792,160.7431,515.421,676.1641,.0099529,.0099529,.1421943,557.8564,939.0875,1497.086,1,1,29,83.5,8.7,47.34071,8.364371
29013,5.285751,5.285751,7849,11.56311,5.285751,603.8266,603.3838,1207.21,0,0,0,1278.197,1188.7,2466.897,0,1,29,64,.9,310.9265,0
24038,0,0,14114,11.60586,0,205.4543,500.7767,706.231,0,0,0,208.3934,436.7613,645.1547,0,0,24,61.4,.1,0,0
45015,0,0,3021,11.61867,0,111.5365,376.4951,488.0316,0,0,0,233.3743,633.191,866.5654,0,0,45,0,0,0,0
31016,.5460066,.5460066,408433,11.62632,.5460066,221.8891,605.1751,827.0642,.8908551,.8908551,.8908551,451.3442,697.2584,1149.493,1,1,31,98,6.6,32.11803,52.40324
13040,0,0,21319,11.6538,0,181.9977,383.4537,565.4514,0,0,0,364.7956,814.6277,1179.423,0,0,13,24.2,0,0,0
22008,.3640074,.3640074,103261,11.65804,.3640074,239.1496,289.8839,529.0335,2.31479,2.31479,3.536752,385.3922,379.7058,768.6348,1,1,22,66.6,.3,21.4122,208.0442
50059,3.600919,3.600919,87273,11.67232,3.600919,847.0698,1354.596,2201.666,.5451761,.5451761,.5451761,1535.175,926.6646,2462.384,1,1,50,17.8,0,211.8188,32.06918
28053,0,0,8245,11.67537,0,178.1028,841.8855,1019.988,0,0,0,262.2766,1995.277,2257.554,0,0,28,55,0,0,0
51023,0,0,7852,11.69195,0,158.0878,1081.947,1240.035,0,0,0,321.6664,523.9353,845.6017,0,0,51,54.8,.1,0,0
6001,1.500519,1.500519,121566,11.76715,1.500519,134.0099,337.094,471.1039,1.66969,1.66969,1.66969,328.1594,586.9457,916.7748,1,1,6,88.1,.5,88.26585,98.21705
51003,0,0,5900,11.77966,0,79.57784,252.6256,332.2034,0,0,0,173.189,617.494,790.683,0,0,51,61.1,.2,0,0
38011,0,0,3010,11.78474,0,171.3322,3476.482,3647.814,0,0,0,316.3535,1793.437,2109.791,0,0,38,0,.5,0,0
36052,0,0,65363,11.81643,0,122.9961,140.2984,263.2945,0,0,0,200.0871,163.444,363.5311,0,0,36,46.8,.9,0,0
38034,.3362462,.3362462,92930,11.81863,.3362462,155.0009,152.211,307.2119,.6066363,.6066363,.6066363,270.2149,277.5966,548.4182,1,1,38,55,.1,19.77919,35.68449
45029,1.606535,1.606535,110689,11.82035,1.606535,204.0645,1118.652,1322.716,1.927889,1.927889,1.927889,344.6496,1365.78,1712.357,1,1,45,86.8,1.6,94.50205,113.4053
14101,.4056799,.4056799,211631,11.83398,.4056799,260.8296,373.8409,634.6705,.4584325,.4584325,.4584325,387.3611,347.7483,735.5678,1,1,14,83.6,4.1,23.86352,26.96662
23039,.8295708,.8295708,169883,11.87451,.8295708,195.2645,201.6211,396.8856,.6524436,.6524436,.7254279,373.1604,243.444,617.3298,1,1,23,70.2,3.4,48.79828,42.67223
13010,.2932683,.2932683,46886,11.94722,.2932683,169.7858,1950.404,2120.189,.7804878,.7804878,.7804878,363.2896,2415.429,2779.499,1,1,13,70.7,.2,17.25108,45.91105
31011,4.849524,4.849524,267668,11.96779,4.849524,447.1625,645.1496,1092.312,4.410004,4.608215,4.608215,856.213,833.9611,1694.782,1,1,31,89.2,12.7,285.2661,271.0715
15032,0,0,41174,11.97618,0,117.7419,169.0006,286.7425,0,0,0,234.8186,225.0022,459.8208,0,0,15,32.3,.6,0,0
22007,.2470537,.2470537,428830,11.97813,.2470537,274.7701,511.3484,786.1185,.5454961,.5454961,.5454961,498.7734,361.8785,861.1974,1,1,22,87,3.4,14.53257,32.08801
44117,0,0,34867,12.00908,0,202.9199,222.9976,425.9174,0,0,0,309.3065,241.3349,550.6415,0,0,44,79.1,2,0,0
40002,.7979941,.7979941,112667,12.021,.7979941,199.6251,226.8754,426.5005,.9157056,.9157056,.9157056,355.9901,303.8325,660.7383,1,1,40,93.4,.3,46.94083,53.86504
40001,.4547532,.4547532,37258,12.02204,.4547532,179.5988,156.5842,336.183,0,0,0,303.397,195.4259,498.823,0,1,40,97,.2,26.75019,0
7006,.7630194,.7630194,186989,12.02843,.7630194,190.3517,2010.413,2200.765,1.017591,1.017591,1.017591,372.5132,2280.242,2653.772,1,1,7,57.1,2.5,44.8835,59.85828
22005,.4719958,.4719958,569920,12.0432,.4719958,274.2564,720.3567,994.613,.8804067,.8804067,.950231,460.2811,816.1984,1277.43,1,1,22,90.7,.4,27.76446,55.89594
16057,.437649,.437649,137852,12.05544,.437649,216.043,703.392,919.4349,1.274592,1.274592,1.274592,317.1935,722.5582,1041.026,1,1,16,78.7,.9,25.74406,74.97601
31004,.3820369,.3820369,392836,12.0772,.3820369,258.0381,369.6935,627.7316,.4070648,.4070648,.4070648,468.2371,421.0305,889.6747,1,1,31,95.4,9,22.47276,23.94499
6029,0,0,1846,12.13434,0,118.6472,933.0536,1051.701,0,0,0,243.1198,630.6019,873.7217,0,0,6,0,0,0,0
38019,0,0,7325,12.14463,0,185.3271,1786.738,1972.065,0,0,0,356.4197,1069.321,1425.74,0,0,38,45.5,.1,0,0
50044,0,0,102319,12.16092,0,284.7734,179.7576,464.5311,0,0,0,486.5219,316.9579,803.4797,0,0,50,39.8,0,0,0
36018,.8858712,.8858712,1649993,12.17287,.8858712,222.6931,411.1503,633.8434,1.334323,1.339918,1.457317,418.0994,488.496,908.0527,1,1,36,99.6,15.5,52.11007,85.72453
23070,.2607251,.2607251,100158,12.24465,.2607251,144.754,141.853,286.607,.1929303,.1929303,.1929303,298.9281,338.646,637.767,1,1,23,46.3,.2,15.33677,11.34884
31003,.2607294,.2607294,225462,12.25019,.2607294,139.2204,1340.713,1479.933,.4520444,.4520444,.4520444,315.9886,1673.621,1990.062,1,1,31,71.3,6.4,15.33702,26.59085
48009,3.490201,3.490201,15191,12.26596,3.490201,231.0407,522.4871,753.5277,4.231846,4.231846,4.231846,348.3201,1094.182,1446.734,1,1,48,0,.1,205.3059,248.9321
6052,0,0,5210,12.29587,0,167.4432,630.8777,798.3209,0,0,0,294.3846,530.8881,825.2726,0,0,6,0,.3,0,0
47099,0,0,91088,12.30682,0,168.5977,119.8879,288.4856,0,0,0,363.8132,143.1377,506.951,0,0,47,100,4,0,0
33014,1.305967,1.305967,177909,12.31299,1.305967,210.0482,457.2874,667.3356,1.695585,1.695585,1.695585,352.8161,566.9818,921.4935,1,1,33,41.8,5.6,76.82161,99.74027
16077,1.095697,1.095697,267946,12.33764,1.095697,426.4432,382.8073,809.2505,1.059171,1.863083,1.863083,594.7461,545.0939,1141.703,1,1,16,91.7,4,64.45276,109.5931
22012,.9580156,.9580156,248884,12.34532,.9580156,180.0186,289.9348,469.9533,1.621354,1.621354,1.621354,394.2476,274.1526,670.0216,1,1,22,59.7,1.8,56.35386,95.37376
38008,0,0,14560,12.36649,0,176.1156,696.8322,872.9479,0,0,0,338.6476,776.7922,1115.44,0,0,38,18.9,.1,0,0
14016,1.874623,1.874623,5149875,12.38103,1.874623,249.1893,369.6009,618.7902,.9487691,1.01501,1.01501,495.2317,373.681,869.9277,1,1,14,99,16.8,110.2719,59.70648
2004,0,0,6492,12.3916,0,0,0,0,0,0,0,786.1459,1785.242,2571.388,0,0,2,,,0,0
14050,.0346471,.0346471,110657,12.4199,.0346471,200.3879,448.6961,649.084,0,0,0,362.1987,401.1536,763.3522,0,1,14,66.1,.5,2.038065,0
26092,0,0,52949,12.43386,0,136.6581,566.072,702.7302,0,0,0,297.1246,385.0442,682.1688,0,0,26,52.3,1.6,0,0
33015,.6515095,.6515095,1068473,12.45706,.6515095,253.8342,546.2482,800.0824,.8066792,.8066792,.8066792,439.3628,623.165,1063.334,1,1,33,87.6,7,38.32409,47.45172
22014,1.14341,1.14341,584591,12.49904,1.14341,184.62,305.0237,489.6437,1.284827,1.284827,1.284827,472.1478,267.3774,740.8101,1,1,22,72.3,.6,67.2594,75.57808
15002,1.295716,1.295716,232058,12.50177,1.295716,188.0489,625.6103,813.6592,1.415557,1.415557,1.415557,314.19,812.6002,1128.206,1,1,15,77.3,5,76.21858,83.26805
17088,1.826728,1.826728,16015,12.50393,1.826728,163.9742,337.251,501.2252,0,0,0,300.0635,519.5173,819.5808,0,1,17,86.7,1.9,107.4546,0
38002,0,0,39252,12.57016,0,225.0608,583.1875,808.2483,0,0,0,342.9638,578.2635,921.2273,0,0,38,52.8,.2,0,0
15020,0,0,106705,12.58812,0,158.7702,151.5493,310.3195,0,0,0,304.3621,212.5737,516.9358,0,0,15,54.2,2.1,0,0
38035,0,0,2824,12.59338,0,231.5251,423.4938,655.0189,0,0,0,505.7977,335.6733,841.4711,0,0,38,0,0,0,0
50013,2.512574,2.512574,222399,12.61715,2.512574,434.1488,465.5019,899.6506,.9666795,.9666795,1.542863,656.579,580.8846,1239.006,1,1,50,75.4,.7,147.7985,90.75666
14047,0,0,17286,12.62204,0,110.2487,171.9,282.1487,0,0,0,184.7061,300.8516,485.5577,0,0,14,19.1,0,0,0
16082,.7239622,.7239622,119352,12.63291,.7239622,202.0965,241.8001,443.8966,1.789581,1.789581,1.789581,330.3607,457.938,790.0883,1,1,16,64.8,1.6,42.58601,105.2695
47021,.3692668,.3692668,71935,12.63327,.3692668,130.5283,350.3745,480.9027,.5619673,.5619673,.5619673,184.5609,519.3805,704.5034,1,1,47,46.5,13.2,21.72158,33.0569
39021,.05595,.05595,125204,12.68292,.05595,167.3667,1115.017,1282.384,0,0,0,307.2717,1334.864,1642.136,0,1,39,59.1,1.5,3.291175,0
28028,.9000013,.9000013,344189,12.68362,.9000013,294.1398,446.1119,740.2517,2.027423,2.027423,2.12592,431.647,586.1434,1019.916,1,1,28,94.2,7.4,52.94125,125.0541
50053,0,0,114446,12.69858,0,232.3309,222.4931,454.8241,0,0,0,393.0669,235.5431,628.61,0,0,50,26.8,.1,0,0
39015,.277136,.277136,209483,12.70798,.277136,142.2581,649.705,791.9631,.6191635,.6191635,.6191635,238.0191,450.1255,688.7637,1,1,39,43.8,8.2,16.30212,36.42138
23056,0,0,51182,12.71057,0,126.0376,429.7739,555.8115,0,0,0,251.4507,247.3032,498.7539,0,0,23,54,.1,0,0
5028,.8295426,.8295426,66631,12.72245,.8295426,312.6616,151.5469,464.2085,.1309073,.1309073,.1309073,507.7206,273.7665,781.618,1,1,5,37.8,.8,48.79662,7.700427
23038,2.679063,2.679063,132010,12.72252,2.679063,206.8788,226.3753,433.2541,2.791853,2.791853,2.791853,363.6259,304.3445,670.7621,1,1,23,57.6,5.6,157.5919,164.2267
48038,0,0,31058,12.73719,0,314.2646,903.558,1217.823,0,0,0,360.3736,1116.437,1476.81,0,0,48,50.6,.1,0,0
28004,0,0,1201,12.73938,0,59.74855,1836.528,1896.277,0,0,0,116.7118,1989.42,2106.132,0,0,28,0,0,0,0
6024,0,0,682,12.7566,0,169.1509,264.0016,433.1525,0,0,0,272.5,596.7532,869.2532,0,0,6,0,.3,0,0
48006,1.31767,1.31767,94601,12.77381,1.31767,212.8223,414.1117,626.934,1.356906,1.356906,1.356906,404.9694,677.0345,1083.361,1,1,48,58.9,.5,77.51001,79.81799
17065,0,0,3547,12.78578,0,138.7332,1007.433,1146.166,0,0,0,256.2668,1426.7,1682.967,0,0,17,0,.1,0,0
44098,0,0,6617,12.80073,0,129.6347,995.1913,1124.826,0,0,0,223.9537,1407.585,1631.538,0,0,44,57.3,.1,0,0
30006,.7568065,.7568065,177489,12.82508,.7568065,167.4202,829.3749,996.7952,1.613327,1.613327,1.613327,492.702,880.192,1374.507,1,1,30,77.2,.2,44.51803,94.90157
50036,.304761,.304761,75661,12.834,.304761,180.585,134.3377,314.9227,.3084064,.3084064,.3084064,343.2836,217.0083,560.6003,1,1,50,62.4,0,17.92712,18.14156
17041,0,0,3049,12.83651,0,112.8431,1320.057,1432.9,0,0,0,266.1874,2213.113,2479.3,0,0,17,0,0,0,0
5012,.1146531,.1146531,106168,12.83881,.1146531,186.6414,262.3942,449.0355,0,0,0,478.9128,382.1148,861.0276,0,1,5,44.6,.3,6.744302,0
50005,.0916938,.0916938,125108,12.86359,.0916938,186.4924,202.1812,388.6736,.09795,.09795,.09795,372.7532,235.2291,608.0803,1,1,50,77.7,.1,5.393755,5.761765
8002,1.763326,1.763326,309319,12.86522,1.763326,209.5309,281.6973,491.2282,1.733807,3.050361,3.050361,408.4133,386.7058,798.1694,1,1,8,86.6,11.7,103.7251,179.433
31009,1.487872,1.487872,615150,12.91426,1.487872,402.6883,535.9198,938.6081,1.384994,1.384994,1.384994,478.491,659.2104,1139.086,1,1,31,100,6.8,87.5219,81.47026
23033,2.966262,2.966262,211656,12.9151,2.966262,427.8662,436.7155,864.5818,2.873632,3.164776,3.452396,863.3207,730.3353,1597.108,1,1,23,82.1,3.5,174.486,203.0821
15029,0,0,40216,12.9209,0,125.8091,525.2439,651.053,0,0,0,215.0169,193.1666,408.1834,0,0,15,27.6,.8,0,0
15046,2.638264,2.638264,95832,12.94596,2.638264,200.4956,255.8259,456.3215,2.611494,2.611494,2.611494,340.5085,288.5815,631.7015,1,1,15,60.8,5.1,155.192,153.6173
38020,.8123436,.8123436,164785,12.98424,.8123436,251.8004,309.1915,560.9919,.7625681,3.653953,3.653953,539.9676,423.1642,966.7858,1,1,38,61.1,.2,47.78492,214.9384
48022,0,0,10934,13.00202,0,237.1218,1684.197,1921.318,0,0,0,439.0504,2397.721,2836.772,0,0,48,0,.1,0,0
5019,1.252757,1.252757,6045401,13.01469,1.252757,249.548,881.2747,1130.823,1.500984,1.908643,1.958216,479.3311,950.1788,1431.468,1,1,5,98.8,7.6,73.69158,115.1892
45018,.697678,.697678,382976,13.0156,.697678,259.2704,471.3033,730.5737,1.125343,1.140584,1.46474,482.3748,687.4944,1171.334,1,1,45,90.4,.4,41.03988,86.16117
39006,1.289687,1.289687,276018,13.04932,1.289687,209.1837,189.9998,399.1834,1.204527,1.204527,1.204527,365.8811,254.8024,621.888,1,1,39,64.3,1.7,75.86394,70.8545
14032,0,0,22414,13.05361,0,155.6669,234.73,390.3968,0,0,0,285.0763,421.1784,706.2548,0,0,14,48.3,.1,0,0
23041,.8432431,.8432431,363472,13.06391,.8432431,241.6047,231.3496,472.9543,.5814463,.5814463,.5814463,419.994,300.7435,721.3189,1,1,23,81.5,4,49.60253,34.20272
44103,0,0,2244,13.08074,0,69.32063,1450.453,1519.774,0,0,0,230.1222,2162.534,2392.656,0,0,44,30.7,.1,0,0
36029,0,0,94498,13.08076,0,161.6982,143.7279,305.4261,.4352415,.4352415,1.149076,298.6644,319.4545,619.2679,1,0,36,67.2,6.9,0,67.5927
27051,0,0,7913,13.1137,0,203.5657,901.2811,1104.847,0,0,0,332.8447,1551.723,1884.568,0,0,27,50.8,0,0,0
33047,.8724119,.8724119,152725,13.1257,.8724119,271.1544,1874.417,2145.572,1.015598,1.015598,1.015598,487.6521,2765.562,3254.229,1,1,33,86.4,1.4,51.31835,59.74108
