oldcode,total_pop_80,pop16_19_80,pop18_24_80,pop25plus_80,pop18plus_80,hsplus_25plus_80,somecollege_25plus_80,collegeplus_25plus_80,hsplus_18plus_80,somecollege_18plus_80,collegeplus_18plus_80,hsplus_18_24_80,somecollege_18_24_80,collegeplus_18_24_80,inschool_16_19_80,pctinschool_16_19_80,pcthsplus_18_24_80,pctsomecollege_18_24_80,pctcollegeplus_18_24_80,pcthsplus_25plus_80,pctsomecollege_25plus_80,pctcollegeplus_25plus_80,povrate60
2025,7873,621,1065,4015,5080,2687,1241,539,3383,1412,576,696,171,37,434,.6988728,.6535211,.1605634,.0347418,.6692404,.3090909,.1342466,
3001,52108,4886,6557,22275,28832,10981,5432,2319,14260,6319,2429,3279,887,110,2985,.6109292,.5000762,.1352753,.016776,.4929742,.2438608,.1041077,66.0539
3002,85686,6416,10367,48096,58463,33091,16376,6650,40803,18824,7041,7712,2448,391,4450,.6935785,.7438989,.2361339,.0377158,.6880198,.3404857,.1382651,24.87068
3003,75008,7647,16049,34435,50484,25617,15160,8002,39122,22736,8733,13505,7576,731,5666,.7409441,.8414854,.4720543,.045548,.7439233,.4402497,.2323798,34.77553
3004,37080,2474,3533,21672,25205,13365,5061,1694,15636,5537,1762,2271,476,68,1553,.6277284,.6427965,.1347297,.0192471,.6166943,.2335271,.0781654,29.21829
3005,22862,2000,2946,11784,14730,7135,3315,1176,9259,4061,1223,2124,746,47,1465,.7325,.7209776,.2532247,.0159538,.605482,.2813137,.0997963,35.83064
3006,11406,715,1200,5853,7053,3998,1604,581,4934,1858,617,936,254,36,467,.6531469,.78,.2116667,.03,.6830685,.2740475,.0992653,22.92434
3007,1509052,111484,203981,880920,1084901,660880,353415,161232,817174,420018,172457,156294,66603,11225,71326,.6397869,.7662184,.3265157,.0550296,.7502157,.4011885,.1830268,20.9282
3008,55865,3438,5284,36262,41546,25052,9778,3204,28832,10620,3272,3780,842,68,1820,.5293775,.7153671,.159349,.012869,.6908609,.2696487,.088357,24.66245
3009,67629,5722,8044,31202,39246,18638,8629,3501,23511,9799,3653,4873,1170,152,3399,.594023,.6057931,.14545,.0188961,.5973335,.2765528,.1122043,52.00044
3010,531443,39753,78270,310585,388855,231724,129410,64296,294793,160291,70227,63069,30881,5931,27626,.6949413,.8057877,.3945445,.0757762,.7460888,.4166653,.2070158,20.23236
3011,90918,6869,11068,49996,61064,27503,11492,4625,34139,13321,4864,6636,1829,239,4091,.5955743,.5995663,.1652512,.0215938,.550104,.2298584,.0925074,38.99426
3012,20459,1637,2016,10900,12916,5890,3142,1435,7077,3453,1500,1187,311,65,1207,.7373244,.5887897,.1542659,.0322421,.5403669,.2882569,.1316514,35.74834
3013,68145,4205,5944,45532,51476,33628,16484,7368,38403,18270,7531,4775,1786,163,3062,.7281808,.8033311,.3004711,.0274226,.7385575,.3620311,.1618203,23.26754
3014,181108,13464,25110,98758,123868,60830,27046,10754,77232,31116,11438,16402,4070,684,7204,.5350565,.6532059,.1620868,.0272401,.6159501,.2738613,.1088924,24.90828
4001,24175,1671,2677,14603,17280,7128,2495,1176,8901,2798,1241,1773,303,65,1137,.6804309,.6623086,.1131864,.0242809,.4881189,.1708553,.0805314,45.90302
4002,26538,1989,2805,15083,17888,7882,2424,1163,9711,2844,1312,1829,420,149,1426,.7169432,.6520499,.1497326,.0531194,.5225751,.1607107,.0771067,47.21237
4003,27409,1437,1867,19565,21432,11211,3657,1761,12411,3884,1805,1200,227,44,1027,.7146834,.6427424,.1215854,.0235672,.573013,.1869154,.0900077,45.16038
4004,78115,5313,8451,48227,56678,29782,11950,5695,35492,13463,5992,5710,1513,297,3490,.6568794,.6756597,.1790321,.0351438,.6175379,.2477865,.1180874,39.40473
4005,26067,1793,2658,16324,18982,9739,3582,1605,11700,4169,1730,1961,587,125,1195,.6664808,.7377728,.2208427,.0470278,.5966062,.2194315,.0983215,44.08264
4006,13803,999,1344,8480,9824,3950,1220,682,4901,1421,710,951,201,28,661,.6616617,.7075893,.1495536,.0208333,.4658019,.1438679,.0804245,50.99333
4007,6079,543,814,3602,4416,1705,366,149,2326,546,162,621,180,13,370,.6813996,.7628993,.2211302,.0159705,.4733481,.1016102,.0413659,58.79927
4008,16203,960,1481,10763,12244,6145,2369,1056,7128,2581,1106,983,212,50,643,.6697916,.6637407,.1431465,.033761,.5709375,.2201059,.0981139,45.89847
4009,17793,1437,1838,9605,11443,3947,1425,649,5071,1712,714,1124,287,65,1047,.7286013,.6115343,.156148,.0353645,.4109318,.1483602,.067569,67.34337
4010,23326,2334,4609,12932,17541,7232,3438,2048,11039,5536,2312,3807,2098,264,1847,.7913454,.8259926,.4551964,.0572792,.5592329,.2658522,.1583668,47.13569
4011,20616,1462,1946,13116,15062,4983,1379,623,6103,1516,643,1120,137,20,890,.6087551,.5755396,.0704008,.0102775,.3799177,.1051388,.0474992,49.47639
4012,16909,1028,1472,11022,12494,5458,2020,796,6302,2164,822,844,144,26,699,.6799611,.5733696,.0978261,.017663,.4951914,.1832698,.0722192,57.21098
4013,7868,578,774,4773,5547,2175,577,286,2694,681,315,519,104,29,413,.7145329,.6705427,.1343669,.0374677,.4556882,.1208883,.0599204,58.14674
4014,26644,2267,3592,15526,19118,8159,3224,1526,11002,4517,1698,2843,1293,172,1832,.8081164,.7914811,.3599666,.0478842,.5255056,.2076517,.0982867,46.16254
4015,19505,1377,2049,11413,13462,5809,1779,873,7230,2082,919,1421,303,46,919,.6673929,.693509,.147877,.02245,.508981,.1558749,.0764917,52.21636
4016,63239,5566,10545,35370,45915,19091,8703,4691,27452,12717,5415,8361,4014,724,4013,.7209846,.7928876,.3806543,.0686581,.5397512,.246056,.1326265,41.63079
4017,36892,2606,4028,21282,25310,11182,3438,1085,13880,3994,1153,2698,556,68,1591,.6105142,.6698113,.1380338,.0168818,.5254205,.161545,.0509821,46.09004
4018,49499,4213,5895,25586,31481,11808,4357,1864,15028,5281,2009,3220,924,145,2794,.6631854,.5462256,.156743,.0245971,.4615024,.1702884,.0728523,63.3959
4019,20434,1660,2334,11106,13440,4832,1618,824,6273,1944,885,1441,326,61,1100,.6626506,.617395,.1396744,.0261354,.4350801,.145687,.0741941,60.74405
4020,10515,623,1054,6376,7430,3312,1160,562,4061,1348,618,749,188,56,471,.7560192,.7106262,.1783681,.0531309,.5194479,.1819322,.088143,57.58924
4021,19760,1522,2340,10619,12959,4909,1885,935,6427,2289,1030,1518,404,95,929,.6103811,.6487179,.1726496,.0405983,.4622846,.177512,.0880497,59.62214
4022,17910,1633,2628,9901,12529,5110,2326,1272,7204,3171,1383,2094,845,111,1275,.7807716,.7968037,.3215373,.0422374,.5161095,.2349258,.1284719,55.92202
4023,46192,4816,8968,24456,33424,15150,6852,3543,22622,10496,4051,7472,3644,508,3702,.7686877,.8331847,.4063336,.0566459,.6194799,.2801766,.1448724,45.3821
4024,14705,1263,1630,8828,10458,4515,1429,542,5598,1673,595,1083,244,53,768,.608076,.6644172,.1496933,.0325153,.5114409,.1618713,.0613956,50.21872
4025,9975,571,797,6502,7299,3164,899,347,3697,946,364,533,47,17,389,.6812609,.6687579,.0589711,.02133,.4866195,.1382651,.0533682,63.32052
4026,70531,4622,6864,46293,53157,27709,11521,5245,32117,12907,5514,4408,1386,269,3089,.6683254,.6421912,.2019231,.03919,.598557,.2488713,.1133001,39.00112
4027,13008,1009,1441,7730,9171,4131,1172,568,5026,1346,587,895,174,19,686,.6798811,.6210964,.1207495,.0131853,.5344114,.1516171,.07348,46.53896
4028,30744,2217,3298,18523,21821,8295,2697,1359,10247,3140,1454,1952,443,95,1448,.6531349,.5918739,.1343238,.0288053,.4478216,.1456028,.0733682,49.75391
4029,23635,1572,2389,14270,16659,8026,2534,1254,9642,2897,1289,1616,363,35,926,.5890585,.6764337,.1519464,.0146505,.5624387,.1775753,.0878767,52.37788
4030,26819,1934,2755,16293,19048,8801,2876,1330,10706,3273,1390,1905,397,60,1391,.7192348,.69147,.1441016,.0217786,.5401706,.1765175,.0816301,37.14945
4031,13459,1025,1294,8157,9451,3922,1222,580,4782,1372,629,860,150,49,566,.5521951,.6646059,.1159196,.0378671,.480814,.14981,.0711046,46.5284
4032,30147,2114,3485,18107,21592,9091,3112,1480,11439,3782,1621,2348,670,141,1324,.6263009,.6737446,.1922525,.0404591,.502071,.1718672,.0817363,55.91365
4033,10768,641,774,7491,8265,3830,1380,646,4301,1444,654,471,64,8,452,.7051482,.6085271,.0826873,.0103359,.5112802,.1842211,.0862368,60.48956
4034,21646,1512,2235,12971,15206,5347,1911,1040,6674,2229,1136,1327,318,96,897,.593254,.593736,.1422819,.042953,.4122273,.1473287,.0801789,46.60654
4035,90718,7632,12224,50229,62453,28929,11796,5994,37420,14773,6450,8491,2977,456,4991,.653957,.6946172,.2435373,.0373037,.5759422,.2348444,.1193335,47.88948
4036,17423,1221,1956,10666,12622,5098,2009,932,6283,2461,1004,1185,452,72,790,.6470106,.6058282,.2310838,.0368098,.4779674,.1883555,.0873805,53.43197
4037,10213,751,981,6011,6992,2474,729,341,3065,855,362,591,126,21,537,.7150466,.6024465,.1284404,.0214067,.4115788,.1212777,.0567293,59.29807
4038,18447,1308,2047,11256,13303,4611,1378,618,6004,1706,661,1393,328,43,862,.6590214,.6805081,.1602345,.0210064,.4096482,.1224236,.0549041,60.56177
4039,15539,1299,1635,8243,9878,2630,1167,584,3456,1408,607,826,241,23,913,.7028483,.5051988,.1474006,.0140673,.3190586,.1415747,.070848,71.60867
4040,13369,1089,1711,7798,9509,3247,968,444,4225,1189,459,978,221,15,687,.630854,.5715955,.1291642,.0087668,.4163888,.1241344,.0569377,62.44121
4041,13952,1022,1492,7892,9384,4119,1521,607,5157,1782,630,1038,261,23,721,.7054794,.6957105,.174933,.0154155,.5219209,.1927268,.0769133,55.24483
4042,20144,1582,1953,12171,14124,5660,1652,763,6765,1861,802,1105,209,39,1144,.7231353,.5657962,.1070148,.0199693,.4650398,.1357325,.06269,55.05943
4043,34518,2570,3659,19451,23110,10376,3582,1559,12784,4125,1630,2408,543,71,1761,.685214,.6581033,.1484012,.0194042,.533443,.1841551,.0801501,55.25238
4044,11373,744,1071,7078,8149,3387,1046,440,4102,1144,454,715,98,14,469,.6303763,.6676004,.0915033,.0130719,.478525,.1477819,.0621645,61.22181
4045,11334,676,842,7460,8302,4191,1417,540,4692,1522,567,501,105,27,494,.7307692,.5950119,.1247031,.0320665,.5617962,.1899464,.0723861,55.29992
4046,37766,2645,4217,21930,26147,12040,4389,1705,14914,5151,1832,2874,762,127,1634,.6177694,.6815271,.1806972,.0301162,.5490196,.2001368,.0777474,46.45344
4047,59517,4542,7885,31503,39388,14762,5676,2721,19892,6745,2921,5130,1069,200,2655,.5845442,.6506024,.1355739,.0253646,.4685903,.1801733,.0863727,59.18905
4048,14052,1099,1399,8014,9413,3190,1138,488,4054,1336,535,864,198,47,793,.7215651,.617584,.1415297,.0335954,.3980534,.1420015,.0608934,67.09931
4049,7771,516,746,5061,5807,2405,760,393,2750,803,406,345,43,13,313,.6065891,.4624665,.0576407,.0174263,.4752025,.150168,.0776526,51.05588
4050,11097,742,1159,6709,7868,3220,944,450,4003,1083,464,783,139,14,454,.6118599,.6755824,.119931,.0120794,.4799523,.1407065,.0670741,57.83323
4051,7756,535,794,4651,5445,2105,714,321,2555,808,326,450,94,5,329,.6149533,.5667506,.1183879,.0062972,.4525909,.1535154,.0690174,73.03766
4052,30541,2215,3126,18704,21830,9719,3667,1703,11837,4225,1851,2118,558,148,1628,.7349887,.6775432,.1785029,.0473448,.5196215,.1960543,.09105,44.67363
4053,7266,510,657,4356,5013,2232,603,243,2639,717,259,407,114,16,382,.7490196,.6194825,.173516,.0243531,.5123967,.1384297,.0557851,62.10075
4054,34772,2993,3739,18357,22096,7656,3414,1525,9706,4219,1652,2050,805,127,2219,.7413966,.5482749,.2152982,.0339663,.4170616,.1859781,.0830746,62.65526
4055,10373,732,1054,6350,7404,3062,919,456,3791,1030,492,729,111,36,450,.6147541,.6916509,.1053131,.0341556,.4822047,.1447244,.071811,53.85487
4056,27032,2156,3047,15696,18743,6189,1967,979,7875,2288,1057,1686,321,78,1245,.5774583,.5533311,.1053495,.025599,.3943043,.1253186,.0623726,58.40194
4057,17007,1181,1468,10640,12108,5308,1841,857,6318,1963,890,1010,122,33,768,.6502963,.6880109,.0831063,.0224796,.4988722,.1730263,.0805451,47.7607
4058,39021,3373,5676,22126,27802,12729,5258,2608,17080,7068,2906,4351,1810,298,2335,.6922621,.766561,.3188865,.0525018,.575296,.237639,.1178704,46.94405
4059,10140,792,1021,6038,7059,2582,797,395,3302,967,459,720,170,64,568,.7171717,.705191,.1665034,.0626836,.427625,.1319973,.065419,50.70755
4060,340613,23387,45288,195502,240790,140160,70139,36849,174542,83068,40394,34382,12929,3545,15982,.6833711,.7591857,.285484,.0782768,.7169236,.3587636,.188484,28.47532
4061,16834,1244,1699,10179,11878,4299,1354,644,5347,1495,691,1048,141,47,783,.6294212,.6168334,.08299,.0276633,.4223401,.133019,.0632675,53.55946
4062,30858,2471,3308,16162,19470,7281,2715,1299,9403,3288,1397,2122,573,98,1609,.6511534,.6414752,.1732164,.0296252,.4505012,.1679866,.0803737,69.18958
4063,53161,4060,5739,30997,36736,18656,6088,2552,22427,6948,2723,3771,860,171,2518,.6201971,.6570831,.1498519,.0297961,.6018647,.1964061,.0823305,29.12153
4064,9685,740,928,6028,6956,2557,696,226,3056,792,252,499,96,26,469,.6337838,.5377155,.1034483,.0280172,.4241871,.1154612,.0374917,60.25554
4065,8847,629,775,5598,6373,2327,793,397,2873,888,403,546,95,6,402,.6391097,.7045161,.1225806,.0077419,.4156842,.1416577,.0709182,64.45129
4066,95172,6579,11357,56606,67963,36439,16422,6761,44425,19134,7282,7986,2712,521,4232,.6432589,.7031786,.2387955,.0458748,.6437303,.2901106,.1194396,31.14722
4067,14060,957,1358,8535,9893,4483,1581,726,5276,1771,763,793,190,37,660,.6896552,.583947,.1399116,.0272459,.525249,.1852373,.0850615,43.14009
4068,14607,918,1211,9713,10924,5218,1733,798,5992,1869,828,774,136,30,567,.6176471,.6391412,.1123039,.0247729,.5372182,.1784207,.0821579,62.54052
4069,9022,673,804,5683,6487,2383,728,398,2858,801,402,475,73,4,450,.6686478,.590796,.090796,.0049751,.4193208,.1281013,.0700334,67.59603
4070,48573,3393,5181,29504,34685,17114,6786,3150,20570,7738,3378,3456,952,228,2169,.6392573,.6670527,.1837483,.0440069,.580057,.2300027,.1067652,36.6033
4071,13357,783,1064,8746,9810,4580,1526,597,5232,1673,619,652,147,22,502,.6411239,.6127819,.1381579,.0206767,.523668,.1744798,.0682598,62.79004
4072,100494,9671,20195,54724,74919,34899,17525,9831,51879,27106,11634,16980,9581,1803,7368,.7618654,.8408022,.4744244,.0892795,.6377275,.3202434,.179647,34.66954
4073,50835,4555,7694,28737,36431,13967,5287,2540,19994,8176,2946,6027,2889,406,3314,.7275521,.7833377,.3754874,.0527684,.4860285,.1839788,.0883878,46.873
4074,11222,921,1139,6473,7612,2484,871,453,3111,1007,495,627,136,42,601,.6525516,.5504829,.119403,.0368745,.3837479,.1345589,.069983,66.27509
4075,17026,1133,1684,10646,12330,5183,1459,535,6306,1807,603,1123,348,68,797,.7034422,.6668646,.2066508,.04038,.4868495,.1370468,.0502536,53.01746
5001,1105379,78218,150731,677511,828242,514975,299882,151045,638163,359348,162609,123188,59466,11564,57550,.7357641,.8172705,.3945174,.0767195,.7600983,.4426231,.222941,14.4108
5002,1097,88,184,611,795,526,341,198,697,424,215,171,83,17,59,.6704546,.9293478,.451087,.0923913,.8608838,.5581015,.3240589,32.71276
5003,19314,1273,2008,12864,14872,9877,4386,1626,11218,4682,1674,1341,296,48,848,.6661429,.6678287,.1474104,.0239044,.7678016,.3409515,.1263992,16.58463
5004,143851,10612,23194,87231,110425,62488,33901,14742,82629,46297,16561,20141,12396,1819,8116,.7647946,.8683711,.5344486,.0784255,.7163509,.3886348,.1689996,19.16839
5005,20710,1331,1778,13898,15676,10605,4975,1915,11922,5349,1974,1317,374,59,870,.6536439,.7407199,.2103487,.0331834,.7630594,.3579652,.1377896,15.03208
5006,12791,961,1338,7688,9026,4969,2404,947,5833,2717,953,864,313,6,693,.7211238,.6457399,.2339312,.0044843,.646332,.3126951,.123179,22.04592
5007,656380,47899,75325,400358,475683,327106,197652,101933,386009,222730,106303,58903,25078,4370,36058,.7527924,.7819847,.3329306,.0580153,.8170338,.4936881,.2546046,10.61357
5008,18217,1224,2099,10884,12983,7305,3017,1097,8612,3315,1123,1307,298,26,705,.5759804,.6226774,.1419724,.0123869,.6711687,.2771959,.1007902,14.36999
5009,85812,5321,9388,54386,63774,44140,23662,9483,51455,26175,9846,7315,2513,363,3652,.6863372,.7791862,.2676821,.0386664,.8116059,.4350752,.1743647,11.41381
5010,514621,39804,71994,288850,360844,184136,101681,43785,234471,125687,47634,50335,24006,3849,27647,.6945784,.6991555,.3334444,.0534628,.6374797,.3520201,.1515839,23.91341
5011,21350,1589,2356,12664,15020,7984,3382,1181,9563,3867,1224,1579,485,43,1135,.7142857,.6702037,.2058574,.0182513,.6304485,.2670562,.0932565,18.73716
5012,108514,7635,17241,63980,81221,48910,26812,11537,63684,34292,12739,14774,7480,1202,5436,.7119843,.8569108,.4338495,.0697175,.7644576,.4190685,.180322,12.83881
5013,92110,7519,11681,48112,59793,24465,12559,4616,32049,15576,4878,7584,3017,262,5303,.7052799,.6492595,.2582827,.0224296,.508501,.2610368,.0959428,26.17759
5014,17895,1069,1559,11646,13205,8636,3725,1416,9851,4092,1472,1215,367,56,642,.6005613,.7793458,.2354073,.0359205,.7415422,.3198523,.1215868,18.1551
5015,403089,30435,53067,225411,278478,139919,69292,26674,174380,81095,28312,34461,11803,1638,18558,.6097585,.6493866,.2224169,.0308666,.6207284,.3074029,.1183349,21.3029
5016,73738,5840,10786,38517,49303,22601,9966,3910,29753,12057,4105,7152,2091,195,3570,.6113014,.6630818,.1938624,.018079,.5867799,.2587429,.1015136,30.86366
5017,36366,1811,2678,25685,28363,17059,7059,2616,18854,7623,2684,1795,564,68,1166,.6438432,.6702763,.2106049,.0253921,.664162,.2748297,.1018493,22.32625
5018,21661,1656,3136,12584,15720,9202,4784,1499,11437,5623,1554,2235,839,55,1214,.7330918,.7126913,.2675383,.0175383,.7312461,.3801653,.1191195,13.99051
5019,7477503,531289,1019013,4430503,5449516,3094462,1758297,818658,3807453,2097024,879585,712991,338727,60927,365817,.6885462,.6996878,.3324069,.0597902,.6984448,.3968617,.1847777,13.01469
5020,63116,4314,6952,36023,42975,21651,10262,3871,25950,11512,4102,4299,1250,231,2612,.6054705,.6183832,.1798044,.0332278,.6010327,.2848735,.1074591,29.6714
5021,222568,13451,22596,149763,172359,134630,97798,57301,153444,107300,59185,18814,9502,1884,10793,.8023939,.8326253,.4205169,.0833776,.8989537,.6530184,.3826112,8.651519
5022,11108,707,1229,7230,8459,5330,2800,1115,6280,3273,1198,950,473,83,518,.7326733,.7729862,.3848657,.0675346,.7372061,.3872752,.1542185,24.85561
5023,66738,3986,6718,41424,48142,31637,15988,7305,36596,17306,7426,4959,1318,121,2464,.6181636,.7381661,.1961893,.0180113,.763736,.3859598,.176347,17.90432
5024,134560,11296,19375,71262,90637,43019,20799,7462,56177,24977,7832,13158,4178,370,7267,.6433251,.6791226,.2156387,.0190968,.6036738,.2918666,.1047122,26.58184
5025,8610,602,711,5481,6192,3963,1958,677,4466,2104,693,503,146,16,454,.7541528,.7074543,.2053446,.0225035,.7230433,.3572341,.1235176,14.06439
5026,8577,564,1450,4985,6435,4399,2509,1132,5617,2952,1202,1218,443,70,287,.5088652,.84,.3055173,.0482759,.8824474,.5033099,.2270812,8.844766
5027,290444,22954,46762,161406,208168,114544,67312,31642,146062,77492,33057,31518,10180,1415,12057,.5252679,.6740088,.2176981,.0302596,.7096638,.4170353,.1960398,19.65803
5028,99199,7347,11683,63125,74808,47583,26044,11210,56477,30147,11663,8894,4103,453,5772,.7856268,.7612771,.3511941,.0387743,.7537901,.4125782,.1775842,12.72245
5029,51645,2938,4316,34380,38696,28191,14514,6186,31643,15597,6249,3452,1083,63,2087,.7103472,.7998146,.2509268,.0145968,.8199825,.4221641,.1799302,17.73043
5030,1932709,150592,277067,1130822,1407889,908825,548011,255992,1123024,644348,272115,214199,96337,16123,107156,.711565,.7730946,.3477029,.0581917,.8036853,.484613,.2263769,10.40373
5031,117247,8756,12875,72167,85042,55890,29743,12030,66133,33570,12384,10243,3827,354,6356,.7259023,.7955728,.2972427,.0274951,.7744537,.4121413,.1666967,14.81005
5032,17340,1058,1666,10976,12642,8610,4174,1593,9949,4537,1615,1339,363,22,697,.6587902,.8037215,.2178871,.0132053,.7844388,.3802842,.1451348,17.15406
5033,663166,45073,76518,402258,478776,277192,137761,51303,330267,156215,53974,53075,18454,2671,29622,.6572005,.6936277,.241172,.0349068,.6890901,.3424693,.1275375,18.88567
5034,783381,57622,108304,465032,573336,362510,203316,89581,449223,241795,95892,86713,38479,6311,40488,.7026483,.8006445,.355287,.0582712,.7795377,.4372086,.1926341,11.00673
5035,25005,1971,2856,13829,16685,7814,4118,1471,9552,4620,1531,1738,502,60,1301,.660071,.6085434,.1757703,.0210084,.5650445,.29778,.1063707,22.61546
5036,895016,65820,120130,504634,624764,358486,177712,66179,446615,208033,70330,88129,30321,4151,41261,.6268764,.7336136,.2524016,.0345542,.7103881,.3521602,.1311426,16.86885
5037,1861846,149298,313379,1073232,1386611,837128,481493,223845,1083621,576237,240158,246493,94744,16313,89030,.5963241,.7865651,.3023304,.0520552,.7800066,.4486383,.2085709,14.76971
5038,678974,34235,83781,479341,563122,354548,234092,135263,423823,276262,147208,69275,42170,11945,25972,.7586388,.8268581,.5033361,.1425741,.7396572,.4883621,.2821853,15.50001
5039,347342,26342,44446,201817,246263,126423,61471,23256,157815,74448,24832,31392,12977,1576,18508,.7026042,.7062953,.2919723,.0354588,.626424,.3045878,.1152331,19.48736
5040,155435,12190,29137,92531,121668,71072,40192,17561,96142,55838,19602,25070,15646,2041,9341,.7662838,.860418,.5369805,.0700484,.7680885,.4343625,.189785,19.17532
5041,587329,38461,69309,379077,448386,309237,189998,96491,365722,218028,101952,56485,28030,5461,29147,.7578326,.8149735,.4044208,.0787921,.815763,.5012122,.254542,7.020627
5042,298694,25157,49823,176452,226275,139629,86324,43428,181390,109004,47055,41761,22680,3627,19048,.757165,.8381872,.4552115,.0727977,.7913144,.4892209,.2461179,13.20701
5043,1295071,100621,183919,753603,937522,599153,381589,198702,743210,453583,213907,144057,71994,15205,72893,.7244313,.7832633,.3914441,.0826723,.7950512,.5063528,.2636693,10.58081
5044,188141,12575,26064,116806,142870,90863,57495,27419,111267,68361,29132,20404,10866,1713,9019,.7172167,.7828422,.4168969,.0657228,.7778967,.4922264,.2347397,20.79815
5045,115715,8211,12724,69567,82291,52599,24755,8630,62459,27928,8823,9860,3173,193,5908,.7195226,.7749135,.2493713,.0151682,.7560912,.355844,.1240531,15.45531
5046,3073,173,287,2050,2337,1601,850,368,1834,905,371,233,55,3,107,.6184971,.8118467,.1916376,.010453,.7809756,.4146341,.1795122,14.48335
5047,39732,2569,3859,24816,28675,18760,9070,3491,21785,10189,3597,3025,1119,106,1769,.6885948,.7838818,.2899715,.0274683,.7559639,.36549,.1406754,14.79019
5048,235203,17347,31862,131554,163416,101097,49931,18001,126149,57279,18634,25052,7348,633,11775,.6787917,.7862658,.2306195,.0198669,.7684829,.3795476,.1368335,16.38098
5049,299681,20308,33287,188012,221299,145819,80844,36235,171830,91119,37539,26011,10275,1304,14050,.6918456,.7814162,.3086791,.0391745,.7755834,.4299938,.1927271,18.57595
5050,265900,19867,33974,152647,186621,94638,46446,17954,116692,54129,18966,22054,7683,1012,12220,.6150904,.6491435,.2261435,.0297875,.6199794,.3042706,.1176178,22.35674
5051,52246,4139,6618,30192,36810,20441,10590,4351,25039,12090,4542,4598,1500,191,2830,.68374,.6947718,.2266546,.0288607,.6770337,.3507552,.144111,18.29186
5052,38888,2883,3993,24042,28035,16704,6616,2180,19593,7419,2228,2889,803,48,1927,.6684009,.7235162,.2011019,.012021,.6947841,.2751851,.0906747,17.45938
5053,11858,712,904,7554,8458,5625,2727,1028,6334,2841,1028,709,114,0,501,.7036517,.784292,.1261062,0,.7446386,.3610008,.1360868,11.12396
5054,245738,19093,30537,134859,165396,75208,36541,13639,93518,42718,14235,18310,6177,596,12181,.6379825,.5996005,.2022792,.0195173,.5576788,.2709571,.1011353,28.36994
5055,33928,1999,3594,21833,25427,16868,8364,2981,19486,9307,3122,2618,943,141,1225,.6128064,.7284363,.2623817,.0392321,.7725919,.3830898,.1365364,16.14149
5056,529174,42009,66579,297293,363872,225785,126254,53980,273832,144345,56352,48047,18091,2372,29408,.7000405,.721654,.2717223,.0356269,.7594696,.4246787,.1815717,15.37834
5057,113374,10950,24032,61455,85487,45141,27304,16611,66148,40957,19459,21007,13653,2848,8982,.820274,.8741261,.5681175,.1185087,.7345375,.4442926,.2702954,14.91845
5058,49733,3993,7464,27073,34537,17272,7976,2523,22767,9555,2616,5495,1579,93,2357,.590283,.7362005,.2115488,.0124598,.6379788,.2946109,.0931925,21.40629
6001,245944,19704,36597,130918,167515,96243,39058,14161,122864,46377,15558,26621,7319,1397,12231,.6207369,.7274094,.1999891,.0381725,.7351395,.2983394,.1081669,11.76715
6002,11799,1205,2296,6022,8318,4269,2347,1238,6170,3303,1383,1901,956,145,941,.7809129,.8279617,.4163763,.0631533,.7089007,.3897376,.2055795,29.90961
6003,293621,20843,33931,171038,204969,151515,97094,54641,178495,108501,57653,26980,11407,3012,14747,.7075277,.7951431,.3361823,.0887684,.8858558,.567675,.319467,9.566225
6004,3664,299,340,2148,2488,1554,933,479,1771,1011,493,217,78,14,228,.7625418,.6382353,.2294118,.0411765,.7234637,.4343576,.2229981,47.85611
6005,5419,394,564,3295,3859,2049,904,409,2468,1027,423,419,123,14,286,.7258883,.7429078,.2180851,.0248227,.6218513,.2743551,.1241275,30.696
6006,5945,370,521,3673,4194,2236,1053,365,2602,1153,370,366,100,5,286,.772973,.7024952,.1919386,.0095969,.6087667,.2866866,.0993738,28.97677
6007,189625,16814,36422,105961,142383,92653,62357,38585,124675,81712,42759,32022,19355,4174,13489,.8022481,.8791939,.5314096,.1146011,.8744066,.5884901,.3641434,15.12855
6008,13227,975,1678,7784,9462,5667,2442,1039,6666,2672,1103,999,230,64,564,.5784615,.5953516,.1370679,.0381406,.7280319,.3137205,.1334789,23.40875
6009,2153,152,209,1311,1520,943,356,167,1098,406,182,155,50,15,103,.6776316,.7416268,.2392344,.0717703,.7192982,.2715484,.1273837,20.29808
6010,7308,368,852,4441,5293,3895,2364,1326,4557,2572,1377,662,208,51,184,.5,.7769953,.2441315,.0598592,.8770547,.5323126,.2985814,10.54482
6011,7794,719,807,4045,4852,2103,916,394,2683,1043,402,580,127,8,532,.7399166,.7187113,.157373,.0099133,.5199011,.2264524,.0974042,52.98683
6012,3071,290,317,1775,2092,815,359,180,1035,409,184,220,50,4,205,.7068965,.6940063,.1577287,.0126183,.4591549,.2022535,.1014085,61.86673
6013,2988,201,292,1934,2226,1082,347,166,1279,418,173,197,71,7,131,.6517413,.6746575,.2431507,.0239726,.5594622,.1794209,.0858325,37.81493
6014,1528,111,146,938,1084,741,348,158,839,377,163,98,29,5,68,.6126126,.6712329,.1986301,.0342466,.7899787,.3710021,.1684435,34.60639
6015,21225,1355,1854,13407,15261,9122,3733,1633,10440,4078,1729,1318,345,96,954,.7040591,.7108954,.1860841,.0517799,.6803908,.2784366,.121802,33.08337
