oldcode,_type_,_freq_,death_rate,tb_rate,other_infectious_rate,diabetes_rate,nutrition_rate,anemias_rate,meningitis_rate,circulatory_rate,respiratory_rate,injury_rate,neop_rate,age1_5_rate,age1_5_tb_rate,age1_5_other_inf_rate,age1_5_diabetes_rate,age1_5_nutrition_rate,age1_5_anemias_rate,age1_5_meningitis_rate,age1_5_circ_rate,age1_5_resp_rate,age1_5_injury_rate,age1_5_neop_rate,age5_9_rate,age5_9_tb_rate,age5_9_other_inf_rate,age5_9_diabetes_rate,age5_9_nutrition_rate,age5_9_anemias_rate,age5_9_meningitis_rate,age5_9_circ_rate,age5_9_resp_rate,age5_9_injury_rate,age5_9_neop_rate,age1_9_rate,age1_9_tb_rate,age1_9_other_inf_rate,age1_9_diabetes_rate,age1_9_nutrition_rate,age1_9_anemias_rate,age1_9_meningitis_rate,age1_9_circ_rate,age1_9_resp_rate,age1_9_injury_rate,age1_9_neop_rate,age10_14_rate,age10_14_tb_rate,age10_14_other_inf_rate,age10_14_diabetes_rate,age10_14_nutrition_rate,age10_14_anemias_rate,age10_14_meningitis_rate,age10_14_circ_rate,age10_14_resp_rate,age10_14_injury_rate,age10_14_neop_rate,age15_19_rate,age15_19_tb_rate,age15_19_other_inf_rate,age15_19_diabetes_rate,age15_19_nutrition_rate,age15_19_anemias_rate,age15_19_meningitis_rate,age15_19_circ_rate,age15_19_resp_rate,age15_19_injury_rate,age15_19_neop_rate,age20_24_rate,age20_24_tb_rate,age20_24_other_inf_rate,age20_24_diabetes_rate,age20_24_nutrition_rate,age20_24_anemias_rate,age20_24_meningitis_rate,age20_24_circ_rate,age20_24_resp_rate,age20_24_injury_rate,age20_24_neop_rate,age25plus_rate,age25plus_tb_rate,age25plus_other_inf_rate,age25plus_diabetes_rate,age25plus_nutrition_rate,age25plus_anemias_rate,age25plus_meningitis_rate,age25plus_circ_rate,age25plus_resp_rate,age25plus_injury_rate,age25plus_neop_rate,black_age1_5_rate,black_age1_5_tb_rate,black_age1_5_other_inf_rate,black_age1_5_diabetes_rate,black_age1_5_nutrition_rate,black_age1_5_anemias_rate,black_age1_5_meningitis_rate,black_age1_5_circ_rate,black_age1_5_resp_rate,black_age1_5_injury_rate,black_age1_5_neop_rate,black_age1_9_rate,black_age1_9_tb_rate,black_age1_9_other_inf_rate,black_age1_9_diabetes_rate,black_age1_9_nutrition_rate,black_age1_9_anemias_rate,black_age1_9_meningitis_rate,black_age1_9_circ_rate,black_age1_9_resp_rate,black_age1_9_injury_rate,black_age1_9_neop_rate,black_age5_9_rate,black_age5_9_tb_rate,black_age5_9_other_inf_rate,black_age5_9_diabetes_rate,black_age5_9_nutrition_rate,black_age5_9_anemias_rate,black_age5_9_meningitis_rate,black_age5_9_circ_rate,black_age5_9_resp_rate,black_age5_9_injury_rate,black_age5_9_neop_rate,povrate60,pop60,pct_urban_1960,pct_black_1960,_merge,state,age5_9_sum2,age25plus_sum2,age5_9_sum2_black
24002,0,11,364.8551,.3385902,1.499471,5.707663,.1934801,.4353302,.4837003,160.4917,18.04202,42.03355,81.21327,45.50922,0,0,0,0,0,1.300263,3.250658,4.550921,14.95303,2.600527,25.3034,0,.4774227,0,0,0,.9548454,.4774227,.9548454,11.45814,2.387113,33.85883,0,.2752751,0,0,0,1.1011,1.65165,2.477476,12.93793,2.477476,24.64641,0,0,0,0,0,0,2.161966,.4323932,10.80983,6.485898,73.82468,0,0,0,0,0,0,2.351104,0,58.30739,5.642651,96.74207,0,.569071,0,0,0,0,2.845355,1.707213,75.11737,9.105136,633.4205,.6679638,2.099315,11.25996,.3816936,.8588106,.3816936,314.2292,33.68446,50.5744,155.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.789649,85732,89,.1,3,24,2.387113,49.3339,0
39046,0,11,898.6506,.7237112,4.668647,15.79393,1.177804,1.489994,.6101879,475.833,40.99611,49.19817,201.5181,46.43852,0,.2976829,0,0,.2976829,2.08378,.8930485,2.679146,15.77719,6.549022,27.62563,.2077115,.2077115,0,0,.6231345,.415423,1.45398,1.246269,13.08582,4.361941,35.35752,.1223444,.2446887,0,0,.4893774,1.101099,1.223444,1.835165,14.19195,5.260808,20.51995,0,0,0,0,0,.3309669,1.654835,.6619338,9.929008,3.475153,71.31772,0,.1550385,.310077,0,.1550385,.1550385,3.410847,.4651155,52.24798,5.426348,101.7402,0,.3551143,.1775571,0,.3551143,0,4.616486,1.065343,76.34956,6.747171,1404.461,1.15358,7.221413,25.60948,1.8688,2.261017,.5306469,771.5376,65.43108,57.81744,324.3406,87.80595,0,0,0,0,0,5.487872,0,0,43.90297,5.487872,61.40131,2.274123,0,0,0,0,4.548245,2.274123,0,25.01535,6.822368,42.71679,3.883344,0,0,0,0,3.883344,3.883344,0,11.65003,7.766689,6.8612,516307,70.5,3.6,3,39,2.700249,104.076,7.766689
26095,0,11,772.8021,.6093027,3.702686,14.80137,1.003006,1.321718,.5061899,393.6283,31.96496,51.53764,181.7409,44.17728,0,.6875841,0,.171896,.6875841,.6875841,2.062752,2.57844,15.29875,5.672569,21.53513,0,0,0,0,.2504085,0,1.001634,.6260212,8.639092,4.632557,31.077,0,.2897623,0,.0724406,.4346434,.2897623,1.448811,1.448811,11.44561,5.070839,22.79512,0,0,0,.1036142,.2072283,0,.5180708,.2072283,11.81201,3.626496,81.43224,0,.3008581,.100286,.100286,.4011441,0,2.607436,1.404004,61.47533,6.017161,113.1249,0,.2299287,.1149643,0,.344893,0,6.323038,1.264608,83.57907,9.197146,1242.593,1.030329,5.722289,24.99737,1.632675,1.997253,.5072389,663.5161,52.65774,60.93208,303.313,86.57176,0,1.202386,0,1.202386,2.404771,0,6.011928,7.214313,38.47634,2.404771,55.73149,0,.520855,0,.520855,1.04171,0,3.12513,4.16684,25.5219,4.16684,32.16202,0,0,0,0,0,0,.918915,1.83783,15.62155,5.51349,6.881126,703264,92.4,2.7,3,26,.8764297,88.54489,1.83783
6027,0,10,798.6447,0,0,0,0,0,0,290.4163,0,242.0135,193.6108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.033,0,0,0,0,0,0,0,0,330.033,0,689.6552,0,0,0,0,0,0,0,0,689.6552,0,0,0,0,0,0,0,0,0,0,0,0,1060.82,0,0,0,0,0,0,424.3282,0,247.5247,282.8854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.944445,216,0,0,3,6,0,0,
47029,0,11,391.1144,.2313556,1.881692,6.092365,.3855927,.5552535,.2313556,172.2057,15.20778,41.52062,102.6756,41.25708,0,1.432538,0,.2865075,.2865075,.8595225,3.151582,.8595225,14.61188,6.303165,18.64876,0,0,.1902935,0,.1902935,0,.5708805,.380587,8.372914,4.567044,27.67185,0,.5717324,.1143465,.1143465,.228693,.3430395,1.600851,.5717324,10.86292,5.259938,24.43576,0,0,0,.1556418,0,0,.7782089,1.400776,10.58364,6.536955,74.60999,0,.1650663,.1650663,0,.3301327,0,1.980796,.6602654,60.41428,5.942389,100.0298,0,.3892209,.1946105,0,.1946105,0,3.502988,.9730523,77.64957,9.146691,616.1243,.3985108,2.656739,10.41442,.61105,.8235891,.2391065,294.9512,25.29215,46.33353,172.1833,38.98221,0,3.543837,0,0,0,0,3.543837,0,24.80686,3.543837,24.98322,0,1.561451,0,0,0,0,1.561451,0,15.61451,4.684353,13.95673,0,0,0,0,0,0,0,0,8.374041,5.582694,6.992537,263149,76.8,5.1,3,47,.761174,40.43557,0
5041,0,11,727.8289,.6534032,1.991324,7.856396,1.104563,.9645476,.4356021,338.9607,38.9086,62.02663,178.8147,48.56292,0,.6389858,0,0,.6389858,1.916957,1.277972,1.916957,20.12805,6.070365,29.49364,0,.2437491,0,0,.4874981,0,1.462494,1.218745,13.64995,7.068723,37.74607,0,.414792,0,0,.5530561,.8295841,1.38264,1.520904,16.45342,6.636672,22.9301,0,0,.4058425,.2029213,.2029213,0,.4058425,1.014606,12.17527,4.464268,79.18839,0,.1867651,.1867651,.3735301,.3735301,.1867651,2.988241,1.307356,59.95159,5.416187,112.99,0,.3650728,.7301455,0,.1825364,0,4.0158,1.460291,85.7921,7.301455,1100.598,1.03823,2.916931,12.28572,1.656224,1.310147,.3707964,536.9873,60.16789,74.01096,280.5445,102.9003,0,0,0,0,3.811121,3.811121,0,0,53.35569,7.622241,77.05479,0,0,0,0,3.424658,1.712329,1.712329,1.712329,39.38356,6.849315,55.96841,0,0,0,0,3.109356,0,3.109356,3.109356,27.98421,6.218712,7.020627,444365,97.6,2.4,3,5,1.949992,79.74594,6.218712
36043,0,11,682.0926,.2163039,2.422603,13.97323,.7786939,.9949977,.4326077,335.5305,31.88319,50.31228,156.777,37.34103,0,0,0,0,0,0,2.872387,0,12.20764,1.436193,31.53074,0,.5168974,0,0,.5168974,0,1.033795,1.033795,12.92243,7.75346,33.96259,0,.3005539,0,0,.3005539,0,1.803324,.6011078,12.62326,5.109416,25.84048,0,0,0,0,0,0,1.336577,.4455256,12.92024,3.118679,83.77407,0,0,0,0,.4602971,0,1.380891,.9205942,65.36218,5.983862,120.0109,.5333817,0,2.666909,0,.5333817,0,2.133527,1.600145,88.00798,12.26778,1124.362,.3037789,3.873181,24.15042,1.29106,1.44295,.1518895,587.3566,54.68021,58.93311,270.4392,124.2236,0,0,0,0,0,0,0,0,0,0,114.1118,0,0,0,0,0,0,0,0,38.03728,19.01864,105.5223,0,0,0,0,0,0,0,0,70.34822,35.17411,7.213184,147644,79.3,1.3,3,36,2.06759,85.89349,0
22011,0,11,879.6159,.7024134,5.021509,13.43552,.9564779,1.404827,.433404,444.3438,49.64718,47.3606,211.8897,39.06107,0,1.001566,.3338553,0,0,.3338553,1.335421,1.669276,13.35421,5.675539,23.87883,.2170803,0,0,0,0,0,1.519562,1.519562,8.466132,6.295329,29.86096,.1315461,.3946382,.1315461,0,0,.1315461,1.447007,1.578553,10.39214,6.051119,21.11574,0,0,.1662657,0,.3325314,0,1.16386,1.828923,8.978347,3.49158,76.64411,0,0,.1557807,0,.1557807,0,2.336711,.6231229,56.85996,7.477474,100.4749,0,.173832,0,0,0,.173832,3.47664,1.216824,71.27113,8.170105,1402.556,1.137896,7.940535,22.16423,1.558423,2.251055,.6184217,733.8439,80.96377,55.55901,346.5388,0,0,0,0,0,0,0,0,0,0,0,23.12139,0,0,0,0,0,0,0,0,23.12139,0,37.86444,0,0,0,0,0,0,0,0,37.86444,0,7.276654,510693,86.4,.3,3,22,1.736643,116.6343,0
21003,0,11,803.0391,.7966242,5.827935,16.39369,.6987932,1.467466,.4751793,406.2644,29.46112,49.40468,195.5922,47.13084,.2982964,0,0,0,.2982964,.5965928,1.789779,2.088075,16.4063,4.474446,22.62395,0,.2134335,.426867,0,.2134335,0,1.707468,1.280601,6.829872,5.335838,32.84534,.1244142,.1244142,.2488283,0,.2488283,.2488283,1.741798,1.617384,10.82403,4.976567,23.78117,0,0,0,0,.1686608,.1686608,1.517947,.843304,11.30027,4.047859,75.83797,0,.3027464,.1513732,0,.1513732,0,1.665105,1.059612,58.1273,3.632956,107.5166,0,.4722543,.4722543,0,.3148362,.3148362,3.148362,.4722543,78.23679,7.556068,1254.434,1.278474,9.131959,26.64249,1.141495,2.26016,.456598,662.0214,47.05242,56.77796,316.3082,46.5238,0,0,0,0,0,0,0,2.907737,20.35416,0,33.28938,0,0,0,0,0,0,0,2.560721,15.36433,3.841082,22.87701,0,0,0,0,0,0,0,2.287701,11.43851,6.863104,7.291669,493504,65.2,3.5,3,21,2.134335,87.9636,2.287701
31018,0,11,706.4931,.4052283,3.647055,16.34421,.9455328,.9455328,.5853298,357.1412,30.5272,42.14375,173.0325,37.83359,0,.9700921,.9700921,0,0,1.940184,.9700921,2.910276,13.58129,4.850461,20.07742,0,0,0,0,0,0,1.882258,.6274195,8.783873,4.391936,27.05112,0,.3810017,.3810017,0,0,.7620035,1.524007,1.524007,10.66805,4.572021,24.68409,0,0,0,0,.4746941,0,2.37347,.4746941,9.968575,4.746941,84.40276,0,.4795611,.4795611,0,.4795611,0,1.918244,1.438683,65.22031,7.193417,112.1353,0,0,.6161278,0,.6161278,0,2.464511,1.232256,74.55146,12.93868,1106.53,.6653817,5.766642,26.61527,1.478626,1.330763,.7393131,584.8705,49.09039,46.35493,279.6082,59.755,0,0,14.93875,0,0,0,0,0,14.93875,14.93875,36.04036,0,0,6.006728,0,0,0,0,0,18.02018,6.006728,20.09242,0,0,0,0,0,0,0,0,20.09242,0,7.35635,144645,61.9,3.1,3,31,.6274195,85.68638,0
31020,0,11,943.6814,1.274384,5.699329,19.59365,1.221285,1.557581,.3893951,493.7,38.16072,43.08126,226.0439,54.00297,0,.771471,0,0,.771471,0,1.542942,1.542942,18.12957,7.328975,26.35669,0,0,0,0,.5434369,0,1.630311,.2717184,10.86874,6.792962,37.78259,0,.3188404,0,0,.6376809,0,1.594202,.7971011,13.86956,7.01449,21.31473,.2174972,0,.4349944,0,0,.2174972,2.174972,.8699889,9.352381,4.349944,72.65833,0,.2012696,0,0,0,0,2.415235,1.006348,46.69455,8.453323,105.0581,.2278917,.9115666,.9115666,0,1.139458,.2278917,4.785725,1.595242,59.70761,8.887774,1440.523,1.96486,8.561177,30.90445,1.908722,2.217485,.5052498,780.9759,59.31071,50.30043,354.3766,85.74529,0,1.749904,0,0,0,0,0,1.749904,38.49788,6.999615,56.97673,0,.7304708,0,0,.7304708,0,1.460942,.7304708,26.29695,7.304708,36.36272,0,0,0,0,1.253887,0,2.507774,0,17.55442,7.523322,7.523149,505091,100,7.5,3,31,.8151553,105.3727,1.253887
31012,0,11,732.9646,.9616554,3.709242,15.63072,.6716323,1.160092,.3510806,372.2217,29.36865,40.67955,180.0433,50.60358,0,1.524204,0,0,.3048409,.9145226,2.743568,2.743568,18.90014,4.877454,22.61464,0,.4266912,.2133456,0,.4266912,.2133456,1.280074,.4266912,8.960516,4.266912,34.13813,0,.8785549,.1255078,0,.3765235,.5020313,1.882618,1.380586,13.05281,4.518282,26.38847,0,.1759232,.3518463,0,.1759232,0,2.638847,.8796158,13.37016,4.398079,65.58305,0,.1521648,0,0,.1521648,0,2.891132,1.978143,45.34512,5.32577,84.76053,.1584309,.4752927,.1584309,.1584309,0,0,3.802342,1.109016,58.61943,6.97096,1196.371,1.623832,5.500076,26.71465,1.126206,1.807168,.2357175,636.2278,49.00306,47.11732,305.1757,106.9274,0,0,0,0,0,3.818835,3.818835,7.637669,57.28252,0,63.92786,0,0,0,0,0,3.364624,1.682312,3.364624,37.01087,1.682312,30.06976,0,0,0,0,0,3.006976,0,0,21.04883,3.006976,7.67433,434448,90.8,3.8,3,31,1.706765,86.01071,3.006976
50045,0,11,706.0598,.577436,2.237564,11.69308,.866154,1.010513,.7939745,379.8085,30.82064,52.97975,147.1018,39.32063,0,1.09224,0,0,0,2.184479,1.09224,1.09224,18.56807,2.184479,22.82565,0,0,0,0,0,0,.8453943,0,11.83552,5.91776,30.02245,0,.4765468,0,0,0,.9530935,.9530935,.4765468,14.77295,4.288921,21.52065,0,.717355,0,0,0,.717355,2.86942,0,11.47768,2.152065,107.052,0,0,0,0,0,.6732828,.6732828,2.019848,92.23975,5.386262,112.409,0,1.572154,.786077,0,0,0,4.716462,3.930385,84.89632,9.432924,1239.334,1.084875,3.390235,21.83311,1.627313,1.898532,.4068282,711.0001,56.2779,59.26131,272.0325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.80101,38672,67.3,0,3,50,0,86.5188,0
50067,0,11,669.3134,.2292169,1.833735,16.15979,.6876507,1.375301,.2292169,358.3806,23.95317,52.9491,134.5503,52.40825,0,1.690588,0,0,0,0,6.762354,3.381177,16.90589,5.071765,28.4932,0,0,0,0,1.238835,0,1.238835,1.238835,13.62718,6.194175,38.60673,0,.7149394,0,0,.7149394,0,3.574697,2.144818,15.01373,5.719515,24.81845,0,0,1.079063,0,0,0,2.158126,0,16.18594,5.395315,120.4526,0,1.158198,0,0,0,1.158198,1.158198,1.158198,107.7124,2.316397,108.86,0,0,0,0,0,0,1.511944,1.511944,87.69277,9.071666,1150.961,.4228365,2.959856,29.59856,1.26851,2.325601,.2114183,658.1451,42.49508,57.71719,243.7653,1923.077,0,0,0,0,0,0,0,0,0,0,719.4244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.90134,158150,33.8,0,3,50,2.47767,79.28185,0
33060,0,11,927.9186,1.063601,3.722603,17.72668,.6256475,1.511981,.4900905,481.3627,39.6452,47.5075,225.035,43.33002,0,.6841583,0,0,0,.6841583,1.140264,1.824422,13.91122,6.385478,23.77433,0,0,.1564101,0,.4692302,.3128202,.9384605,1.094871,8.602554,5.005123,31.73013,0,.2783344,.0927781,0,.2783344,.4638907,1.02056,1.391672,10.76227,5.566689,22.0546,0,0,.2464201,0,.3696302,0,.8624704,1.108891,8.994335,4.805192,59.50215,0,.2370604,0,.1185302,.4741207,.1185302,2.726194,.711181,39.47055,5.570919,110.7273,0,.7043722,.5634977,.1408744,.7043722,.1408744,3.944484,1.549619,75.93132,9.861211,1421.742,1.688411,5.495613,28.02432,.960077,2.135344,.6124629,762.6157,61.51114,57.55496,353.5566,71.11084,0,1.512997,0,0,0,1.512997,1.512997,3.025993,31.77293,13.61697,52.51835,0,.6327512,0,0,.6327512,.6327512,1.265502,3.163756,24.6773,7.593014,39.15342,0,0,0,0,1.087595,0,1.087595,3.262785,19.57671,3.262785,7.949345,810087,92.7,7.5,3,33,2.033331,100.4274,4.350379
14049,0,11,619.8158,.4880607,2.270543,10.84343,.6790409,.9973413,.5941608,299.4146,30.4083,53.79277,136.5721,52.698,0,.6713122,.6713122,0,.3356561,1.67828,1.67828,3.020905,20.47502,5.370497,26.77942,0,0,0,0,.2574944,.2574944,1.029977,.7724831,13.38971,3.604921,38.03101,0,.2914254,.2914254,0,.2914254,.8742762,1.311414,1.748552,16.46553,4.371381,29.00937,0,0,0,0,0,0,2.23149,1.115745,13.61209,5.801875,82.03194,.1916634,.3833268,.1916634,.1916634,.5749902,0,1.724971,1.724971,63.05726,4.216595,124.6243,0,.2410527,.4821055,0,.7231582,0,4.821054,2.410527,94.97478,8.195792,1050.808,.8567218,3.504771,19.7046,1.207199,1.479792,.389419,547.1727,53.19464,63.39742,246.1907,95.72813,0,3.988672,0,0,0,7.977345,7.977345,3.988672,51.85274,0,58.58553,0,1.830798,0,0,1.830798,3.661595,5.492393,1.830798,31.12356,1.830798,27.07276,0,0,0,0,3.384095,0,3.384095,0,13.53638,3.384095,7.9627,293665,78.3,4,3,14,1.287472,80.33714,3.384095
47043,0,11,964.5478,1.948581,7.434587,13.67005,1.498909,2.038516,1.109192,479.5309,45.98652,78.63276,199.5048,50.32713,0,1.715698,0,0,0,.5718992,7.434689,2.859496,17.72887,3.431395,35.25729,0,.429967,0,0,0,0,.429967,1.719868,19.77848,3.009769,41.72475,0,.9817589,0,0,0,.2454397,3.436156,2.208958,18.89886,3.190717,31.91817,0,.3711415,0,0,0,0,2.226849,.742283,20.41278,4.453698,83.24762,0,0,.3439984,0,0,.3439984,4.47198,1.375994,63.63971,4.47198,111.1011,.3094739,.3094739,.3094739,0,.9284218,0,5.880004,2.785265,82.62954,7.1179,1529.295,3.148755,11.09561,22.64104,2.499012,3.248715,1.049585,795.8353,74.52053,101.21,329.5696,70.40719,0,0,0,0,0,1.676362,15.08725,3.352723,21.7927,5.029085,58.87569,0,.7093456,0,0,0,.7093456,7.093456,3.546728,24.8271,3.546728,50.41686,0,1.22968,0,0,0,0,1.22968,3.689039,27.05295,2.459359,8.038089,117260,71,5.1,3,47,2.149835,118.2033,4.918718
33041,0,11,1039.093,1.244276,3.174559,19.47788,.3359071,1.329435,.6150413,568.4448,49.73318,51.01057,232.9682,55.0702,.0997649,.4988243,.1995297,.1995297,.9976485,.5985891,1.296943,4.489419,17.55861,5.886127,29.17157,0,.2358887,.0786296,.0786296,.3145183,0,1.179444,1.572592,12.5021,5.032293,40.58672,.0439726,.3517809,.1319178,.1319178,.6156165,.2638356,1.231233,2.85822,14.73082,5.408631,26.47076,0,.0680482,.1360964,.0680482,.4763376,.0680482,1.497061,1.15682,11.90844,5.784099,65.0734,.0620929,.1862788,.0620929,.0620929,.6830224,.1241859,2.856275,1.738602,38.24925,7.140688,115.3495,.2317419,.3476129,.4055484,0,.6372903,.115871,4.461032,2.43329,67.03135,7.531612,1535.718,1.863815,4.373076,29.76303,.4496363,1.704267,.6889589,869.7925,74.23351,61.23032,353.7695,72.12283,0,.4242519,0,.4242519,2.12126,.4242519,1.272756,5.939527,31.8189,2.969764,55.63469,0,.1812205,0,.362441,1.268543,.1812205,1.449764,3.261969,27.00185,4.711732,43.34003,0,0,0,.3163506,.6327012,0,1.581753,1.265402,23.40994,6.010661,8.050292,1814912,100,8.1,3,33,2.280258,113.0763,2.214454
39009,0,11,690.6937,.4252921,4.542893,10.88361,.6379382,.9279101,.4059606,342.8048,27.8953,47.69071,152.2352,44.54037,0,.3275027,0,0,0,1.310011,1.965016,3.60253,16.70264,2.947524,27.31332,.2375071,.2375071,0,0,0,0,1.66255,2.850085,10.21281,4.750143,34.55487,.1376688,.2753376,0,0,0,.5506752,1.789694,3.166382,12.94087,3.992395,28.19351,0,0,0,0,.1985458,0,2.184004,2.779642,12.50839,5.162192,89.6309,0,.3983596,.1991798,0,.1991798,0,2.788517,2.788517,69.11538,6.971292,113.4152,0,.6901534,.4601022,0,0,.2300511,3.450767,2.07046,86.03912,8.28184,1146.771,.7159219,7.261493,19.09125,1.090929,1.56821,.3750067,602.4653,46.67129,53.62596,264.1752,81.96722,0,0,0,0,0,0,10.2459,10.2459,40.98361,0,87.59636,0,0,0,0,0,0,4.379818,4.379818,52.55781,8.759636,91.79926,0,0,0,0,0,0,0,0,61.19951,15.29988,8.078632,309792,75.3,1.8,3,39,3.3251,76.77409,0
47104,0,5,1169.846,0,9.193289,18.38658,4.596644,2.298322,0,689.4966,57.45806,57.45806,199.954,0,0,0,0,0,0,0,0,0,0,0,39.2773,0,0,0,0,0,0,0,0,39.2773,0,22.42655,0,0,0,0,0,0,0,0,22.42655,0,0,0,0,0,0,0,0,0,0,0,0,83.72872,0,0,0,0,0,0,0,0,55.81915,0,57.68676,0,0,0,0,0,0,0,0,57.68676,0,1764.601,0,14.20202,28.40405,7.101012,3.550506,0,1065.152,88.76265,71.01012,308.894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.292171,9534,100,12,3,47,0,142.0202,0
44191,0,11,514.8684,.2616866,1.439276,3.925299,.9159031,.6542165,.3925299,262.8642,29.96312,48.01949,106.5064,55.86939,0,0,0,0,0,0,0,6.20771,20.69237,10.34618,16.31614,0,0,0,0,0,1.631614,0,3.263228,8.158071,3.263228,33.7542,0,0,0,0,0,.9122756,0,4.561378,13.68413,6.385929,22.47225,0,0,0,0,0,0,0,1.49815,8.988898,5.992599,71.26831,0,1.319784,0,0,0,0,1.319784,1.319784,58.07048,5.279134,82.05796,0,0,2.605015,0,0,0,1.302507,1.302507,62.52035,3.907522,862.5551,.4718572,2.359286,6.606001,1.6515,1.179643,0,473.2728,50.72466,59.45401,187.7992,0,0,0,0,0,0,0,0,0,0,0,132.1004,0,0,0,0,0,0,0,132.1004,0,0,267.3797,0,0,0,0,0,0,0,267.3797,0,0,8.414063,33844,91.3,.2,3,44,4.894843,62.99294,267.3797
50030,0,11,834.0546,.892992,2.009232,15.3297,.669744,1.190656,.669744,460.1141,38.77074,59.68163,175.845,45.24489,0,2.513605,0,0,1.256802,3.770407,0,0,18.85204,10.05442,25.00139,0,.9259773,0,0,0,0,0,.9259773,13.88966,2.777932,33.58907,0,1.59948,0,0,.5331599,1.59948,0,.5331599,15.9948,5.864758,26.81811,0,0,0,0,0,.7887679,.7887679,2.366304,11.04275,7.88768,93.34,0,0,0,0,0,0,.74672,0,82.13921,4.48032,126.7813,0,0,0,0,0,0,3.293021,2.469766,107.8464,7.409298,1406.691,1.59008,2.78264,27.29637,1.060053,1.855093,.39752,817.4337,67.04838,67.97592,308.2105,35.37319,0,0,0,0,0,0,0,0,35.37319,0,31.24512,0,0,0,0,0,0,0,0,31.24512,0,27.97985,0,0,0,0,0,0,0,0,27.97985,0,8.426527,100892,72.4,1,3,50,1.851955,102.0301,0
33044,0,11,685.8397,.3954624,2.87609,12.29529,.5033157,1.509947,.3954624,342.0031,41.95496,42.27853,160.9172,42.75414,0,.6477901,0,0,0,1.94337,3.23895,5.182321,12.30801,2.59116,23.74723,0,.4240576,0,0,0,.4240576,.4240576,1.696231,12.29767,5.936807,31.26698,0,.5125734,0,0,0,1.025147,1.53772,3.075441,12.30176,4.613161,14.88725,0,0,0,0,0,0,.676693,0,7.105277,3.383465,70.31664,0,0,.3605981,0,2.163589,0,1.802991,1.081795,49.04135,9.014954,116.0876,0,2.045596,0,0,1.534197,0,4.602592,2.556995,82.84665,9.716582,1139.116,.6930465,4.410296,21.48444,.8820592,2.07914,.2520169,597.0911,71.19478,50.46639,277.3446,29.50941,0,0,0,0,0,0,0,0,7.377352,0,34.69047,0,0,0,0,0,0,3.153679,6.307357,9.461037,3.153679,38.55899,0,0,0,0,0,0,5.508428,11.01686,11.01686,5.508428,8.566895,136718,76,5,3,33,2.544346,100.9958,11.01686
6030,0,11,501.0308,.4424688,3.149337,7.600052,.8068548,.8328824,.5465791,221.807,34.01804,56.92231,106.1404,45.18019,0,.8772853,0,0,0,1.315928,1.754571,3.070499,19.30028,4.825069,26.13572,0,.3148882,.3148882,0,0,.6297765,1.889329,.9446647,11.65086,6.927541,34.0941,0,.5499048,.1833016,0,0,.916508,1.833016,1.833016,14.84743,6.048953,28.86454,0,0,.2648123,0,0,0,1.059249,1.059249,13.77024,4.501809,90.95273,0,1.403592,.2807183,0,.2807183,.2807183,2.526465,2.245746,65.40736,5.052929,128.1451,0,1.310947,1.310947,0,.3277367,.3277367,5.243787,.6554734,97.99327,9.176627,803.8154,.7723752,4.497949,12.94864,1.408449,1.363015,.272603,384.6883,57.65553,68.42335,180.7812,86.05852,0,0,0,0,0,0,0,0,0,86.05852,33.30003,0,0,0,0,0,0,0,0,0,33.30003,0,0,0,0,0,0,0,0,0,0,0,8.574496,127642,83.9,.1,3,6,2.204218,78.91856,0
14045,0,11,760.3956,.4652364,2.392644,11.86353,.5649299,1.096629,.4984675,398.1426,35.19181,58.75271,155.8874,52.63787,.4785261,1.435578,0,0,0,2.392631,2.871157,4.306735,20.57662,4.785262,25.80168,0,0,0,0,.3850997,0,.3850997,1.540399,13.09339,4.621197,37.76822,.2133798,.6401393,0,0,.2133798,1.066899,1.493658,2.773937,16.43024,4.694355,30.00482,0,0,0,0,.3572003,0,2.857602,.3572003,16.43121,4.643603,97.74617,.3541528,.3541528,0,0,.3541528,0,2.833222,1.770764,75.7887,7.791361,122.7849,0,.3789659,1.136898,0,.3789659,0,4.547591,1.515864,96.25733,6.063454,1279.781,.7228702,3.011959,21.32467,.963827,1.626458,.3011959,718.8342,60.4199,68.85339,277.8231,55.4862,0,0,0,0,0,6.935775,0,6.935775,34.67887,0,60.6022,0,0,0,0,0,3.189589,0,3.189589,25.51671,6.379179,64.95807,0,0,0,0,0,0,0,0,17.71584,11.81056,8.583183,207025,82.4,2.2,3,14,1.925498,88.37089,0
