oldcode,ecls_pop,ecls_center,ecls_headstrt,ecls_hs_fullday,ecls_hs_partday,ecls_c1reading,ecls_c1math,ecls_c1general,propvoter68,propvoter70,propvoter72,propvoter74,propvoter76,propvoter78,propvoter80,voter_missing,age5_9_rate,age5_9_tb_rate,age5_9_other_inf_rate,age5_9_diabetes_rate,age5_9_nutrition_rate,age5_9_anemias_rate,age5_9_meningitis_rate,age5_9_circ_rate,age5_9_resp_rate,age5_9_injury_rate,infant_rate,infant_tb_rate,infant_other_inf_rate,infant_diabetes_rate,infant_nutrition_rate,infant_anemias_rate,infant_meningitis_rate,infant_resp_rate,infant_injury_rate,postneonate_rate,postneonate_tb_rate,postneonate_other_inf_rate,postneonate_diabetes_rate,postneonate_nutrition_rate,postneonate_anemias_rate,postneonate_meningitis_rate,postneonate_resp_rate,postneonate_injury_rate,infant_sum1,infant_sum2,postneonate_sum1,postneonate_sum2,age5_9_sum1,age5_9_sum2,age5_9_sum3,age5_9_sum3b,age5_9_sum4,age5_9_sum1_count,age5_9_sum2_count,age5_9_sum3_count,age5_9_sum3b_count,age5_9_sum4_count,black_age5_9_sum1,black_age5_9_sum2,black_age5_9_sum3,black_age5_9_sum3b,black_age5_9_sum4,white_age5_9_sum1,white_age5_9_sum2,white_age5_9_sum3,white_age5_9_sum3b,white_age5_9_sum4,age25plus_sum1,age25plus_sum2,age25plus_sum3,age25plus_sum3b,age25plus_sum4,pop60,povrate60,hsspend_per_cap68,socspend_per_cap68,othspend_per_cap68,totspend_per_cap68,hsspend_per_cap72_a,hsspend_per_cap72_b,hsspend_per_cap72_c,socspend_per_cap72,othspend_per_cap72,totspend_per_cap72,hs72cpos,hs68pos,state,pct_urban_1960,pct_black_1960
17046,6298.299,.8890505,0,0,0,27.59679,25.56525,28.7594,,,.5531834,.5207202,.5173802,.6053101,.7156463,0,24.18505,0,0,0,0,.8637518,.4318759,1.295628,.4318759,9.933146,1008.195,0,9.932953,0,2.483238,2.483238,9.932953,12.41619,17.38267,248.3238,0,0,0,0,2.483238,7.449715,7.449715,14.89943,24.83238,37.24857,9.932953,17.38267,1.295628,1.727504,3.023131,11.66065,12.95628,3,4,7,27,30,29.62963,29.62963,29.62963,59.25926,59.25926,.8886203,1.33293,2.665861,10.66344,11.99637,19.40627,65.46619,506.2998,123.3855,564.2191,144077,6.696932,.4419237,137.382,221.3128,358.6948,.5349119,.5349119,.5349119,216.026,344.4099,560.9708,1,1,17,84.9,.7
24002,5097.646,.791988,0,0,0,28.68167,23.79878,28.05067,,,,.4332022,.5889775,.5717086,.684108,0,25.3034,0,.4774227,0,0,0,.9548454,.4774227,.9548454,11.45814,1090.411,0,19.17808,0,0,0,5.479452,19.17808,30.13699,361.6438,0,8.219178,0,0,0,2.739726,16.43836,27.39726,24.65753,43.83562,10.9589,27.39726,1.432268,2.387113,2.864536,13.84526,14.32268,3,5,6,29,30,0,0,0,0,0,1.463186,2.438644,2.926373,13.6564,14.14413,15.64944,49.3339,363.5631,99.90829,414.1375,85732,6.789649,.2557002,123.8865,287.6312,411.5176,.5176117,.5176117,.5176117,201.1737,617.6088,819.3,1,1,24,89,.1
39046,6309.358,.9140792,0,0,0,30.4041,26.51475,28.99877,.4799286,.4739796,.5218716,.5080675,.5187344,.5215029,.5307238,0,27.62563,.2077115,.2077115,0,0,.6231345,.415423,1.45398,1.246269,13.08582,1217.053,0,13.28133,0,2.414788,0,9.659153,30.18485,21.73309,277.7007,0,7.244364,0,2.414788,0,7.244364,16.90352,19.31831,25.35528,55.54013,16.90352,33.80703,1.45398,2.700249,4.15423,15.78607,17.24006,7,13,20,76,83,7.766689,7.766689,11.65003,19.41672,23.30007,1.117753,2.459057,3.800361,15.42499,16.7663,38.64494,104.076,875.6136,161.8935,933.4311,516307,6.8612,.1567172,172.7365,360.6936,533.4301,.4369837,.4369837,.5774456,289.7116,418.8156,709.1046,1,1,39,70.5,3.6
26095,7751.297,.8480469,0,0,0,31.31465,25.37973,27.21859,,,,.4922316,.5885355,.6011712,.6496012,0,21.53513,0,0,0,0,.2504085,0,1.001634,.6260212,8.639092,1094.572,0,17.03879,0,.6815518,0,12.26793,27.94362,28.62517,284.2071,0,4.770862,0,.6815518,0,10.22328,24.53586,26.58052,29.98828,57.9319,15.67569,40.21156,.2504085,.8764297,1.878064,9.515522,10.51716,2,7,15,76,84,0,1.83783,2.756745,17.45938,18.3783,.293807,.7345175,1.762842,8.373499,9.401824,35.88715,88.54489,752.0609,149.477,812.993,703264,6.881126,1.443828,181.828,175.0735,356.9015,0,0,0,277.9172,234.5047,512.4219,0,1,26,92.4,2.7
6027,,,,,,,,,1.059406,.9752475,1.460396,1.5,1.856436,2.089109,2.193069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,424.3282,247.5247,671.8529,216,6.944445,0,212.9208,1292.921,1505.842,0,0,0,274.3564,3821.733,4096.089,0,0,6,0,0
47029,,,,,,,,,,,,.4529879,.5724659,.5498559,,0,18.64876,0,0,.1902935,0,.1902935,0,.5708805,.380587,8.372914,968.4587,0,16.90576,0,0,0,3.622663,13.2831,24.15109,278.9451,0,9.660436,0,0,0,2.415109,10.86799,20.52843,20.52843,33.81152,12.07554,22.94353,.380587,.761174,1.332055,9.134089,9.704969,2,4,7,48,51,0,0,0,8.374041,8.374041,.4291026,.8582052,1.501859,9.011154,9.654808,15.14341,40.43557,335.3867,86.76909,381.7203,263149,6.992537,.9225509,117.1124,587.5836,704.696,0,0,0,200.9956,1130.111,1331.107,0,1,47,76.8,5.1
5041,8230.227,.7499759,.1820067,.0352897,.2178663,21.74641,16.92914,18.04647,.4746114,.4789783,.5576862,,.5053197,.5067058,.5427338,0,29.49364,0,.2437491,0,0,.4874981,0,1.462494,1.218745,13.64995,999.8438,0,4.806941,1.201735,1.201735,1.201735,7.210412,43.26247,27.63991,325.6703,0,1.201735,1.201735,1.201735,0,6.008677,39.65726,25.23644,15.62256,58.88503,9.613882,49.27115,.7312472,1.949992,3.412487,15.59994,17.06243,3,8,14,64,70,3.109356,6.218712,9.328069,34.20292,37.31227,.3028,1.514,3.028,13.626,15.14,19.57805,79.74594,616.7333,153.7569,690.7443,444365,7.020627,.3397491,199.4682,461.1042,660.5724,.6533941,.6533941,.7295491,349.1989,546.8953,896.8238,1,1,5,97.6,2.4
36043,10428.23,.8711754,.0538144,0,.0538144,23.47782,20.26361,23.90236,.3917292,.3993104,.461288,.450355,.5029513,.5272211,.5838946,0,31.53074,0,.5168974,0,0,.5168974,0,1.033795,1.033795,12.92243,1166.854,0,12.15473,0,3.038682,3.038682,24.30946,27.34814,27.34814,297.7909,0,3.038682,0,3.038682,3.038682,12.15473,12.15473,27.34814,42.54155,69.88969,21.27078,33.42551,1.033795,2.06759,3.101384,14.99002,16.02382,2,4,6,29,31,0,0,0,70.34822,70.34822,1.05763,2.115261,3.172891,13.74919,14.80682,31.21329,85.89349,673.2501,144.8266,732.1832,147644,7.213184,.5671906,112.7901,135.4856,248.2757,2.647059,2.647059,2.647059,256.217,189.2431,448.1072,1,1,36,79.3,1.3
22011,3468.609,.7756372,0,0,0,28.02083,23.82583,30.66055,.4974986,.4925238,.574416,.5469869,.5542839,.5537583,.5699255,0,23.87883,.2170803,0,0,0,0,0,1.519562,1.519562,8.466132,1051.064,0,15.75164,0,1.431967,0,2.863935,21.47951,21.47951,220.5229,0,4.295902,0,1.431967,0,1.431967,17.18361,15.75164,20.04754,41.52705,7.159836,24.34344,.2170803,1.736643,3.256205,10.20278,11.72234,1,8,15,47,54,0,0,0,37.86444,37.86444,.2226239,1.780991,3.339359,10.01808,11.57644,35.67056,116.6343,850.4783,172.1933,906.0373,510693,7.276654,.0425749,145.5199,391.2592,536.7791,.0543921,.0543921,.0543921,254.6036,344.0648,598.7228,1,1,22,86.4,.3
21003,7250.871,.7701423,.1468468,0,.1762161,19.94559,18.63266,20.31241,.4415169,.4440174,.5195668,.4893177,.5382183,.5397109,.5835057,0,22.62395,0,.2134335,.426867,0,.2134335,0,1.707468,1.280601,6.829872,1119.752,0,13.34482,0,0,0,10.91849,23.05014,15.77115,271.749,0,7.278992,0,0,0,6.065826,13.34482,12.13165,24.26331,47.31345,13.34482,26.68964,.853734,2.134335,3.841803,8.964207,10.67167,4,10,18,42,50,0,2.287701,2.287701,13.72621,13.72621,.9610834,2.162437,4.084604,8.409479,10.33165,40.91117,87.96359,749.985,144.7415,806.7629,493504,7.291669,.3823842,3156.182,356.1261,3512.308,.7937019,.7937019,.7937019,709.568,428.0764,1138.438,1,1,21,65.2,3.5
31018,,,,,,,,,.4469179,.428014,.5213791,.5066139,.5654326,.5431311,.6031244,0,20.07742,0,0,0,0,0,0,1.882258,.6274195,8.783873,995.616,0,4.097185,0,4.097185,0,4.097185,16.38874,12.29156,192.5677,0,0,0,4.097185,0,4.097185,12.29156,12.29156,12.29156,28.6803,8.19437,20.48593,0,.6274195,2.509678,9.411292,11.29355,0,1,4,15,18,0,0,0,20.09242,20.09242,0,.6843315,2.737326,8.896311,10.9493,36.59599,85.68638,670.5569,132.0413,716.9119,144645,7.35635,.5331398,130.5866,430.9063,561.4929,.5985724,.5985724,.5985724,217.96,705.8114,924.37,1,1,31,61.9,3.1
31020,12536.14,.9404132,.0874721,.0387877,.0973689,24.77596,23.13506,24.52088,.5017602,.4759352,.5445927,.5106478,.5269887,.4839482,.4819762,0,26.35669,0,0,0,0,.5434369,0,1.630311,.2717184,10.86874,1300.896,0,15.50532,0,1.550532,0,3.101064,34.1117,27.90957,386.0824,0,7.752659,0,1.550532,0,3.101064,27.90957,23.25798,20.15691,54.26862,12.40425,40.31383,.5434369,.8151553,2.445466,11.68389,13.3142,2,3,9,43,49,1.253887,1.253887,3.761661,18.80831,21.31608,.3548264,.7096527,2.128958,9.580312,10.99962,46.06194,105.3727,886.3486,155.6731,936.649,505091,7.523149,.3040971,202.5805,724.7668,927.3474,.3906532,.3906532,.3906532,372.9339,1033.98,1407.304,1,1,31,100,7.5
31012,,,,,,,,,.4496423,.4293224,.5111226,.4844342,.5140225,.485748,.5169686,0,22.61464,0,.4266912,.2133456,0,.4266912,.2133456,1.280074,.4266912,8.960516,1196.091,0,26.4121,0,0,2.515439,12.57719,21.38123,22.63895,282.9868,0,13.83491,0,0,1.257719,8.804035,12.57719,17.60807,41.50473,62.88596,23.89667,36.47386,1.280074,1.706765,2.986839,10.66728,11.94736,6,8,14,50,56,3.006976,3.006976,3.006976,24.05581,24.05581,1.183583,1.657017,3.077316,9.705382,11.12568,37.00766,86.01071,722.2385,133.128,769.3558,434448,7.67433,1.048092,203.9832,483.7366,687.7198,1.154102,1.154102,1.431023,300.4237,619.3723,921.227,1,1,31,90.8,3.8
50045,,,,,,,,,,,,,,,,1,22.82565,0,0,0,0,0,0,.8453943,0,11.83552,1076.436,0,8.680932,0,0,0,17.36186,13.0214,21.70233,312.5135,0,4.340466,0,0,0,13.0214,8.680932,21.70233,26.0428,39.06419,17.36186,26.0428,0,0,.8453943,11.83552,12.68091,0,0,1,14,15,0,0,0,0,0,0,0,0,11.2767,11.2767,30.2409,86.5188,797.5189,145.7801,856.7802,38672,7.80101,0,167.4984,151.3495,318.8479,0,0,0,279.3828,161.4698,440.8526,0,0,50,67.3,0
50067,,,,,,,,,,,,,,,,1,28.4932,0,0,0,0,1.238835,0,1.238835,1.238835,13.62718,985.2556,0,0,0,0,0,0,20.6697,13.7798,310.0455,0,0,0,0,0,0,20.6697,13.7798,0,20.6697,0,20.6697,1.238835,2.47767,3.716505,16.10485,17.34369,1,2,3,13,14,0,0,0,0,0,1.24609,2.492181,3.738271,16.19917,17.44526,36.78678,79.28186,737.4269,136.9991,795.1441,158150,7.90134,2.584627,413.0712,1130.501,1543.572,2.4496,2.4496,2.4496,794.4886,1021.296,1818.235,1,1,50,33.8,0
33060,11758.29,.8165153,.1668933,.1349457,.0638953,23.72106,20.47758,21.73374,.4776536,.4397251,.5062957,.4323837,.4713937,.4066015,.4529283,0,23.77433,0,0,.1564101,0,.4692302,.3128202,.9384605,1.094871,8.602554,1217.163,0,14.16404,0,0,.9442692,2.832808,42.49212,16.99685,306.8875,0,8.498423,0,0,.9442692,1.888538,25.49527,16.05258,17.94112,60.43323,11.33123,36.8265,.9384605,2.033331,2.971791,10.63589,11.57435,6,13,19,68,74,1.087595,4.350379,5.437974,23.92709,25.01468,.9446403,1.700352,2.644993,8.690691,9.635331,38.91623,100.4274,863.043,157.9823,920.598,810087,7.949345,.8301942,210.4819,440.3421,650.824,.6654931,.6654931,.6654931,416.428,544.9931,962.0866,1,1,33,92.7,7.5
14049,17065.69,.9337528,.0096924,0,.0193847,26.54821,25.57729,28.05512,.3920154,.3789482,.43215,.4860991,.5436966,.5506405,.6192667,0,26.77942,0,0,0,0,.2574944,.2574944,1.029977,.7724831,13.38971,1207.995,0,16.3059,0,0,1.358825,16.3059,42.12357,13.58825,296.2238,0,6.794125,0,0,1.358825,8.152949,35.32945,10.8706,33.97062,76.09419,16.3059,51.63535,.5149887,1.287472,2.317449,14.67718,15.70716,2,5,9,57,61,3.384095,3.384095,6.768189,16.92047,20.30457,.2841151,1.136461,1.988806,14.48987,15.34222,27.14251,80.33714,627.5098,143.7346,690.9072,293665,7.9627,.6958535,141.0653,941.8339,1082.899,.7526696,1.279146,1.279146,304.269,978.7502,1284.298,1,1,14,78.3,4
47043,,,,,,,,,,,,.4919865,.538027,.5152043,,0,35.25729,0,.429967,0,0,0,0,.429967,1.719868,19.77848,1626.384,2.258866,45.17732,2.258866,0,0,31.62412,42.91845,31.62412,354.642,2.258866,15.81206,0,0,0,15.81206,33.88299,29.36526,81.31918,124.2376,33.88299,67.76598,.429967,2.149835,2.579802,21.92832,22.35828,1,5,6,51,52,1.22968,4.918718,6.148398,31.97167,33.20135,0,.6719708,.6719708,16.79927,16.79927,43.68272,118.2033,914.0385,219.4132,1015.248,117260,8.038089,0,91.88328,140.0746,231.9579,0,0,0,138.0427,210.3141,348.3568,0,0,47,71,5.1
33041,16176.85,.537164,.1267086,.0623808,.0882154,22.00248,17.28694,17.85124,.4434624,.4362375,.4758232,.4059809,.3855456,.358102,.3822342,0,29.17157,0,.2358887,.0786296,.0786296,.3145183,0,1.179444,1.572592,12.5021,1315.588,0,18.68202,0,1.494562,1.120921,8.96737,46.33141,20.92386,360.1894,0,11.20921,0,1.494562,.3736404,5.978247,26.52847,17.18746,30.26487,76.59628,19.05566,45.58413,.7076663,2.280258,3.459702,14.78236,15.96181,9,29,44,188,203,.9490517,2.214454,3.796207,25.6244,27.20615,.6858671,2.286224,3.315025,11.54543,12.57423,38.84278,113.0763,982.8688,174.3066,1044.099,1814912,8.050292,.249865,212.815,506.6982,719.5131,0,0,0,371.8429,633.8215,1005.664,0,1,33,100,8.1
39009,10358.8,.8273382,.0614171,.009154,.1045263,27.40664,24.5341,27.99978,.4019458,.4113132,.4752082,.4715846,.4973859,.5252713,.5483525,0,27.31332,.2375071,.2375071,0,0,0,0,1.66255,2.850085,10.21281,1036.433,0,20.59138,0,1.372759,0,6.863795,19.21863,21.96414,251.2149,0,6.863795,0,1.372759,0,5.491036,15.10035,19.21863,28.82794,48.04656,13.72759,28.82794,.4750142,3.3251,4.987649,13.53791,15.20046,2,14,21,57,64,0,0,0,61.19951,61.19951,.2479218,3.222983,4.958436,11.65232,13.38778,30.10281,76.77409,679.2394,130.4001,732.8654,309792,8.078632,.5405295,153.3273,283.2929,436.6202,.5625024,.5625024,.5625024,245.8255,370.1324,616.5204,1,1,39,75.3,1.8
2010,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82670,8.232191,0,0,0,0,0,0,0,935.0014,2085.917,3020.919,0,0,2,,
47104,,,,,,,,,,,,,,,,1,39.2773,0,0,0,0,0,0,0,0,39.2773,1174.168,0,0,0,0,0,0,0,0,195.6947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2773,39.2773,0,0,0,1,1,0,0,0,0,0,0,0,0,47.46085,47.46085,53.25759,142.0202,1207.172,213.0303,1278.182,9534,8.292171,0,275.5298,299.993,575.5229,0,0,0,548.6223,227.2406,775.8628,0,0,47,100,12
44191,,,,,,,,,,,,,.6164795,.5601373,.7276236,0,16.31614,0,0,0,0,0,1.631614,0,3.263228,8.158071,956.0229,0,0,0,0,0,17.38223,52.14671,17.38223,225.9691,0,0,0,0,0,17.38223,34.76447,17.38223,17.38223,69.52894,17.38223,52.14671,1.631614,4.894843,4.894843,13.05291,13.05291,1,3,3,8,8,0,267.3797,267.3797,267.3797,267.3797,1.6553,3.310601,3.310601,11.5871,11.5871,12.26829,62.99294,536.2657,122.447,595.7198,33844,8.414063,2.489932,207.9599,343.5645,551.5244,0,0,0,238.7737,377.6734,616.4471,0,1,44,91.3,.2
50030,,,,,,,,,,,,,,,,1,25.00139,0,.9259773,0,0,0,0,0,.9259773,13.88966,1114.034,0,15.47269,0,5.157564,5.157564,10.31513,41.26051,20.63025,366.187,0,10.31513,0,5.157564,5.157564,5.157564,36.10294,15.47269,36.10294,77.36345,25.78782,61.89076,.9259773,1.851955,1.851955,15.74162,15.74162,1,2,2,17,17,0,0,0,27.97985,27.97985,.9646922,1.929384,1.929384,15.43508,15.43508,34.98176,102.0301,919.4638,170.0061,987.4397,100892,8.426527,1.36401,196.0078,142.1165,338.1243,1.535063,1.535063,1.535063,359.0302,246.31,606.8752,1,1,50,72.4,1
2019,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43679,8.473246,0,0,0,0,0,0,0,1323.601,1793.136,3116.738,0,0,2,,
2005,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9538,8.492275,0,0,0,0,0,0,0,32.03139,6907.978,6940.009,0,0,2,,
33044,6209.206,.7886577,.1095782,.0548947,.109367,27.04842,23.5406,26.61417,.3952667,.4226783,.5097237,.5003328,.5213373,.5122247,.5331249,0,23.74723,0,.4240576,0,0,0,.4240576,.4240576,1.696231,12.29767,1143.832,0,11.18662,0,0,0,8.389966,47.54314,22.37324,296.4455,0,2.796655,0,0,0,8.389966,27.96655,22.37324,19.57659,67.11972,11.18662,39.15318,.8481153,2.544346,2.968404,14.84202,15.26608,2,6,7,35,36,0,11.01686,16.52528,22.03371,27.54214,.941655,1.88331,1.88331,14.12483,14.12483,29.801,100.9958,698.0869,151.4622,748.5532,136718,8.566895,.916604,150.4036,355.2206,505.6242,.7271327,.7271327,.7271327,312.7196,527.7943,841.241,1,1,33,76,5
6030,2496.715,1,0,0,0,35.20541,26.58983,25.83142,.4455974,.4519528,.6016238,.6412451,.7480035,.7437122,.8133081,0,26.13572,0,.3148882,.3148882,0,0,.6297765,1.889329,.9446647,11.65086,969.071,0,17.68378,0,0,0,14.14702,24.75729,28.29405,318.308,0,10.61027,0,0,0,14.14702,15.9154,26.52567,31.8308,56.58809,24.75729,40.67269,1.259553,2.204218,4.093547,13.85508,15.74441,4,7,13,44,50,0,0,0,0,0,1.289117,2.255954,4.189629,14.18028,16.11396,21.26303,78.91856,463.6068,147.3419,532.0302,127642,8.574496,0,136.833,645.155,781.988,0,0,0,313.8087,998.1565,1311.965,0,0,6,83.9,.1
14045,,,,,,,,,.4130396,.4196012,.4208083,.4533973,.517173,.5056114,.54079,0,25.80168,0,0,0,0,.3850997,0,.3850997,1.540399,13.09339,1428.282,0,31.28969,0,1.84057,3.68114,9.202849,60.7388,62.57938,408.6065,0,9.202849,0,1.84057,3.68114,5.521709,36.8114,57.05767,46.01425,106.7531,20.24627,57.05767,.3850997,1.925498,2.310598,15.01889,15.40399,1,5,6,39,40,0,0,0,17.71584,17.71584,.4164428,2.082214,2.498657,14.99194,15.40839,27.95098,88.37088,807.2051,157.2243,876.0585,207025,8.583183,.2773252,190.4332,292.8819,483.3152,.3386387,.3386387,.3386387,352.3133,582.2664,934.9183,1,1,14,82.4,2.2
5021,7987.494,.9173422,0,0,0,29.08577,26.18281,28.21411,.4693066,.4950689,.6160417,,.6055679,.6060144,.6523893,0,29.44621,0,0,.6692321,0,.6692321,0,2.007696,.6692321,10.70771,990.5755,0,12.03128,0,0,0,4.010427,24.06256,16.04171,312.8133,0,0,0,0,0,4.010427,16.04171,12.03128,16.04171,40.10427,4.010427,20.05214,1.338464,2.007696,4.015392,12.71541,14.72311,2,3,6,19,22,0,0,0,0,0,1.429623,2.144435,4.28887,13.58142,15.72586,20.67764,79.43237,560.1874,162.4581,643.2131,147749,8.651519,.5222823,179.3359,460.4004,639.7363,.7120046,.7120046,.7120046,284.4191,549.6627,834.7938,1,1,5,87.8,2.8
7002,,,,,,,,,.4726111,.4596731,.5378317,.5117339,.5475655,.5164637,.5499996,0,26.61438,0,.6299262,0,0,.3149631,.3149631,1.102371,.9448893,10.70875,1380.015,0,18.57355,0,0,.9286776,10.21545,25.0743,24.14562,317.6077,0,10.21545,0,0,0,6.500743,19.50223,19.50223,29.71768,54.79198,16.7162,36.21843,1.259852,2.204742,3.307113,12.91349,14.01586,8,14,21,82,89,0,1.39542,2.79084,19.53588,20.9313,1.43658,2.334443,3.411878,12.21093,13.28837,35.01975,101.8098,796.9872,161.0612,856.2385,689222,8.668344,.4992672,187.516,1715.096,1902.612,.620065,.6306192,.6306192,513.9182,986.0547,1500.604,1,1,7,83.2,4.6
21017,154.8672,1,0,0,0,25.404,20.19,15.367,.0124666,.0121804,.0135671,.0128526,.0146359,.0156078,.0177666,0,24.15903,0,.3309456,0,0,.4964183,.1654728,1.158309,.3309456,10.9212,1519.396,0,11.59844,.892188,0,1.784376,14.27501,25.87345,27.65783,372.0424,0,8.92188,.892188,0,.892188,10.70626,16.05938,20.52032,28.55002,54.42347,21.41251,37.47189,.9928367,1.323782,2.482092,12.24499,13.4033,6,8,15,74,81,1.688576,1.688576,2.11072,14.3529,14.77504,.5689722,1.137944,2.844861,10.52599,12.2329,32.22233,69.62814,479.3228,133.0261,542.7208,358484,8.821815,.1627238,167.6557,830.556,998.2117,1.0552,1.059741,1.059741,215.8841,1228.787,1445.731,1,1,21,83.4,8.7
5026,,,,,,,,,.5059761,.5993526,.9327689,,.9088646,.9250498,1.13496,0,54.49591,0,0,0,0,0,0,0,0,54.49591,803.2128,0,0,0,0,0,0,0,0,240.9639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.49591,54.49591,0,0,0,3,3,0,0,0,0,0,0,0,0,59.07838,59.07838,11.9541,33.86994,255.0207,161.3803,382.5311,2216,8.844766,0,171.4716,607.134,778.6056,0,0,0,252.8909,775.0623,1027.953,0,0,5,0,0
39023,3049.019,.8356888,.4929335,.4107779,0,19.10279,17.22562,19.07658,.5139167,.503254,.5594857,.5344188,.5575358,.5331672,.5224496,0,25.95071,0,.2380799,0,0,0,0,.9523197,.2380799,13.0944,1096.063,0,15.41941,0,0,0,12.84951,32.12377,25.69901,222.2965,0,5.139802,0,0,0,5.139802,25.69901,19.27426,28.26891,60.39268,10.2796,35.97862,.2380799,.4761599,1.42848,13.57056,14.52288,1,2,6,57,61,0,0,2.217934,35.48695,37.70488,.2702739,.5405478,1.35137,11.08123,11.89205,42.94882,115.3597,983.6752,180.0639,1048.379,554315,8.879473,.4442241,189.1243,852.1001,1041.224,1.173915,1.173915,1.173915,320.1783,331.0978,652.45,1,1,39,96,7
7007,,,,,,,,,.4017111,.4011601,.5093678,.4866106,.5395882,.5072119,.5777649,0,29.10894,0,1.078109,0,0,0,0,0,1.078109,14.01542,1029.005,0,25.72513,0,0,0,6.431282,19.29385,6.431282,244.3887,0,6.431282,0,0,0,0,6.431282,6.431282,32.15641,51.45025,6.431282,12.86256,1.078109,2.156218,2.156218,16.17163,16.17163,1,2,2,15,15,0,0,0,0,0,1.100776,2.201552,2.201552,16.51164,16.51164,28.70302,83.43211,567.8143,131.3201,615.7022,69034,8.949094,0,170.0373,162.5657,332.6031,0,0,.5490139,275.1208,163.7122,439.382,1,0,7,32.6,.6
7004,,,,,,,,,.4796631,.4755435,.5799453,.5832201,.6354515,.6024334,.6592461,0,19.04552,0,0,0,0,0,0,2.004791,0,9.021562,1106.767,0,24.06015,0,0,0,12.03008,18.04511,6.015038,276.6917,0,0,0,0,0,12.03008,12.03008,0,36.09023,54.13534,12.03008,24.06015,0,0,2.004791,9.021562,11.02635,0,0,2,9,11,0,0,0,20.22654,20.22654,0,0,2.123661,8.494643,10.6183,35.01842,102.4613,814.6205,159.4105,871.5696,88647,9.02756,.5288461,185.8063,317.4825,503.2888,.6716834,.6716834,.6716834,405.6815,208.7353,615.0885,1,1,7,50,2.1
22009,24494.71,.8568541,.2257399,.0061954,.2579781,22.82936,20.91985,23.00732,.4749747,.4697495,.5482528,.5123047,.5093869,.5064526,.5201858,0,21.78391,0,.0947127,0,0,0,.1894253,1.136552,.6629887,7.861151,1000.483,0,11.78359,0,.5611231,0,4.488985,47.13435,16.27257,237.9162,0,4.488985,0,.5611231,0,1.683369,34.78963,11.22246,16.83369,63.96804,6.733478,41.52311,.284138,.9471266,2.083679,8.808278,9.94483,3,10,22,93,105,0,0,0,22.54791,22.54791,.2944967,.9816558,2.159643,8.44224,9.620227,37.5786,120.9176,834.1117,176.5917,889.7858,1241550,9.049252,.7942786,210.9445,894.5517,1105.496,.8259547,1.79345,1.855456,404.2901,956.3491,1362.495,1,1,22,85.9,1.1
24019,14670.86,.8260548,.0302345,0,.060469,25.42927,22.17134,26.00748,,,,.6103013,.8311327,.790105,.9489085,0,29.43181,0,0,0,0,0,.5163476,1.549043,2.06539,17.03947,935.8482,0,28.8842,0,2.88842,2.88842,8.665261,28.8842,11.55368,291.7304,0,20.21894,0,2.88842,2.88842,5.776841,17.33052,0,43.32631,72.21051,31.77262,49.10315,.5163476,2.581738,4.130781,19.62121,21.17025,1,5,8,38,41,0,0,0,0,0,.529039,2.116156,3.703273,19.0454,20.63252,19.885,53.15057,432.7311,104.8144,484.3949,78838,9.070511,0,115.6317,215.1986,330.8304,0,0,0,275.8164,315.9266,591.743,0,0,24,67.6,.1
7001,35619.57,.8723482,.0725852,.0400313,.040569,22.72563,19.61667,22.70872,.4781525,.456218,.5419695,.5040375,.5476593,.5157603,.5667294,0,24.55622,0,0,0,0,0,.3148233,.7870582,.9444699,12.1207,1244.006,0,7.702825,0,0,0,10.59138,29.84845,24.07133,255.1561,0,.9628531,0,0,0,3.851413,17.33136,21.18277,18.29421,48.14265,4.814266,22.14562,.3148233,1.259293,2.046351,13.37999,14.16705,2,8,13,85,90,0,1.363289,1.363289,19.08605,19.08605,.360833,1.262916,2.164998,12.44874,13.35082,36.98371,97.21169,786.3292,154.7214,843.8389,655644,9.171024,.6052365,182.0583,1390.08,1572.139,.6772963,.6772963,.6772963,349.1952,875.6671,1225.54,1,1,7,87,5.1
