oldcode,total_pop_00,pop18_24_00,pop25_34_00,pop35_44_00,pop45_64_00,pop65plus_00,hsplus_18_24_00,somecollege_18_24_00,collegeplus_18_24_00,hsplus_25_34_00,somecollege_25_34_00,collegeplus_25_34_00,hsplus_35_44_00,somecollege_35_44_00,collegeplus_35_44_00,hsplus_45_64_00,somecollege_45_64_00,collegeplus_45_64_00,hsplus_65plus_00,somecollege_65plus_00,collegeplus_65plus_00,pcthsplus_18_24_00,pctsomecollege_18_24_00,pctcollegeplus_18_24_00,pcthsplus_25_34_00,pctsomecollege_25_34_00,pctcollegeplus_25_34_00,pcthsplus_35_44_00,pctsomecollege_35_44_00,pctcollegeplus_35_44_00,pcthsplus_45_64_00,pctsomecollege_45_64_00,pctcollegeplus_45_64_00,pcthsplus_65plus_00,pctsomecollege_65plus_00,pctcollegeplus_65plus_00,povrate60
18054,46519,4174,5838,7328,11469,6829,2680,1145,65,4776,2370,517,5731,2756,771,8626,3996,1533,3310,1265,511,.6420699,.2743172,.0155726,.8180884,.4059609,.0885577,.7820688,.3760917,.1052129,.7521144,.3484175,.1336647,.4846976,.1852394,.0748279,37.2474
18055,13495,1462,1873,2039,3089,1610,847,216,18,1297,479,148,1377,431,135,1489,549,192,393,222,108,.5793434,.1477428,.0123119,.692472,.2557395,.0790176,.6753311,.2113781,.0662089,.482033,.1777274,.062156,.2440994,.1378882,.0670807,72.31853
18056,693604,65219,97972,114543,158230,93539,45675,27838,5450,86103,62353,30105,100669,66319,29945,134552,86172,41639,58692,30243,13628,.7003327,.4268388,.0835646,.8788531,.6364369,.3072817,.8788752,.5789878,.2614302,.8503571,.5445997,.2631549,.6274602,.3233197,.1456932,19.39021
18057,39041,4944,5870,6253,8351,3708,3639,2275,324,5034,3312,1471,5326,2997,1388,6660,3924,1887,2103,1068,459,.7360437,.4601537,.065534,.8575809,.5642249,.2505963,.8517511,.4792899,.2219734,.7975093,.4698839,.225961,.5671521,.2880259,.1237864,37.88535
18058,23445,2237,3140,3615,6014,2966,1357,598,27,2423,1239,384,2724,1214,336,3787,1537,475,1099,518,261,.606616,.2673223,.0120697,.771656,.394586,.122293,.753527,.335823,.0929461,.6296974,.2555703,.0789824,.3705327,.174646,.0879973,60.01725
18059,151464,14811,23096,25362,32557,16712,10935,6311,1265,20700,13646,6433,22290,13923,6030,27080,16236,8014,10197,4628,1898,.7383026,.4261022,.0854095,.8962591,.5908383,.2785331,.8788739,.5489709,.2377573,.831772,.4986946,.2461529,.6101604,.2769268,.1135711,15.95138
18060,17649,2068,2287,2839,4288,2013,1439,964,75,1617,904,307,1918,743,242,2528,1222,466,645,314,156,.6958414,.4661509,.0362669,.7070398,.3952776,.134237,.67559,.2617119,.0852413,.5895522,.2849813,.1086754,.3204173,.1559861,.0774963,76.2463
18061,31795,3300,4379,4549,7446,4027,1851,798,82,2878,1129,419,3106,1247,436,3697,1385,652,1354,633,285,.5609091,.2418182,.0248485,.6572277,.2578214,.0956839,.6827874,.2741262,.0958452,.4965082,.1860059,.0875638,.3362305,.157189,.0707723,72.51512
18062,13373,1119,1608,2158,3235,2016,764,352,28,1403,752,288,1796,762,268,2373,955,335,833,307,93,.6827524,.3145666,.0250223,.8725125,.4676617,.1791045,.8322521,.3531047,.1241891,.7335394,.2952087,.1035549,.4131944,.1522817,.046131,40.13038
18063,52715,5285,7586,8439,12414,5992,3411,1535,141,5769,2808,926,6296,2665,1066,7912,3667,1367,2009,847,307,.6454116,.2904446,.0266793,.7604798,.3701555,.122067,.74606,.3157957,.1263183,.637345,.2953923,.1101176,.3352804,.1413551,.051235,59.34849
18064,15569,1515,2119,2359,3856,1922,905,436,26,1520,693,184,1615,753,127,2246,868,255,585,266,114,.5973597,.2877888,.0171617,.7173195,.3270411,.0868334,.6846121,.319203,.0538364,.5824689,.2251037,.0661307,.3043704,.1383975,.0593132,66.37753
18065,7916,818,1114,1276,1855,1136,415,136,15,690,208,42,819,307,83,923,413,142,309,153,70,.5073349,.1662592,.0183374,.6193896,.1867145,.037702,.6418495,.2405956,.065047,.4975741,.2226415,.0765499,.272007,.1346831,.0616197,69.74606
18066,12401,1210,1724,2111,2959,1420,792,393,31,1299,546,102,1289,514,127,1400,607,244,322,170,47,.6545454,.3247934,.0256198,.7534803,.3167053,.0591647,.6106111,.2434865,.0601611,.4731328,.2051369,.0824603,.2267606,.1197183,.0330986,81.09801
18067,25277,2545,3158,4060,6550,3162,1550,794,21,2495,1112,276,2673,1224,304,3798,1550,591,935,440,126,.6090373,.3119843,.0082515,.790057,.3521216,.0873971,.6583744,.3014778,.0748768,.5798473,.2366412,.090229,.2956989,.1391524,.0398482,62.05283
18068,14092,1387,1967,2196,3332,1761,897,308,27,1512,594,92,1418,530,143,1813,760,273,573,214,88,.6467195,.222062,.0194665,.7686833,.3019827,.0467717,.6457195,.2413479,.0651184,.5441176,.2280912,.0819328,.3253833,.1215219,.0499716,51.95862
18069,23361,2019,3308,3620,5443,3069,1204,457,31,2720,1024,407,2622,1051,284,3611,1215,430,1024,394,181,.5963348,.2263497,.0153541,.8222491,.3095526,.1230351,.7243094,.2903315,.078453,.6634209,.2232225,.0790005,.3336592,.1283806,.0589769,51.01981
18070,9804,811,1240,1519,2624,1468,560,269,59,1070,492,119,1259,621,171,2061,987,223,701,199,64,.6905056,.3316893,.0727497,.8629032,.3967742,.0959677,.8288348,.4088216,.1125741,.7854421,.3761433,.0849848,.4775204,.1355586,.0435967,45.35096
18071,26573,2445,3412,4109,6266,3684,1474,504,55,2732,1115,308,3172,1331,390,4486,1933,736,1583,696,239,.602863,.206135,.0224949,.8007034,.3267878,.0902696,.771964,.3239231,.0949136,.7159272,.3084903,.1174593,.429696,.1889251,.0648751,45.63643
18072,8080,664,1179,1473,2171,1362,353,139,30,939,376,141,912,468,144,1636,824,247,717,280,95,.5316265,.2093374,.0451807,.7964377,.3189143,.1195929,.6191446,.317719,.0977597,.7535698,.3795486,.1137725,.5264317,.20558,.0697504,37.01493
18073,65514,5499,7987,10561,16041,10449,3724,2221,190,7054,4580,1725,9301,5647,2240,13457,8139,3048,6339,2767,1139,.677214,.4038916,.0345517,.8831851,.5734318,.215976,.8806931,.5347031,.2121011,.8389128,.5073873,.1900131,.6066609,.26481,.1090056,27.44904
18074,17080,1873,2342,2443,4091,1792,870,373,48,1667,679,153,1380,598,140,2123,843,322,445,183,102,.4644955,.1991457,.0256273,.7117848,.2899231,.0653288,.5648792,.244781,.0573066,.518944,.2060621,.0787094,.2483259,.1021205,.0569196,78.9374
18075,9938,871,1316,1466,2519,1436,631,265,14,1114,644,126,1226,527,154,1805,832,258,627,167,45,.7244546,.304248,.0160735,.8465046,.4893617,.0957447,.8362892,.3594816,.1050477,.7165542,.3302898,.1024216,.4366295,.1162953,.031337,42.69223
18076,70872,14297,10805,10184,14207,6929,11666,9259,941,9259,6137,2819,8368,4689,2112,10767,6487,3414,3303,1853,851,.8159754,.6476184,.065818,.8569181,.5679778,.2608977,.8216811,.4604281,.2073841,.7578658,.4566059,.2403041,.4766922,.2674268,.1228171,45.36092
18077,13332,1443,1893,2172,2942,1403,758,270,29,1241,622,135,1239,488,108,1402,572,236,330,161,53,.5252945,.1871102,.020097,.6555732,.328579,.0713154,.570442,.2246777,.0497238,.4765466,.1944256,.0802175,.2352103,.1147541,.0377762,76.66171
18078,18212,1985,2519,3036,3861,2356,1240,466,34,2067,900,280,2376,819,244,2707,982,332,1150,432,212,.6246852,.2347607,.0171285,.8205637,.3572846,.1111552,.7826087,.2697628,.0803689,.7011137,.2543383,.0859881,.4881155,.1833616,.089983,46.29854
18079,30125,2409,3463,4573,7961,5281,1619,850,41,3084,1780,577,4004,2095,792,6338,3183,1129,2939,1214,415,.6720631,.3528435,.0170195,.8905573,.5140052,.1666185,.875574,.4581238,.1731905,.7961311,.3998241,.1418163,.5565234,.2298807,.0785836,29.60801
18080,12578,1338,1681,2019,2909,1226,786,330,39,1134,523,189,1358,592,161,1414,621,269,328,174,90,.5874439,.2466368,.029148,.6745985,.3111243,.1124331,.6726102,.2932145,.0797424,.4860777,.2134754,.0924716,.2675367,.141925,.0734095,70.12448
18081,16800,1525,2175,2606,4004,2587,968,538,23,1790,999,317,2147,1106,389,3000,1636,677,1404,524,254,.6347541,.3527869,.015082,.8229885,.4593104,.1457471,.823868,.4244052,.1492709,.7492508,.4085914,.1690809,.5427136,.2025512,.0981832,36.65729
18082,26349,2563,4063,4668,5252,2148,1685,667,57,3620,2021,638,3987,1984,491,3885,1716,553,1082,415,140,.6574327,.2602419,.0222396,.8909672,.4974157,.1570268,.8541131,.4250214,.1051842,.7397182,.3267327,.1052932,.5037244,.193203,.0651769,29.52361
18083,6556,778,802,990,1656,765,348,145,28,537,211,92,629,214,79,1037,287,153,222,59,31,.4473008,.1863753,.0359897,.669576,.2630923,.1147132,.6353535,.2161616,.079798,.6262077,.1733092,.0923913,.2901961,.0771242,.0405229,62.82195
18084,20817,1710,2691,3265,5168,3034,1066,330,59,2331,1153,441,2664,1102,325,3989,1869,771,1745,714,375,.6233918,.1929825,.0345029,.8662207,.4284652,.1638796,.8159265,.3375191,.0995406,.7718653,.3616486,.1491873,.5751483,.2353329,.1235992,36.91151
18085,10037,899,1332,1547,2346,1504,588,165,22,972,318,77,1125,362,89,1302,453,181,502,237,100,.6540601,.1835373,.0244716,.7297297,.2387387,.0578078,.727214,.2340013,.0575307,.5549872,.1930946,.0771526,.3337766,.1575798,.0664894,58.16728
18086,11756,1118,1433,1827,2845,1791,675,255,34,1055,523,107,1353,514,189,1684,616,266,472,181,102,.6037567,.2280859,.0304114,.7362177,.3649686,.0746685,.7405583,.2813355,.1034483,.5919157,.2165202,.0934974,.2635399,.1010609,.0569514,63.26203
18087,22554,2071,3322,3537,5298,2876,1356,519,52,2767,1275,576,2804,1320,556,3717,1562,677,1312,539,205,.6547561,.2506036,.0251086,.832932,.3838049,.1733895,.7927622,.3731976,.1571954,.7015855,.2948282,.1277841,.4561892,.1874131,.0712796,44.02848
18088,13948,1642,2133,2413,3133,1642,922,375,10,1456,595,163,1610,660,184,1733,731,292,454,217,82,.5615103,.22838,.0060901,.6826066,.2789498,.0764182,.6672192,.2735184,.0762536,.553144,.2333227,.0932014,.2764921,.1321559,.0499391,64.29308
18089,31839,3162,3912,5016,7868,4880,1915,784,46,3039,1437,401,3666,1392,350,5527,2043,787,2021,569,220,.6056293,.2479443,.0145478,.7768405,.3673313,.1025051,.7308612,.277512,.0697767,.7024657,.2596594,.1000254,.4141393,.1165984,.045082,44.42717
18090,37477,3638,4979,6457,8385,3964,2390,960,41,4458,2173,670,5815,2465,807,6642,3040,1247,1874,860,456,.6569543,.2638813,.0112699,.8953605,.436433,.1345652,.900573,.3817562,.1249806,.7921288,.3625522,.148718,.4727548,.2169526,.1150353,38.92592
18091,6813,630,900,1025,1658,1053,446,180,5,701,287,94,741,296,28,1014,455,171,459,133,54,.7079365,.2857143,.0079365,.7788889,.3188889,.1044444,.7229269,.2887805,.0273171,.6115802,.274427,.1031363,.4358974,.1263058,.0512821,46.45002
18092,22916,2098,2917,3309,5700,3311,1418,622,45,2465,1075,374,2661,1038,210,3820,1388,391,1257,389,157,.6758818,.2964728,.021449,.8450463,.3685293,.1282139,.8041704,.3136899,.0634633,.6701754,.2435088,.0685965,.3796436,.1174872,.0474177,50.33738
18093,46178,3465,5778,9499,11873,3216,2213,1284,146,5116,3694,1735,8576,6218,3025,10460,7122,3987,2111,1174,552,.6386724,.3705628,.0421356,.8854275,.6393216,.3002769,.9028319,.6545952,.3184546,.8809905,.5998484,.3358039,.6564054,.3650497,.1716418,27.52268
18094,10547,954,1301,1692,2529,1477,623,199,51,1002,356,60,1245,555,191,1817,675,252,691,283,135,.6530398,.2085954,.0534591,.7701768,.2736357,.0461184,.7358156,.3280142,.1128842,.7184658,.2669039,.0996441,.4678402,.1916046,.0914015,39.46271
18095,4858,489,596,718,1185,743,271,42,7,387,176,93,512,164,16,537,298,117,160,51,24,.5541922,.0858896,.0143149,.6493289,.295302,.1560403,.7130919,.2284123,.0222841,.4531645,.2514768,.0987342,.2153432,.0686406,.0323015,74.85141
18096,14390,1332,1992,2498,3099,1492,950,331,31,1687,572,165,2069,746,243,2095,792,327,761,243,143,.7132132,.2484985,.0232733,.8468875,.2871486,.0828313,.8282626,.2986389,.0972778,.6760245,.2555663,.1055179,.5100536,.1628686,.0958445,32.24437
18097,29390,2896,4216,4853,7220,3307,1797,891,85,3100,1652,398,3181,1435,466,4088,1685,623,1065,513,250,.6205111,.3076657,.0293508,.7352941,.3918406,.0944023,.6554708,.2956934,.0960231,.566205,.2333795,.0862881,.3220441,.1551255,.0755972,61.45668
18098,68736,6736,9595,10999,17064,8495,4314,2319,363,7361,3588,1086,8023,3416,1125,10517,4405,1816,2605,1257,552,.6404395,.3442696,.0538896,.7671704,.3739448,.113184,.72943,.3105737,.102282,.6163267,.2581458,.1064229,.306651,.1479694,.0649794,59.7947
18099,13237,1279,1889,2093,3105,1398,795,196,10,1231,483,138,1390,424,125,1803,635,252,340,123,35,.6215793,.1532447,.0078186,.6516675,.2556908,.0730545,.6641185,.20258,.0597229,.5806763,.2045089,.0811594,.2432046,.0879828,.0250358,58.79593
18100,56217,4920,7386,8683,13905,8456,3169,1385,124,5696,2842,906,6644,3209,1032,9564,4287,1549,3301,1481,546,.6441057,.2815041,.0252033,.7711887,.384782,.1226645,.7651733,.3695727,.1188529,.6878101,.3083064,.1113988,.3903737,.1751419,.0645695,58.54304
18101,2266,172,269,329,585,383,94,50,6,229,104,32,249,101,34,365,138,55,110,40,15,.5465117,.2906977,.0348837,.8513011,.3866171,.1189591,.7568389,.3069909,.1033435,.6239316,.2358974,.0940171,.2872063,.1044386,.0391645,54.48392
18102,16582,1534,2446,2544,3916,2203,1027,371,46,1821,640,262,1757,562,242,2131,766,286,699,335,127,.6694915,.2418514,.029987,.7444808,.2616517,.1071137,.6906447,.2209119,.0951258,.5441777,.1956078,.0730337,.3172946,.1520654,.0576487,67.84291
18103,22094,5657,2861,2870,4416,2308,4677,3754,326,2520,1552,733,2304,1318,660,3003,1745,982,1003,598,353,.8267633,.6636026,.0576277,.8808109,.5424677,.2562041,.8027875,.4592335,.2299652,.6800272,.395154,.2223732,.4345754,.2590988,.1529463,51.68185
18104,16315,1345,2081,2416,4246,2694,876,437,45,1675,834,295,1863,850,298,2766,1050,369,766,404,138,.6513011,.3249071,.0334572,.8049015,.4007688,.1417588,.7711093,.3518212,.1233444,.6514366,.2472916,.0869053,.2843356,.1499629,.0512249,64.56302
18105,33061,4229,5323,5480,6691,2965,2984,1980,179,4657,3062,1232,4781,2696,1134,5425,3158,1447,1610,737,339,.7056041,.4681958,.0423268,.8748826,.5752395,.2314484,.8724452,.4919708,.2069343,.8107906,.4719773,.2162606,.5430017,.2485666,.1143339,33.79505
18106,33337,2985,4839,5639,8074,3544,1602,723,135,4087,2687,1038,4671,2702,900,6615,3608,1742,2107,856,445,.5366834,.2422111,.0452261,.844596,.55528,.2145071,.8283384,.479163,.1596028,.8192965,.4468665,.2157543,.5945259,.241535,.1255643,32.51111
18107,16405,1442,2246,2540,3720,2174,1047,371,25,1866,966,351,2061,887,312,2925,1279,489,1010,346,124,.7260749,.2572815,.017337,.8308103,.4300979,.1562778,.8114173,.3492126,.1228346,.7862903,.3438172,.1314516,.4645814,.1591536,.0570377,46.60023
18108,11766,988,1766,2149,2692,1065,657,290,38,1546,829,244,1866,821,230,2033,958,333,338,80,41,.6649798,.2935223,.0384615,.8754247,.4694224,.1381653,.8683109,.3820381,.1070265,.7552006,.3558692,.1236999,.3173709,.0751174,.0384977,37.65311
18109,22927,2509,2666,3598,5478,3511,1922,1197,197,2243,1093,455,3048,1448,423,3623,1560,692,1464,772,287,.7660422,.4770825,.0785173,.8413354,.4099775,.1706677,.8471373,.4024458,.1175653,.6613728,.2847755,.1263235,.4169752,.2198804,.0817431,36.67704
18110,11971,1100,1608,1819,2659,1672,691,266,31,1208,534,183,1282,535,139,1789,742,282,645,267,112,.6281818,.2418182,.0281818,.7512438,.3320895,.113806,.7047828,.2941177,.0764156,.6728093,.2790523,.1060549,.3857656,.159689,.0669856,54.3392
18111,12597,883,1549,1828,3402,2118,602,350,51,1362,750,202,1554,753,215,2451,1187,415,1052,460,235,.6817667,.396376,.0577576,.8792769,.4841833,.1304067,.8501094,.4119256,.1176149,.7204586,.3489124,.1219871,.496695,.217186,.1109537,55.84641
18112,8125,713,1198,1299,1915,928,438,171,7,983,426,77,979,405,85,1397,619,195,415,141,51,.6143057,.2398317,.0098177,.8205342,.3555927,.0642738,.7536567,.3117783,.0654349,.7295039,.3232376,.1018277,.4471983,.1519397,.0549569,34.27419
18113,15637,2465,1748,2187,3580,2009,1311,491,18,1553,832,200,1870,738,172,2744,1293,473,1157,374,194,.5318459,.1991886,.0073022,.8884439,.4759725,.1144165,.8550526,.3374486,.0786465,.7664804,.3611732,.1321229,.5759084,.1861623,.0965655,39.01361
18114,92522,16412,12937,14105,19379,9648,12901,9923,1222,11331,7589,3693,11959,7252,3694,15896,9399,4845,5833,3235,1614,.7860712,.6046185,.0744577,.8758599,.586612,.2854603,.8478554,.5141439,.2618929,.8202693,.4850096,.2500129,.6045812,.3353027,.1672886,39.86117
18115,10916,1087,1277,1743,2508,1616,730,340,21,998,485,196,1403,583,226,1771,717,336,746,382,194,.6715732,.3127875,.0193192,.7815192,.3797964,.1534847,.804934,.3344808,.1296615,.7061403,.2858852,.1339713,.4616337,.2363861,.1200495,43.72921
18116,19923,1850,2665,3029,4789,2670,1068,449,65,1960,706,181,2109,740,224,2808,1103,429,720,343,116,.5772973,.2427027,.0351351,.7354597,.2649156,.0679175,.6962694,.244305,.0739518,.5863437,.2303195,.0895803,.2696629,.1284644,.0434457,71.99601
18117,14120,1365,1776,2126,3418,2104,896,440,24,1438,694,143,1713,606,147,2522,964,265,1011,321,113,.6564103,.3223443,.0175824,.8096847,.3907658,.080518,.8057384,.2850423,.0691439,.7378584,.2820363,.0775307,.4805133,.1525665,.0537072,42.65248
18118,35865,4297,4678,5150,8267,4613,2890,1573,79,3364,1618,614,3713,1822,925,5146,2459,1104,1708,889,391,.6725622,.3660693,.0183849,.7191107,.3458743,.1312527,.7209709,.3537864,.1796117,.6224749,.2974477,.133543,.370258,.1927162,.0847605,64.16251
18119,7065,699,866,1135,1676,894,409,200,58,599,262,87,750,248,111,848,389,209,255,147,77,.5851216,.286123,.0829757,.6916859,.3025404,.1004619,.6607929,.2185022,.0977974,.5059666,.2321002,.1247017,.2852349,.1644295,.0861298,76.78214
18120,23208,1918,3021,4262,5848,2415,1270,737,91,2675,1817,831,3668,2568,1402,5008,2999,1336,1493,877,455,.6621481,.3842544,.0474453,.8854684,.6014565,.2750745,.8606288,.602534,.3289535,.8563612,.5128249,.2284542,.6182194,.363147,.1884058,30.31084
19001,58861,6128,7111,8965,12265,7232,3911,1822,122,5212,2256,645,6773,2751,861,8019,3306,1308,3011,1167,547,.638218,.2973238,.0199086,.732949,.317255,.0907045,.7554936,.30686,.0960402,.6538116,.2695475,.1066449,.416344,.1613661,.0756361,52.21772
19002,25440,2528,4188,4355,5297,2977,1315,490,25,2780,982,275,2886,1221,392,3627,1500,642,1342,543,248,.520174,.1938291,.0098892,.6638013,.2344795,.0656638,.6626866,.2803674,.0900115,.6847272,.2831792,.1212007,.4507894,.1823984,.0833053,48.13786
19003,76627,7780,11508,13617,15287,5846,5346,2756,386,10001,5488,2307,11623,5546,1951,12311,5573,2197,2884,913,254,.6871465,.3542416,.0496144,.8690476,.4768856,.2004692,.8535654,.407285,.1432768,.8053248,.3645581,.1437169,.4933288,.1561752,.0434485,43.40337
19004,23388,2478,2937,3802,5111,2561,1399,702,126,2191,919,292,2534,876,270,3040,1159,379,788,288,120,.5645682,.283293,.0508475,.7459993,.3129043,.0994212,.6664913,.230405,.0710153,.5947955,.2267658,.0741538,.3076923,.1124561,.0468567,62.47251
19005,41481,4140,5797,6424,8657,5728,2202,806,119,3852,1572,490,4336,1531,488,5697,2256,869,2014,684,349,.5318841,.194686,.028744,.6644816,.2711748,.0845265,.6749688,.238325,.0759651,.6580802,.2605984,.1003812,.3516061,.1194134,.0609288,59.67896
19006,32986,3177,4076,5402,7664,3894,2020,738,53,3143,1475,468,4500,2313,870,5937,2832,1152,2196,839,404,.63582,.2322946,.0166824,.7710991,.3618744,.1148184,.8330248,.4281748,.1610515,.7746608,.3695198,.1503132,.5639445,.2154597,.1037494,48.84912
19007,15752,1392,1609,2286,3493,2784,870,401,35,1292,577,170,1805,745,282,2671,1151,418,1541,640,297,.625,.2880747,.0251437,.8029832,.3586078,.1056557,.7895888,.3258968,.1233596,.7646722,.3295162,.1196679,.5535201,.2298851,.106681,58.70724
19008,98310,10382,13682,16576,20670,10309,7155,3967,358,11805,7832,2707,14416,9179,3296,17553,10532,3982,7054,3385,1112,.6891736,.3821037,.0344828,.8628125,.5724309,.1978512,.8696911,.5537524,.1988417,.8492017,.5095307,.1926464,.6842565,.3283539,.1078669,33.22423
19009,252161,27311,32096,37137,55327,34451,18164,10172,1512,26572,16696,6906,31248,18135,7606,45177,27104,12897,22090,11950,5274,.66508,.3724506,.0553623,.8278913,.5201894,.215167,.841425,.488327,.2048092,.8165452,.4898874,.233105,.6412005,.3468695,.153087,35.45862
19010,183577,20039,23581,29444,39688,21850,14431,8183,910,20063,12037,4197,24593,13367,5040,31084,17449,7464,12518,5789,2616,.7201457,.4083537,.0454114,.8508121,.5104533,.1779823,.8352466,.4539804,.1711724,.783209,.4396543,.1880669,.5729062,.2649428,.1197254,27.48454
19011,10560,1056,1369,1636,2459,1458,538,172,26,981,425,118,1127,449,140,1739,715,259,681,266,91,.5094697,.1628788,.0246212,.7165815,.3104456,.0861943,.6888753,.2744499,.0855746,.707198,.2907686,.1053274,.4670782,.1824417,.0624143,60.77542
19012,9991,935,1262,1739,2205,1051,686,291,51,917,433,121,1318,445,110,1484,554,184,544,154,81,.7336898,.3112299,.0545455,.7266244,.3431062,.0958796,.7579069,.2558942,.0632547,.6730159,.2512472,.0834467,.5176023,.1465271,.0770695,33.88334
19013,10920,1368,1233,1674,2451,1546,653,229,13,771,290,86,1141,393,125,1644,743,291,682,279,147,.4773392,.1673977,.0095029,.6253042,.2351987,.0697486,.6816009,.234767,.0746714,.6707466,.3031416,.1187271,.4411384,.1804657,.0950841,65.6883
19014,16851,1477,2071,2550,3619,2929,782,352,48,1412,570,201,1787,832,312,2587,1237,539,1556,770,335,.5294516,.2383209,.0324983,.6817963,.2752294,.0970546,.7007843,.3262745,.1223529,.7148383,.3418071,.1489362,.5312393,.2628884,.1143735,52.83779
19015,20247,1959,2106,3035,4674,2999,995,333,24,1442,694,166,2101,824,182,3231,1724,603,1501,616,273,.5079122,.1699847,.0122511,.6847103,.3295346,.0788224,.692257,.2714992,.0599671,.6912709,.3688489,.1290116,.5005001,.2054018,.0910303,51.29934
19016,25494,2288,2777,3961,5692,3688,1494,671,71,2056,1009,300,2987,1140,302,4389,1898,611,1894,734,439,.652972,.2932692,.0310315,.7403673,.3633417,.1080303,.7541025,.2878061,.0762434,.7710822,.3334505,.1073436,.5135575,.1990239,.1190347,60.47523
19017,412852,64238,56682,62097,85650,40867,49430,36236,5283,49644,36887,19804,53721,36286,18748,73857,51180,28174,28567,16742,8761,.7694823,.5640898,.082241,.8758336,.650771,.3493878,.8651143,.5843439,.3019148,.8623117,.5975482,.3289434,.6990237,.4096704,.2143783,26.35896
19018,9421,1101,1318,1402,1595,1227,421,82,0,824,331,123,955,436,270,985,510,198,446,202,93,.3823797,.0744777,0,.6251897,.2511381,.0933232,.6811697,.3109843,.192582,.6175548,.3197492,.1241379,.3634882,.1646292,.0757946,70.68468
19019,21360,2158,2848,3771,4881,2377,1343,532,53,2024,785,241,2951,1180,439,3630,1812,604,1209,554,283,.6223355,.2465246,.0245598,.7106742,.275632,.0846208,.7825511,.3129143,.1164147,.7437001,.3712354,.1237451,.5086243,.2330669,.1190576,61.29419
19020,35434,3822,4289,5517,7179,4526,1960,1014,51,2723,1455,382,3173,1224,496,4317,1955,803,1717,706,354,.5128205,.2653061,.0133438,.6348799,.3392399,.0890651,.5751314,.2218597,.0899039,.6013373,.2723221,.111854,.3793637,.1559876,.0782148,62.51966
19021,21263,2106,2473,3050,4572,3328,1056,364,44,1758,705,177,2143,865,303,3009,1177,509,1335,594,321,.5014245,.1728395,.0208927,.7108775,.2850789,.071573,.702623,.2836066,.0993443,.6581365,.2574366,.1113298,.4011418,.1784856,.0964543,63.58334
19022,18698,1624,2450,2749,4337,2385,934,293,18,1975,926,287,2074,747,190,3300,1488,495,1365,596,197,.5751231,.1804187,.0110837,.8061224,.3779592,.1171429,.7544562,.2717352,.069116,.7608947,.3430943,.1141342,.572327,.2498952,.0825996,57.87027
19023,73266,7969,9056,11579,14945,8385,4789,1966,191,6578,3048,974,8420,3177,1039,10607,4724,2130,3810,1523,770,.6009537,.246706,.0239679,.7263693,.3365724,.107553,.7271785,.274376,.0897314,.7097357,.3160923,.1425226,.4543828,.1816339,.0918306,37.27486
19024,33320,3786,4736,5715,6987,3663,2120,934,64,3267,1507,444,3839,1556,519,5060,1958,763,1689,636,292,.5599577,.2466984,.0169044,.6898226,.318201,.09375,.671741,.272266,.0908137,.7242021,.2802347,.1092028,.4610974,.1736282,.0797161,54.03659
19025,15397,1568,1733,2199,3609,2521,971,448,45,1459,743,294,1811,779,271,2884,1392,505,1253,499,230,.6192602,.2857143,.028699,.8418927,.4287363,.169648,.8235562,.3542519,.1232378,.7991133,.3857024,.139928,.497025,.1979373,.0912336,45.46548
19026,455466,44633,63444,74710,106346,54261,29723,17510,3093,53222,37040,16082,62190,40113,16753,87114,54130,24681,34290,16005,6700,.6659423,.3923106,.0692985,.8388816,.583822,.2534834,.8324187,.5369161,.2242404,.8191563,.5089989,.2320821,.6319456,.2949632,.1234773,19.55345
