oldcode,_type_,_freq_,ed_25plus_hsormore70,ed_25plus_collegeormore70,ed_18_24_hsormore70,ed_18_24_collegeormore70,total_pop25_plus70,total_pop18_24_70,total_pop70,povrate60
4037,0,1,.315971,.0372051,.4988235,.0588235,5510,850,9824,59.29807
4038,0,1,.2786486,.0429994,.636218,.0176282,9442,1872,16080,60.56177
4039,0,1,.2031337,.0459989,.3164699,.0331647,8935,1779,18486,71.60867
4040,0,1,.2499249,.0243463,.370047,.0288784,6654,1489,12587,62.44121
4041,0,1,.3594431,.0511573,.5194346,.0150177,5962,1132,10701,55.24483
4042,0,1,.3052984,.0338783,.5115627,.0483532,10154,1427,16457,55.05943
4043,0,1,.3615911,.0418224,.5261813,.0464027,14179,2349,25437,55.25238
4044,0,1,.2583436,.0397316,.5896465,.0063131,5663,792,9257,61.22181
4045,0,1,.3571892,.0274595,.6171875,.0338542,4625,384,6920,55.29992
4046,0,1,.4076081,.0531592,.6194296,.0412953,18454,3366,32267,46.45344
4047,0,1,.3123173,.0549925,.496305,.0336979,30786,6766,60929,59.18905
4048,0,1,.2597,.0380563,.4992604,.0207101,8067,1352,15204,67.09931
4049,0,1,.342763,.0414721,.4974093,.0051813,3641,386,5511,51.05588
4050,0,1,.3062162,.0411678,.5327225,.0117801,6097,764,9835,57.83323
4051,0,1,.2721876,.0243396,.4433594,0,3369,512,5764,73.03766
4052,0,1,.3838014,.0525081,.5394553,.0272346,17483,2864,30162,44.67363
4053,0,1,.2823025,.0342927,.6008677,.0260304,3266,461,5567,62.10075
4054,0,1,.2700031,.0546598,.3908078,.0532033,19722,3590,39052,62.65526
4055,0,1,.3000187,.0346247,.5381295,.0330935,5343,695,8572,53.85487
4056,0,1,.2355291,.03637,.4368639,.0143234,14270,2653,26105,58.40194
4057,0,1,.3499327,.051144,.5125523,.0104603,8173,956,12895,47.7607
4058,0,1,.4179329,.074928,.7120921,.0331094,15268,4168,28085,46.94405
4059,0,1,.288268,.0341895,.5126235,.0472009,5762,911,10087,50.70755
4060,0,1,.5850636,.1140675,.6438901,.0761986,155031,32914,277047,28.47532
4061,0,1,.2469935,.0264306,.5383065,.0211694,7567,992,12372,53.55946
4062,0,1,.3057178,.0615238,.5053346,.033301,14726,3093,30074,69.18958
4063,0,1,.4094703,.0536122,.5495338,.0265152,20126,3432,35012,29.12153
4064,0,1,.2730024,.0266344,.4387292,.0226929,4956,661,8100,60.25554
4065,0,1,.238965,.0300065,.5226337,.0507545,4599,729,7494,64.45129
4066,0,1,.4998878,.0721885,.6230274,.0334554,44550,7921,77545,31.14722
4067,0,1,.3820003,.0626802,.5700837,.0303347,6589,956,10950,43.14009
4068,0,1,.3280045,.0530374,.6846847,.0108108,5317,555,8068,62.54052
4069,0,1,.2110318,.022162,.4353448,.0862069,4061,464,6685,67.59603
4070,0,1,.4651339,.0756127,.5626316,.0397368,26358,3800,44007,36.6033
4071,0,1,.2911072,.0361938,.5787234,.0141844,5139,705,8194,62.79004
4072,0,1,.4900725,.1280455,.7290002,.0966897,39033,14893,75727,34.66954
4073,0,1,.3369475,.0538454,.6926746,.0288058,21766,5242,38399,46.873
4074,0,1,.2633269,.0486513,.4583333,.0376984,6228,1008,11221,66.27509
4075,0,1,.3421647,.0268504,.5099694,.0260736,8417,1304,13886,53.01746
5001,0,1,.6303737,.1461558,.7183976,.0960225,588673,147101,1048215,14.4108
5002,0,1,.6174242,.030303,.5,0,264,48,450,32.71276
5003,0,1,.5860353,.0843288,.5310245,.0238095,7032,1386,11628,16.58463
5004,0,1,.5707548,.110441,.7578897,.0775933,57035,14576,99705,19.16839
5005,0,1,.5193351,.0751472,.6779661,.0317797,8663,944,13366,15.03208
5006,0,1,.5565714,.0995714,.625,.0253623,7000,1104,12042,22.04592
5007,0,1,.6788629,.1721754,.7276431,.0442203,300037,55721,547043,10.61357
5008,0,1,.5003775,.0733702,.6014815,.022963,7946,1350,14333,14.36999
5009,0,1,.63666,.1044735,.7190929,.0599854,25461,4101,42724,11.41381
5010,0,1,.5271613,.1016767,.6666203,.0497813,213392,50300,405031,23.91341
5011,0,1,.5364547,.0698343,.5585774,.0523013,10081,1434,17138,18.73716
5012,0,1,.5567091,.0996838,.7427636,.056,52496,13750,97341,12.83881
5013,0,1,.4307467,.0734325,.5526018,.0202206,36251,7072,72831,26.17759
5014,0,1,.6170281,.0931524,.5996745,.0317331,9361,1229,15266,18.1551
5015,0,1,.5170124,.0891046,.6271245,.0290987,170934,34950,320489,21.3029
5016,0,1,.4911212,.0855995,.6952555,.0411121,31367,9316,64360,30.86366
5017,0,1,.5042204,.0716719,.6544502,.0209424,13506,1146,19080,22.32625
5018,0,1,.5665343,.0748903,.6773504,.0432692,9574,1872,16386,13.99051
5019,0,1,.6197255,.127391,.6968426,.0595829,3960744,806406,6892068,13.01469
5020,0,1,.4159524,.0698139,.5431393,.0171518,22517,3848,40359,29.6714
5021,0,1,.7912281,.2660436,.7640382,.0892545,119518,19999,201358,8.651519
5022,0,1,.5554964,.1011445,.6369982,.04363,3757,573,5966,24.85561
5023,0,1,.5686527,.093128,.5957353,.0355398,29540,4502,49653,17.90432
5024,0,1,.506509,.0828577,.6696059,.0412017,51160,12815,102520,26.58184
5025,0,1,.5993205,.0695357,.5217391,.0507246,4415,552,7191,14.06439
5026,0,1,.6887645,.1054671,.7963917,.0360825,2323,388,3950,8.844766
5027,0,1,.624711,.1501073,.6438379,.085937,119801,47849,244525,19.65803
5028,0,1,.6335157,.1135926,.7538535,.0350102,46253,8369,77062,12.72245
5029,0,1,.6103386,.0974607,.6828794,.0340467,16540,2056,25618,17.73043
5030,0,1,.7054476,.1584392,.7237314,.0504768,735285,160648,1393498,10.40373
5031,0,1,.6305376,.0996596,.7244486,.0324099,43769,7436,75862,14.81005
5032,0,1,.605919,.0910507,.7021546,.0240811,7062,789,11491,17.15406
5033,0,1,.5844383,.1062062,.6774492,.0401826,254985,48628,449549,18.88567
5034,0,1,.6584411,.1309056,.7422817,.0682263,331972,74077,618368,11.00673
5035,0,1,.4405161,.0703945,.5500556,.0305895,9532,1798,17883,22.61546
5036,0,1,.5668048,.0922012,.6904821,.0364352,355581,80060,666167,16.86885
5037,0,1,.6530215,.1395284,.7243467,.0544146,689279,234073,1328360,14.76971
5038,0,1,.6177634,.1670659,.7079097,.1203817,458831,95895,693770,15.50001
5039,0,1,.4944662,.0797163,.6519064,.0347639,158211,32994,282901,19.48736
5040,0,1,.5978349,.1113148,.7666095,.0681529,57827,18077,103700,19.17532
5041,0,1,.7148627,.1714026,.741779,.0713647,316658,60394,544611,7.020627
5042,0,1,.712813,.1789213,.7737525,.0655088,136479,40880,258057,13.20701
5043,0,1,.6896946,.1947999,.7165282,.0833763,544338,129893,1046125,10.58081
5044,0,1,.6308265,.1322727,.7448046,.0428049,72600,15302,120539,20.79815
5045,0,1,.5885878,.0861319,.711259,.0162977,42551,7363,76440,15.45531
5046,0,1,.5834997,.0938124,.6590909,0,1503,132,2278,14.48335
5047,0,1,.5653431,.0754376,.6988235,.0342857,19367,2975,32654,14.79019
5048,0,1,.6272061,.0925427,.7544746,.0563976,84253,25533,165784,16.38098
5049,0,1,.6361707,.1109903,.7266589,.0375954,115010,21625,199444,18.57595
5050,0,1,.5039754,.0821074,.6554523,.0301018,105021,20331,189896,22.35674
5051,0,1,.573157,.107318,.6598593,.036079,22233,4407,40860,18.29186
5052,0,1,.5581816,.0734957,.6773343,.0203313,16586,2656,29259,17.45938
5053,0,1,.5671675,.0953128,.6526946,0,4459,501,7431,11.12396
5054,0,1,.44199,.07188,.5834609,.0249248,98414,18937,183770,28.36994
5055,0,1,.5883171,.0795696,.6572746,.0256148,13661,1952,21368,16.14149
5056,0,1,.6379477,.1233092,.6777795,.0366851,188818,39144,369107,15.37834
5057,0,1,.6160052,.1842996,.7569074,.1069983,44623,17047,90016,14.91845
5058,0,1,.5655034,.0814594,.7316304,.0349975,21434,6029,43862,21.40629
6001,0,1,.6266312,.0856685,.675285,.0573057,86823,19300,183021,11.76715
6002,0,1,.598289,.1781062,.8405271,.0517946,5143,2201,11212,29.90961
6003,0,1,.7607552,.2150811,.7242875,.0712177,82355,16597,159692,9.566225
6004,0,1,.4577259,.0590379,.5903084,.0528634,1372,227,2682,47.85611
6005,0,1,.4634221,.0707071,.5422885,.0621891,3267,402,5528,30.696
6006,0,1,.4250326,.0594524,.608365,.1045627,3835,526,6292,28.97677
6007,0,1,.7583997,.2648393,.794126,.1096064,63514,24515,130334,15.12855
6008,0,1,.5839736,.0801317,.3811434,.0501505,5466,997,10011,23.40875
6009,0,1,.5110794,.0593281,.6903226,.0387097,1399,155,2343,20.29808
6010,0,1,.6445534,.1304184,.5693277,.1092437,2653,476,4653,10.54482
6011,0,1,.4058333,.0538889,.5481049,.0466472,3600,686,7560,52.98683
6012,0,1,.3902597,.0772727,.5666667,.0916667,1540,240,3040,61.86673
6013,0,1,.4226859,.0535045,.5968586,0,1869,191,3038,37.81493
6014,0,1,.5552326,.0552326,.3170732,0,688,41,1070,34.60639
6015,0,1,.4907505,.0716838,.5457317,.0660569,9514,984,15025,33.08337
6016,0,1,.6145977,.1553302,.6796752,.0916704,286332,70928,504885,16.36505
6017,0,1,.3964706,.0223529,.5393258,.0449438,850,178,1530,19.1184
6018,0,1,.7146685,.1868721,.6285715,.0678571,4479,560,8215,16.1595
6019,0,1,.5658642,.1195564,.5594622,.081696,3697,967,7343,31.9114
6020,0,1,.5478793,.077394,.4734513,.1681416,2287,226,3706,29.73326
6021,0,1,.7286853,.1647923,.7133202,.0662936,107414,45570,230064,16.72442
6022,0,1,.4908365,.0692433,.5603763,.046001,13532,1913,21325,24.90177
6023,0,1,.5863642,.099988,.6432022,.0565908,8331,1449,14526,15.41251
6024,0,1,.6485753,.0949796,.4179105,0,737,67,1140,12.7566
6025,0,1,.5971807,.1038018,.5066225,.089404,2341,302,4113,20.38328
6026,0,1,.6919431,.2383209,.9166352,.0335722,2954,2651,7453,24.453
6027,0,1,.5119048,.0833333,,,84,0,111,6.944445
6028,0,1,.3897918,.067293,.5456476,.0233546,3938,471,6581,43.13356
6029,0,1,.6045016,.0921758,.6458333,.0416667,933,192,1788,12.13434
6030,0,1,.7457004,.1978496,.6901442,.0595346,121931,21013,229530,8.574496
6031,0,1,.5362319,.0471014,.4972067,.1284916,1104,179,1917,17.82297
6032,0,1,.5359662,.0691114,.5318725,.0657371,4254,502,7474,21.30961
6033,0,1,.5614433,.0721676,.6710843,.0385542,3963,830,8090,16.31571
6034,0,1,.6012992,.1187576,.7363204,.036479,9852,2522,18625,24.92181
6035,0,1,.6854182,.1949808,.8008032,.0836948,43712,18675,87740,21.03693
6036,0,1,.4138363,.0585822,.7145197,.0289301,8774,1832,15125,40.72792
6037,0,1,.5451365,.0559832,.5335463,.0607029,2858,313,4725,18.22358
6038,0,1,.5848729,.0887006,.7747631,.0310078,9797,2322,18485,16.51254
6039,0,1,.590942,.1046113,.7181754,.0240453,30360,5656,53158,19.56777
6040,0,1,.6687898,.1125265,.7032967,0,471,91,974,16.74757
6041,0,1,.5679978,.0929908,.5705263,.0442105,3581,475,6250,14.8668
6042,0,1,.4861968,.0785609,.5371367,.0118407,6810,929,12492,27.12221
6043,0,1,.5349209,.0875525,.5819345,.0407674,9994,1251,17994,26.24133
6044,0,1,.500092,.0819687,.596633,.0377104,10870,1485,19495,22.62252
6045,0,1,.4832284,.070831,.644911,.0342309,12551,2191,22641,29.90612
6046,0,1,.5571725,.1018711,.4862385,.1559633,962,109,1613,25.33724
6047,0,1,.622506,.1468476,.4615385,.0854701,1253,117,2019,16.01996
6048,0,1,.5620582,.084839,.6486486,.0777027,2546,296,4092,17.18686
6049,0,1,.8408551,.3610451,.6858148,.1758499,3368,853,5982,18.23181
6050,0,1,.5274053,.0747813,.6761075,.0508351,6860,1377,12784,29.38374
6051,0,1,.5115089,.0806188,.7279261,.0435802,61735,13217,115228,21.16995
6052,0,1,.6567931,.0932069,.7811321,.0113208,2532,530,4733,12.29587
6053,0,1,.5203578,.1011503,.4625,.0272727,5477,880,10341,38.72703
6054,0,1,.6319599,.15451,.6865204,.1175549,3592,638,6361,22.78524
6055,0,1,.4441057,.0457317,.5339233,0,1968,339,3730,47.97111
6056,0,1,.5855263,.1754386,.7156863,.0588235,456,102,774,29.46745
6057,0,1,.4854855,.041041,.5317919,.150289,999,173,1868,19.39513
6058,0,1,.5089197,.0782953,.5923913,.048913,2018,184,3221,18.86033
6059,0,1,.6797101,.1818841,.715415,.1225296,1380,253,2597,10.2765
6060,0,1,.6769311,.1283925,.6977612,0,1916,268,3231,21.12618
6061,0,1,.5084175,.0829507,.5545977,.0804598,3267,348,5368,19.93112
6062,0,1,.5709913,.11964,.7876731,.0423008,43773,14586,87297,24.84614
6063,0,1,.5010563,.0833493,.636036,.0414414,5207,555,8401,25.74084
7001,0,1,.5951039,.1761636,.6776173,.0706359,451217,72994,776465,9.171024
7002,0,1,.5608201,.1302017,.6658881,.0823399,454825,86908,800988,8.668344
7003,0,1,.5437025,.1195455,.6415802,.0754988,82295,12530,141750,10.0368
7004,0,1,.5732197,.1207572,.695796,.0645835,64286,11489,112553,9.02756
7005,0,1,.538538,.1166168,.6613945,.095545,416381,82066,729547,9.909536
7006,0,1,.5439876,.1110223,.7430006,.0504972,120102,29467,224460,12.02843
7007,0,1,.6031304,.1670015,.765663,.0814129,50281,17270,101166,8.949094
7008,0,1,.4258943,.080219,.640263,.0514064,46211,9279,82515,13.25563
8001,0,1,.5226588,.0962273,.7421954,.0396945,39521,11916,79604,24.27994
8002,0,1,.5762326,.1514461,.6880397,.0713423,203135,43887,377059,12.86522
8003,0,1,.4296699,.0684638,.5802166,.0304359,44739,7754,78113,27.63995
9001,0,1,.5515434,.1778343,.6352428,.0909494,423051,108357,737228,22.17648
10001,0,1,.59828,.2308103,.726445,.132606,46861,24931,102424,34.33724
10002,0,1,.3489877,.0361094,.5114885,.030969,4791,1001,9159,51.2548
10003,0,1,.5095544,.0924418,.6225045,.0558076,38673,8816,72820,30.74916
10004,0,1,.3649356,.0445323,.4655472,.0306891,7837,1727,14525,42.00928
10005,0,1,.7070544,.1511345,.6954275,.0577389,118947,21476,222230,17.64566
10006,0,1,.5543934,.0974495,.6288285,.0513596,393917,51227,602534,24.05504
10007,0,1,.3067054,.060276,.4711674,.0436006,4131,711,7495,57.23735
10008,0,1,.5303839,.0878228,.5672414,.0482759,21179,1160,26527,25.59416
10009,0,1,.4246369,.0602002,.5466779,.0269134,13289,1189,18503,44.91228
10010,0,1,.5349439,.0979909,.6080402,.0572864,16226,2985,31125,35.83908
10011,0,1,.5838678,.1549951,.4600065,.0613777,23233,3063,36485,30.94886
10012,0,1,.4347326,.0827258,.5928655,.0259791,13031,2579,24608,46.03411
10013,0,1,.5192596,.1078929,.6539357,.0586357,769513,125913,1236925,22.27667
10014,0,1,.3590811,.0484665,.4129444,.0319052,7923,1097,12686,43.44384
10015,0,1,.343289,.0564951,.4404332,.0252708,2779,554,5285,48.14815
10016,0,1,.516094,.0894107,.6694913,.04134,271623,70924,511066,26.2502
10017,0,1,.5031737,.0915392,.6322883,.1083869,99411,31609,199710,27.53234
10018,0,1,.4464148,.0474171,.5670391,.0391061,2594,358,4262,46.23878
10019,0,1,.3525126,.0457286,.3285024,.0466989,3980,621,6908,58.8943
10020,0,1,.3064013,.0460801,.4982609,.0356522,20855,3450,37838,60.15988
10021,0,1,.3159494,.0273418,.5606936,.017341,1975,346,3474,54.48276
10022,0,1,.321209,.0307377,.3954984,.0096463,1952,311,3534,38.72893
10023,0,1,.4232082,.0566932,.5712683,.0179574,5274,891,9816,34.70371
10024,0,1,.3229611,.0549561,.4769648,.0203252,3985,738,7588,59.03072
10025,0,1,.3543205,.0454722,.3502674,.0167112,7719,1496,14629,43.96071
10026,0,1,.3637582,.0755317,.483927,.0703736,5971,1151,11307,35.62414
10027,0,1,.408448,.0605318,.4048706,.0479452,10606,1314,16390,43.96844
10028,0,1,.435603,.0814329,.4940391,.0500715,18285,2097,28433,35.32071
10029,0,1,.4926318,.0862524,.6685318,.0479096,268178,57191,476990,27.95543
10030,0,1,.2845102,.033715,.5965795,.0331992,6288,994,10398,62.14177
10031,0,1,.5346867,.106807,.5039682,.0285714,21478,2520,34873,30.57062
10032,0,1,.3632171,.0637936,.4855842,.0217501,18215,3954,33323,52.51459
10033,0,1,.3405124,.0614373,.4950712,.0186199,4411,913,8655,59.98593
10034,0,1,.3273515,.0476485,.5387324,0,1616,284,2826,39.09521
10035,0,1,.4822059,.091424,.4617607,.0333269,43610,5191,67000,38.40597
10036,0,1,.5406818,.0992022,.5581307,.0306484,66934,7896,102109,30.45621
10037,0,1,.6447114,.2412071,.7657071,.0984564,46458,23970,100936,31.72982
10038,0,1,.3442921,.051343,.5268109,.0216369,7148,1063,12387,52.0874
10039,0,1,.3034634,.057724,.4605263,0,1819,304,3323,48.86935
10040,0,1,.301644,.0696212,.6024465,.0373089,6995,1635,13275,58.90479
10041,0,1,.5270739,.0964702,.5995671,.0354051,67482,6468,93893,32.10122
10042,0,1,.4720837,.0736848,.6187222,.035124,39099,6292,66571,44.03659
10043,0,1,.5114551,.0788817,.599921,.0272512,17634,2532,27065,28.2779
10044,0,1,.5599787,.0914723,.7319096,.0405544,28085,8803,50711,24.95976
10045,0,1,.3848962,.0489047,.518646,.0212278,10408,1743,20222,37.41864
10046,0,1,.6708078,.1320411,.7318019,.0752798,40086,13669,85721,22.28835
10047,0,1,.3294552,.0465374,.3396985,.0482412,5415,995,11030,31.40006
10048,0,1,.5655309,.1162728,.6667426,.0405683,184867,39489,334559,23.01893
10049,0,1,.4427814,.0668814,.543384,.0178959,15834,1844,23950,39.61162
10050,0,1,.5568401,.1192687,.6138566,.05227,213476,30859,338501,27.65751
10051,0,1,.4223405,.0493988,.5822032,.0289801,54475,5383,73544,39.68065
10052,0,1,.5302978,.1004725,.652741,.0429903,365274,36264,507092,24.54194
10053,0,1,.462854,.0882518,.5651125,.0255448,126649,22392,219368,31.15786
10054,0,1,.4003272,.0624776,.5491577,.024196,19559,3265,35246,41.74154
10055,0,1,.4797698,.0851799,.554634,.0346195,17375,2773,29788,37.13752
10056,0,1,.4679803,.0805176,.540195,.0344529,28826,4615,48991,32.32462
10057,0,1,.5483254,.0983394,.6233598,.1501701,17765,6173,36685,30.51543
10058,0,1,.6386366,.1420556,.6736816,.0392083,85551,7983,116079,23.5596
10059,0,1,.5442752,.0940877,.6146322,.047702,44788,7463,81754,33.42122
10060,0,1,.3620007,.0467794,.3768657,.0192786,8337,1608,14411,52.28672
10061,0,1,.336213,.0557396,.5682281,.0509165,8450,1473,15221,51.76114
10062,0,1,.3637888,.0638447,.5010571,.0415786,7158,1419,13311,43.6123
10063,0,1,.3394223,.0329227,.423557,.0319813,4708,1282,7929,42.27534
10064,0,1,.569436,.107027,.6826601,.0342626,107898,15819,163688,29.91577
10065,0,1,.31497,.0182635,.6076555,.0111643,3340,627,6223,60.23081
10066,0,1,.3754049,.0673721,.6111524,.0171004,9262,1345,15675,51.25796
10067,0,1,.3207221,.0401884,.5341488,.0530071,6370,981,11165,58.23049
11001,0,1,.2735016,.0288644,.5106838,.0213675,6340,1404,12299,61.66511
11002,0,1,.2201479,.0309968,.4347107,.0115702,2839,605,5471,68.26228
11003,0,1,.2010755,.0383446,.4916468,.0059666,4277,838,8125,58.15068
11004,0,1,.2078265,.0280275,.4615385,.0148883,1891,403,3728,74.05536
11005,0,1,.283119,.0745208,.594045,.0406681,19981,4131,32850,40.46675
11006,0,1,.1789639,.0319205,.4758419,.0102489,3822,683,6477,43.5506
11007,0,1,.2583057,.050422,.508465,.0248307,9361,1772,16324,40.52525
11008,0,1,.2780004,.0468392,.375,.0199438,17464,3560,31428,40.35842
11009,0,1,.2713013,.0521069,.4610879,.0410042,7523,1195,12779,50.52298
11010,0,1,.2250322,.0256121,.4691546,.019802,6208,1313,11240,55.39621
11011,0,1,.426073,.0921104,.5444627,.0435167,76278,15856,139337,31.8585
11012,0,1,.2618346,.0402671,.742696,.0179395,5091,1951,10123,48.47461
11013,0,1,.3117706,.0233411,.474212,.02149,2999,698,5846,51.87983
11014,0,1,.2639446,.0506574,.446299,.0253991,7225,1378,13278,64.91758
11015,0,1,.2218033,.0424128,.5350757,.0343879,3183,727,6352,59.32549
11016,0,1,.3801157,.1081364,.7364425,.0483421,14343,6454,30199,53.25795
11017,0,1,.2028092,.049332,.3516111,.0146976,8757,1769,17780,70.03029
11018,0,1,.2835051,.0552283,.5147569,.0243056,5432,1152,10384,58.1553
11019,0,1,.2168005,.0543545,.2746479,.028169,3238,568,6358,73.48635
11020,0,1,.3820081,.0591792,.5156538,.0405157,5458,1086,10967,34.3996
11021,0,1,.2487971,.0758562,.4896811,.0243902,3533,533,6215,61.44472
11022,0,1,.316754,.0751575,.6474224,.0361652,22699,7604,44055,38.8708
11023,0,1,.4000809,.0286061,.5684553,.0260163,14822,3075,27251,25.59837
11024,0,1,.3149047,.0552858,.3524452,.0725126,2677,593,5442,47.57814
11025,0,1,.4821695,.0884376,.6488042,.0403729,95819,24670,182096,31.08258
11026,0,1,.7434174,.1940243,.6337683,.1618008,5355,15482,25203,22.37376
11027,0,1,.2421786,.0263181,.4454678,.0193892,11475,2063,19878,36.79816
11028,0,1,.2834453,.0408064,.4765896,.0098266,16370,3460,30022,39.9903
11029,0,1,.6127771,.2779872,.7673863,.1354305,28379,18851,63212,35.01804
11030,0,1,.2244468,.0769231,.2627346,0,1898,373,3503,64.9025
11031,0,1,.494846,.0603413,.6447209,.0488731,46469,12379,95646,18.5548
11032,0,1,.2549723,.0414085,.3949447,0,3067,633,6271,63.71553
11033,0,1,.5024286,.0968338,.6422328,.0455005,100058,22769,193338,16.95365
11034,0,1,.2969885,.0532329,.5838131,.0189638,11290,2953,22114,55.13801
11035,0,1,.3147052,.0428605,.5108108,.0165165,16892,3330,30892,47.43382
11036,0,1,.4129975,.0537397,.562632,.0548909,10402,2842,21481,46.55434
11037,0,1,.279174,.0403394,.4457831,.0120482,6247,1245,11654,54.27484
11038,0,1,.3153352,.0705058,.4229942,.036889,17261,3253,31539,44.84414
11039,0,1,.2261522,.0257235,.4692029,.0217391,2799,552,5590,64.60905
11040,0,1,.3086754,.0768981,.4621295,.01427,9233,1822,17568,55.86949
11041,0,1,.2640789,.034996,.6292467,.0036928,4972,1354,9657,45.31809
11042,0,1,.1746436,.0254582,.4564706,.0682353,1964,425,3545,62.1311
11043,0,1,.2699529,.0437205,.380531,.0176991,11665,1921,21201,53.10465
11044,0,1,.6377654,.1926994,.6693856,.1158517,214858,49408,406669,14.10751
11045,0,1,.2452157,.0423155,.5356017,.0201638,8413,1587,15140,50.90573
11046,0,1,.2298008,.0426531,.3928571,.0469388,5322,980,10024,65.4229
11047,0,1,.4829975,.0952578,.6316186,.0381863,41141,13277,86123,36.34142
11048,0,1,.3611928,.0512961,.4996745,.0279948,14621,3072,27965,37.2528
11049,0,1,.2137346,.0429012,.4017621,.0220264,6480,1135,12051,71.5274
11050,0,1,.2466368,.0123318,.5681818,0,892,176,1691,60.37167
11051,0,1,.262662,.0279741,.5154495,.0175562,6792,1424,13461,43.85122
11052,0,1,.2229921,.0549081,.375,.0160099,9525,1624,16647,46.7635
11053,0,1,.2397927,.0490155,.3976608,.0180755,9650,1881,17293,54.64649
11054,0,1,.2198356,.0511801,.4992847,.0243205,3771,699,7182,56.28926
11055,0,1,.2790788,.0346746,.484527,.0300619,7729,1131,13171,47.66743
11056,0,1,.3699451,.0474289,.4859551,.0505618,6009,1068,10904,43.84662
11057,0,1,.3555381,.0707684,.5666788,.039437,40682,8241,71776,29.44163
11058,0,1,.2798461,.0264796,.4717433,.0081418,8837,2088,16549,41.6585
11059,0,1,.2511167,.0559743,.5053305,.0156361,7164,1407,12513,48.02406
11060,0,1,.498506,.145011,.6301181,.0759857,327651,81818,589970,29.11679
11061,0,1,.2652209,.04039,.3592133,.010352,5026,966,8808,58.40959
11062,0,1,.1162455,.0108303,.3535354,0,1385,198,2431,61.57254
11063,0,1,.481821,.0996695,.6336493,.0756714,25414,6330,48633,31.53548
11064,0,1,.2566984,.0368508,.4455445,.0292904,12727,2424,22887,42.83241
11065,0,1,.2897727,.0559764,.4191652,.0170488,9504,1701,17225,57.50694
11066,0,1,.3030413,.0571845,.489083,.029476,5491,916,9761,58.15844
11067,0,1,.3757026,.0629973,.5881681,.0324997,36827,7877,71298,31.71692
11068,0,1,.3230413,.0687065,.4600628,.0174398,10785,2867,20161,40.6317
11069,0,1,.333831,.0748658,.4945072,.0262435,31483,6554,57599,37.60048
11070,0,1,.1972727,.0506818,.3824201,.0159817,4400,876,8672,72.45093
11071,0,1,.3030991,.0308775,.4379795,.019821,8809,1564,15505,39.62173
11072,0,1,.3013743,.0706548,.4895522,.0348259,6185,1005,11211,54.99448
11073,0,1,.2061351,.0405825,.5189947,.0087668,8378,1711,15350,47.48252
11074,0,1,.1924644,.0386965,.4461538,.0263736,2946,455,5182,54.85247
11075,0,1,.3056886,.0376439,.4974705,.0139123,11901,2372,23022,46.21779
11076,0,1,.5988305,.0962467,.6500987,.0735076,29414,8108,60695,26.81287
11077,0,1,.2800459,.0550459,.3953846,.0246154,4360,650,7746,66.86858
11078,0,1,.2936715,.0505579,.4413339,.0304652,11472,2429,20601,41.32634
11079,0,1,.3052939,.063657,.4916512,0,3079,539,5569,66.41353
11080,0,1,.2754717,.0450734,.5132827,.0246679,4770,1054,9156,52.78414
11081,0,1,.207111,.0440038,.3499427,.0160367,8522,1746,16594,66.04118
11082,0,1,.1869006,.0453801,.4152203,.0200267,4275,749,8047,58.32802
11083,0,1,.2129175,.0351179,.3463612,.0121294,4072,742,7345,49.60602
11084,0,1,.3286991,.0498179,.4925816,.0289317,6042,1348,11762,50.09805
11085,0,1,.2812101,.0574084,.5986622,.0091973,5487,1196,10397,42.96898
11086,0,1,.2799053,.0398737,.5545287,0,2533,541,4823,60.91278
11087,0,1,.2947416,.0509568,.4699622,.0346722,17819,2913,31588,52.10479
11088,0,1,.2741531,.0570891,.371,.033,3188,1000,6774,60.76637
11089,0,1,.4300916,.0908957,.6772014,.0555798,6766,4588,17263,51.1956
11090,0,1,.1940736,.0433084,.4872798,.0215264,3071,511,5688,66.88519
11091,0,1,.2098501,.0390792,.3676471,0,1868,408,3607,62.35183
11092,0,1,.4593175,.1008052,.6328098,.0832282,26080,8723,53546,40.91101
11093,0,1,.2534873,.0524291,.7363537,.0196507,4158,1832,8567,50.50414
11094,0,1,.3411324,.0439504,.4693212,.0313316,7736,1532,14564,52.50098
11095,0,1,.273014,.0562088,.5481386,.0243902,3487,779,7117,66.33758
11096,0,1,.2475263,.0769231,.3676113,.0080972,6266,1235,12775,64.37058
11097,0,1,.2310895,.026787,.533377,.0359948,7205,1528,13174,54.89691
11098,0,1,.1888446,.0414343,.4208243,0,2510,461,5018,69.71467
11099,0,1,.2880182,.064114,.3622503,.0141956,10107,1902,18578,56.30407
11100,0,1,.2380544,.053505,.3971193,.0082305,3495,486,6271,62.96948
11101,0,1,.2466202,.0462611,.4325581,0,9468,1720,18419,55.26159
11102,0,1,.2829576,.0654644,.6134094,0,5545,1402,10613,50.58392
11103,0,1,.2650489,.0412859,.5574365,.0169287,3173,827,5881,63.67847
11104,0,1,.2689259,.068371,.3612513,.0131181,5046,991,9584,54.1145
11105,0,1,.2461493,.0325829,.4645988,.0269724,6752,1483,12505,44.9267
11106,0,1,.5011302,.0995272,.5841414,.1047307,81847,23823,161732,30.34513
11107,0,1,.2910303,.046496,.4558873,.0305267,13356,2981,25325,40.1711
11108,0,1,.3949379,.0907354,.5904669,.1303502,4188,1028,7686,45.44531
